"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.6331,0,0,0,7.6331,0,1,0,0,0.5,0
6.2183,0.00014837,0.060978,0,6.2183,-0.00067843,1,0.01,0.01,0.5,0
4.8034,0.00029673,0.12196,0,4.8034,-0.0013569,1,0.02,0.02,0.5,0
3.7998,-0.00021686,0.15866,0,3.7998,-0.0027533,1,0.03,0.03,0.5,0
3.0174,-0.001114,0.18147,0,3.0174,-0.0045545,1,0.04,0.04,0.5,0
2.235,-0.0020111,0.20428,0,2.235,-0.0063557,1,0.05,0.05,0.5,0
1.5508,-0.0030855,0.22978,0,1.5508,-0.0083493,1,0.06,0.06,0.5,0
1.3037,-0.0068182,0.24651,0,1.3037,-0.010866,1,0.07,0.07,0.5,0
1.0684,-0.011093,0.26291,0,1.0684,-0.013381,1,0.08,0.08,0.5,0
0.86133,-0.01424,0.27742,0,0.86133,-0.016063,1,0.09,0.09,0.5,0
0.6924,-0.01706,0.28946,0,0.6924,-0.018929,1,0.1,0.1,0.5,0
0.5354,-0.021819,0.30035,0,0.5354,-0.021838,1,0.11,0.11,0.5,0
0.35873,-0.024872,0.31024,0,0.35873,-0.024943,1,0.12,0.12,0.5,0
0.17954,-0.027511,0.31947,0,0.17954,-0.028025,1,0.13,0.13,0.5,0
-0.033041,-0.031344,0.32605,0,-0.033041,-0.031267,1,0.14,0.14,0.5,0
-0.25512,-0.034685,0.33092,0,-0.25512,-0.034564,1,0.15,0.15,0.5,0
-0.47803,-0.03701,0.33447,0,-0.47803,-0.037868,1,0.16,0.16,0.5,0
-0.70831,-0.038251,0.33566,0,-0.70831,-0.041215,1,0.17,0.17,0.5,0
-0.93324,-0.039682,0.33615,0,-0.93324,-0.04458,1,0.18,0.18,0.5,0
-1.1428,-0.041477,0.33414,0,-1.1428,-0.047943,1,0.19,0.19,0.5,0
-1.337,-0.043506,0.32932,0,-1.337,-0.051263,1,0.2,0.2,0.5,0
-1.5313,-0.045546,0.32451,0,-1.5313,-0.054582,1,0.21,0.21,0.5,0
-1.6901,-0.047639,0.31785,0,-1.6901,-0.057768,1,0.22,0.22,0.5,0
-1.8104,-0.049032,0.30904,0,-1.8104,-0.060853,1,0.23,0.23,0.5,0
-1.9307,-0.050424,0.30024,0,-1.9307,-0.063937,1,0.24,0.24,0.5,0
-2.0053,-0.051198,0.29026,0,-2.0053,-0.066861,1,0.25,0.25,0.5,0
-2.073,-0.051877,0.2801,0,-2.073,-0.06976,1,0.26,0.26,0.5,0
-2.108,-0.052796,0.26862,0,-2.108,-0.072469,1,0.27,0.27,0.5,0
-2.1302,-0.053711,0.25675,0,-2.1302,-0.075086,1,0.28,0.28,0.5,0
-2.1392,-0.054223,0.24535,0,-2.1392,-0.077643,1,0.29,0.29,0.5,0
-2.1334,-0.054742,0.2334,0,-2.1334,-0.079996,1,0.3,0.3,0.5,0
-2.1221,-0.055796,0.2209,0,-2.1221,-0.082283,1,0.31,0.31,0.5,0
-2.1053,-0.056977,0.20818,0,-2.1053,-0.084451,1,0.32,0.32,0.5,0
-2.0869,-0.058022,0.19706,0,-2.0869,-0.08644,1,0.33,0.33,0.5,0
-2.0677,-0.059553,0.18728,0,-2.0677,-0.088338,1,0.34,0.34,0.5,0
-2.0485,-0.061085,0.1775,0,-2.0485,-0.090236,1,0.35,0.35,0.5,0
-2.0306,-0.061828,0.16689,0,-2.0306,-0.091947,1,0.36,0.36,0.5,0
-2.0171,-0.062289,0.15518,0,-2.0171,-0.093513,1,0.37,0.37,0.5,0
-2.0052,-0.062345,0.14333,0,-2.0052,-0.095026,1,0.38,0.38,0.5,0
