"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.2861e-11,1.026,0,0,5.2861e-11,0,1,0,5,0,0
4.1489e-11,1.0261,-1.6186e-07,0,4.1489e-11,0.010261,1,0.01,5,0.01,0
3.0116e-11,1.0261,-3.2373e-07,0,3.0116e-11,0.020523,1,0.02,5,0.02,0
1.8743e-11,1.0261,-4.8559e-07,0,1.8743e-11,0.030784,1,0.03,5,0.03,0
1.3241e-11,1.0261,-7.1522e-08,0,1.3241e-11,0.041046,1,0.04,5,0.04,0
2.1518e-11,1.0261,1.8514e-06,0,2.1518e-11,0.051307,1,0.05,5,0.05,0
-8.5316e-12,1.026,5.9054e-06,0,-8.5316e-12,0.061568,1,0.06,5,0.06,0
-3.8581e-11,1.026,9.9594e-06,0,-3.8581e-11,0.07183,1,0.07,5,0.07,0
-6.863e-11,1.0259,1.4013e-05,0,-6.863e-11,0.082091,1,0.08,5,0.08,0
-9.868e-11,1.0259,1.8067e-05,0,-9.868e-11,0.092353,1,0.09,5,0.09,0
-1.2681e-10,1.0258,2.2413e-05,0,-1.2681e-10,0.10261,1,0.1,5,0.1,0
-1.7835e-10,1.0258,2.8372e-05,0,-1.7835e-10,0.11288,1,0.11,5,0.11,0
-3.6082e-10,1.0258,3.6737e-05,0,-3.6082e-10,0.12314,1,0.12,5,0.12,0
-5.4105e-10,1.0258,4.496e-05,0,-5.4105e-10,0.1334,1,0.13,5,0.13,0
-6.9687e-10,1.0258,5.1626e-05,0,-6.9687e-10,0.14366,1,0.14,5,0.14,0
-8.5268e-10,1.0258,5.8293e-05,0,-8.5268e-10,0.15392,1,0.15,5,0.15,0
-1.0085e-09,1.0258,6.4959e-05,0,-1.0085e-09,0.16418,1,0.16,5,0.16,0
1.926e-10,1.0258,6.9513e-05,0,1.926e-10,0.17444,1,0.17,5,0.17,0
1.7774e-09,1.0258,7.347e-05,0,1.7774e-09,0.18471,1,0.18,5,0.18,0
1.4713e-09,1.0259,7.9123e-05,0,1.4713e-09,0.19497,1,0.19,5,0.19,0
8.8272e-10,1.0259,8.5029e-05,0,8.8272e-10,0.20523,1,0.2,5,0.2,0
2.9416e-10,1.0259,9.0936e-05,0,2.9416e-10,0.21549,1,0.21,5,0.21,0
-2.944e-10,1.0259,9.6843e-05,0,-2.944e-10,0.22575,1,0.22,5,0.22,0
1.5249e-08,1.0259,0.00010548,0,1.5249e-08,0.23601,1,0.23,5,0.23,0
3.3273e-08,1.0259,0.00011455,0,3.3273e-08,0.24627,1,0.24,5,0.24,0
5.1297e-08,1.026,0.00012361,0,5.1297e-08,0.25653,1,0.25,5,0.25,0
