"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.8141,0.13963,0.096234,0,-2.8141,-0.088186,1,0.82,0.5,0.82,0
-2.9609,0.165,0.091078,0,-2.9609,-0.086591,1,0.83,0.5,0.83,0
-3.1239,0.19248,0.085286,0,-3.1239,-0.084929,1,0.84,0.5,0.84,0
-3.3286,0.22132,0.079421,0,-3.3286,-0.082719,1,0.85,0.5,0.85,0
-3.5471,0.2495,0.073757,0,-3.5471,-0.080391,1,0.86,0.5,0.86,0
-3.7887,0.27919,0.06763,0,-3.7887,-0.077924,1,0.87,0.5,0.87,0
-4.0837,0.31742,0.059492,0,-4.0837,-0.074806,1,0.88,0.5,0.88,0
-4.3783,0.356,0.051619,0,-4.3783,-0.071447,1,0.89,0.5,0.89,0
-4.7188,0.39763,0.045319,0,-4.7188,-0.067732,1,0.9,0.5,0.9,0
-5.0623,0.44009,0.040359,0,-5.0623,-0.063533,1,0.91,0.5,0.91,0
-5.4196,0.49088,0.035386,0,-5.4196,-0.058729,1,0.92,0.5,0.92,0
-5.7925,0.54912,0.030072,0,-5.7925,-0.053522,1,0.93,0.5,0.93,0
-6.1617,0.6079,0.023966,0,-6.1617,-0.048259,1,0.94,0.5,0.94,0
-6.5089,0.67179,0.018958,0,-6.5089,-0.041309,1,0.95,0.5,0.95,0
-6.8798,0.72958,0.012357,0,-6.8798,-0.033969,1,0.96,0.5,0.96,0
-7.2507,0.78737,0.005756,0,-7.2507,-0.02663,1,0.97,0.5,0.97,0
-7.6976,0.85135,0.0012847,0,-7.6976,-0.018588,1,0.98,0.5,0.98,0
-8.3048,0.92568,0.00064234,0,-8.3048,-0.0092938,1,0.99,0.5,0.99,0
-8.912,1,0,0,-8.912,0,1,1,0.5,1,0
