"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.6601,0,0,0,4.6601,0,1,0,0,0.5,0
3.9769,-0.0004994,0.037693,0,3.9769,-0.00039808,1,0.01,0.01,0.5,0
3.2938,-0.0009988,0.075385,0,3.2938,-0.00079615,1,0.02,0.02,0.5,0
2.7893,-0.0021536,0.10106,0,2.7893,-0.001696,1,0.03,0.03,0.5,0
2.3778,-0.0036912,0.11985,0,2.3778,-0.0028791,1,0.04,0.04,0.5,0
1.9664,-0.0052288,0.13864,0,1.9664,-0.0040622,1,0.05,0.05,0.5,0
1.5989,-0.007089,0.15963,0,1.5989,-0.0054121,1,0.06,0.06,0.5,0
1.3641,-0.010729,0.17472,0,1.3641,-0.007211,1,0.07,0.07,0.5,0
1.1325,-0.014759,0.18952,0,1.1325,-0.0090076,1,0.08,0.08,0.5,0
0.92666,-0.01813,0.20244,0,0.92666,-0.010953,1,0.09,0.09,0.5,0
0.75976,-0.021486,0.21285,0,0.75976,-0.013057,1,0.1,0.1,0.5,0
0.62225,-0.026468,0.22219,0,0.62225,-0.015193,1,0.11,0.11,0.5,0
0.49888,-0.030642,0.23125,0,0.49888,-0.017515,1,0.12,0.12,0.5,0
0.3887,-0.034526,0.23925,0,0.3887,-0.019803,1,0.13,0.13,0.5,0
0.29611,-0.039611,0.24594,0,0.29611,-0.02223,1,0.14,0.14,0.5,0
0.20403,-0.044597,0.25177,0,0.20403,-0.024733,1,0.15,0.15,0.5,0
0.11145,-0.049053,0.25713,0,0.11145,-0.027263,1,0.16,0.16,0.5,0
0.023776,-0.053119,0.26261,0,0.023776,-0.029842,1,0.17,0.17,0.5,0
-0.069293,-0.056899,0.26774,0,-0.069293,-0.032495,1,0.18,0.18,0.5,0
-0.17095,-0.060798,0.27182,0,-0.17095,-0.035242,1,0.19,0.19,0.5,0
-0.27629,-0.065468,0.27484,0,-0.27629,-0.037998,1,0.2,0.2,0.5,0
-0.38155,-0.070149,0.27785,0,-0.38155,-0.040752,1,0.21,0.21,0.5,0
-0.49162,-0.074764,0.27961,0,-0.49162,-0.043496,1,0.22,0.22,0.5,0
-0.60972,-0.078569,0.2802,0,-0.60972,-0.046298,1,0.23,0.23,0.5,0
-0.72782,-0.082375,0.28079,0,-0.72782,-0.049101,1,0.24,0.24,0.5,0
-0.85232,-0.086481,0.28047,0,-0.85232,-0.051913,1,0.25,0.25,0.5,0
-0.97781,-0.090633,0.28001,0,-0.97781,-0.054727,1,0.26,0.26,0.5,0
-1.1028,-0.093859,0.27746,0,-1.1028,-0.057509,1,0.27,0.27,0.5,0
-1.2273,-0.097027,0.27435,0,-1.2273,-0.060246,1,0.28,0.28,0.5,0
-1.3507,-0.099521,0.27104,0,-1.3507,-0.06302,1,0.29,0.29,0.5,0
-1.4698,-0.10265,0.26554,0,-1.4698,-0.065664,1,0.3,0.3,0.5,0
-1.5853,-0.10589,0.25905,0,-1.5853,-0.068306,1,0.31,0.31,0.5,0
-1.6959,-0.10881,0.25193,0,-1.6959,-0.070883,1,0.32,0.32,0.5,0
-1.7978,-0.11125,0.24478,0,-1.7978,-0.073325,1,0.33,0.33,0.5,0
-1.8924,-0.1137,0.23721,0,-1.8924,-0.075732,1,0.34,0.34,0.5,0
-1.987,-0.11616,0.22964,0,-1.987,-0.07814,1,0.35,0.35,0.5,0
-2.0748,-0.11826,0.22098,0,-2.0748,-0.080366,1,0.36,0.36,0.5,0
-2.1478,-0.11947,0.21021,0,-2.1478,-0.082485,1,0.37,0.37,0.5,0
-2.2148,-0.12012,0.19901,0,-2.2148,-0.084549,1,0.38,0.38,0.5,0
-2.2697,-0.12146,0.18846,0,-2.2697,-0.086492,1,0.39,0.39,0.5,0
-2.3228,-0.12303,0.17708,0,-2.3228,-0.088301,1,0.4,0.4,0.5,0
-2.365,-0.1239,0.16519,0,-2.365,-0.090025,1,0.41,0.41,0.5,0
-2.3978,-0.12453,0.15404,0,-2.3978,-0.091601,1,0.42,0.42,0.5,0
-2.4294,-0.12521,0.14324,0,-2.4294,-0.093142,1,0.43,0.43,0.5,0
-2.4516,-0.12619,0.13065,0,-2.4516,-0.094476,1,0.44,0.44,0.5,0
-2.4682,-0.12728,0.11726,0,-2.4682,-0.09571,1,0.45,0.45,0.5,0
