"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.9687,0,0,0,-7.9687,0,1,0,5,0,0
-7.7852,0.077843,-0.0009078,0,-7.7852,0.0016849,1,0.01,5,0.01,0
-7.6016,0.15569,-0.0018156,0,-7.6016,0.0033698,1,0.02,5,0.02,0
-7.4181,0.23353,-0.0027234,0,-7.4181,0.0050547,1,0.03,5,0.03,0
-7.2346,0.31137,-0.0036312,0,-7.2346,0.0067397,1,0.04,5,0.04,0
-6.9875,0.38371,-0.0055697,0,-6.9875,0.010622,1,0.05,5,0.05,0
-6.7119,0.45036,-0.0071469,0,-6.7119,0.015419,1,0.06,5,0.06,0
-6.4324,0.51583,-0.0085768,0,-6.4324,0.020335,1,0.07,5,0.07,0
-6.1528,0.58131,-0.010007,0,-6.1528,0.02525,1,0.08,5,0.08,0
-5.8467,0.64331,-0.0085719,0,-5.8467,0.03133,1,0.09,5,0.09,0
-5.521,0.70274,-0.0050185,0,-5.521,0.038271,1,0.1,5,0.1,0
-5.1958,0.75962,-0.0010428,0,-5.1958,0.045451,1,0.11,5,0.11,0
-4.8686,0.8106,0.0018265,0,-4.8686,0.053261,1,0.12,5,0.12,0
-4.537,0.854,0.0019786,0,-4.537,0.061931,1,0.13,5,0.13,0
-4.2054,0.89741,0.0021308,0,-4.2054,0.0706,1,0.14,5,0.14,0
-3.8738,0.94086,0.001966,0,-3.8738,0.079302,1,0.15,5,0.15,0
-3.5585,0.97899,0.0015135,0,-3.5585,0.088817,1,0.16,5,0.16,0
-3.2662,1.0077,0.0028796,0,-3.2662,0.099131,1,0.17,5,0.17,0
-2.9739,1.0355,0.0025175,0,-2.9739,0.10949,1,0.18,5,0.18,0
-2.6816,1.0633,0.0021554,0,-2.6816,0.11985,1,0.19,5,0.19,0
-2.399,1.0903,0.0014165,0,-2.399,0.13037,1,0.2,5,0.2,0
-2.1488,1.1149,-0.00058284,0,-2.1488,0.14144,1,0.21,5,0.21,0
-1.9102,1.1376,-0.0019903,0,-1.9102,0.15263,1,0.22,5,0.22,0
-1.7135,1.1529,-0.0012302,0,-1.7135,0.16428,1,0.23,5,0.23,0
-1.5168,1.1683,-0.00047001,0,-1.5168,0.17594,1,0.24,5,0.24,0
