"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.04013,3.6266,0,0,1.3749,0,1,0,5,0,0
0.044893,3.6147,-0.00074994,0,1.485,0.03596,1,0.01,5,0.01,0
0.049656,3.6029,-0.0014999,0,1.595,0.071919,1,0.02,5,0.02,0
0.05442,3.5911,-0.0022498,0,1.7051,0.10788,1,0.03,5,0.03,0
0.059183,3.5793,-0.0029997,0,1.8152,0.14384,1,0.04,5,0.04,0
0.063946,3.5674,-0.0037497,0,1.9252,0.1798,1,0.05,5,0.05,0
0.068709,3.5556,-0.0044996,0,2.0353,0.21576,1,0.06,5,0.06,0
0.073472,3.5438,-0.0052495,0,2.1454,0.25172,1,0.07,5,0.07,0
0.078785,3.5269,-0.0061095,0,2.2707,0.2876,1,0.08,5,0.08,0
0.091579,3.4926,-0.0050551,0,2.6033,0.32212,1,0.09,5,0.09,0
0.10619,3.459,-0.0059154,0,2.9811,0.35641,1,0.1,5,0.1,0
0.1208,3.4255,-0.0067756,0,3.3589,0.39071,1,0.11,5,0.11,0
0.13541,3.3919,-0.0076359,0,3.7368,0.42501,1,0.12,5,0.12,0
0.15002,3.3584,-0.0084961,0,4.1146,0.4593,1,0.13,5,0.13,0
0.16574,3.3203,-0.0069491,0,4.5375,0.49321,1,0.14,5,0.14,0
0.1867,3.2607,0.0059829,0,5.1736,0.52525,1,0.15,5,0.15,0
0.20765,3.2011,0.018915,0,5.8097,0.5573,1,0.16,5,0.16,0
0.22858,3.1415,0.031664,0,6.4445,0.58936,1,0.17,5,0.17,0
0.25236,3.063,0.031493,0,7.2193,0.62013,1,0.18,5,0.18,0
0.27762,2.9733,0.02554,0,8.0698,0.65008,1,0.19,5,0.19,0
0.30289,2.8836,0.019588,0,8.9203,0.68004,1,0.2,5,0.2,0
0.32874,2.7914,0.0196,0,9.7823,0.70925,1,0.21,5,0.21,0
0.35698,2.6891,0.043734,0,10.691,0.73549,1,0.22,5,0.22,0
0.38522,2.5867,0.067867,0,11.6,0.76173,1,0.23,5,0.23,0
0.41419,2.465,0.082111,0,12.515,0.78721,1,0.24,5,0.24,0
0.44226,2.3315,0.083544,0,13.297,0.81122,1,0.25,5,0.25,0
0.47034,2.198,0.084976,0,14.078,0.83523,1,0.26,5,0.26,0
0.49706,2.0424,0.077632,0,14.481,0.85531,1,0.27,5,0.27,0
0.52317,1.8769,0.066336,0,14.713,0.87362,1,0.28,5,0.28,0
0.54908,1.7194,0.061743,0,14.902,0.89133,1,0.29,5,0.29,0
0.57464,1.5759,0.068825,0,15.018,0.90803,1,0.3,5,0.3,0
0.6002,1.4325,0.075907,0,15.133,0.92473,1,0.31,5,0.31,0
0.6204,1.2872,0.087218,0,14.861,0.93782,1,0.32,5,0.32,0
0.6397,1.1416,0.099234,0,14.523,0.95032,1,0.33,5,0.33,0
0.6566,0.99464,0.096115,0,13.884,0.96007,1,0.34,5,0.34,0
0.6724,0.84712,0.086103,0,13.107,0.96857,1,0.35,5,0.35,0
0.68821,0.6996,0.07609,0,12.33,0.97708,1,0.36,5,0.36,0
0.70182,0.58268,0.069034,0,11.504,0.98401,1,0.37,5,0.37,0
0.71193,0.47604,0.06172,0,10.493,0.98822,1,0.38,5,0.38,0
0.72184,0.36991,0.05438,0,9.4707,0.99228,1,0.39,5,0.39,0
0.73176,0.26377,0.047041,0,8.4488,0.99633,1,0.4,5,0.4,0
0.73927,0.19628,0.039921,0,7.3604,0.99824,1,0.41,5,0.41,0
0.74607,0.14116,0.033042,0,6.249,0.99948,1,0.42,5,0.42,0
0.75286,0.086047,0.026164,0,5.1376,1.0007,1,0.43,5,0.43,0
0.75955,0.030847,0.019175,0,4.022,1.0019,1,0.44,5,0.44,0
0.76331,0.0022171,0.013043,0,2.8655,1.0017,1,0.45,5,0.45,0
0.76762,-0.023896,0.0078759,0,1.7317,1.0015,1,0.46,5,0.46,0
0.77194,-0.05001,0.0027086,0,0.59798,1.0012,1,0.47,5,0.47,0
0.77347,-0.038532,0.0010347,0,-0.56514,1.0008,1,0.48,5,0.48,0
0.77492,-0.019794,0.00045048,0,-1.7109,1.0004,1,0.49,5,0.49,0
0.77645,-0.00057653,1.3121e-05,0,-2.8515,1,1,0.5,5,0.5,0
nan,nan,nan,nan,nan,nan,0,0.51,5,0.51,0
nan,nan,nan,nan,nan,nan,0,0.52,5,0.52,0
nan,nan,nan,nan,nan,nan,0,0.53,5,0.53,0
nan,nan,nan,nan,nan,nan,0,0.54,5,0.54,0
nan,nan,nan,nan,nan,nan,0,0.55,5,0.55,0
nan,nan,nan,nan,nan,nan,0,0.56,5,0.56,0
nan,nan,nan,nan,nan,nan,0,0.57,5,0.57,0
nan,nan,nan,nan,nan,nan,0,0.58,5,0.58,0
