"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.1258,0,0,0,-6.1258,0,1,0,5,0,0
-5.9624,0.062556,0.0053269,0,-5.9624,0.0015603,1,0.01,5,0.01,0
-5.799,0.12511,0.010654,0,-5.799,0.0031206,1,0.02,5,0.02,0
-5.6356,0.18767,0.015981,0,-5.6356,0.004681,1,0.03,5,0.03,0
-5.5184,0.24799,0.019796,0,-5.5184,0.0063806,1,0.04,5,0.04,0
-5.5144,0.30252,0.019651,0,-5.5144,0.0084861,1,0.05,5,0.05,0
-5.3809,0.35181,0.013926,0,-5.3809,0.012639,1,0.06,5,0.06,0
-5.2474,0.4011,0.0082007,0,-5.2474,0.016791,1,0.07,5,0.07,0
-5.1139,0.45039,0.0024757,0,-5.1139,0.020944,1,0.08,5,0.08,0
-4.9804,0.49969,-0.0032493,0,-4.9804,0.025097,1,0.09,5,0.09,0
-4.8455,0.55079,-0.0070694,0,-4.8455,0.029517,1,0.1,5,0.1,0
-4.7059,0.60603,-0.0047338,0,-4.7059,0.035266,1,0.11,5,0.11,0
-4.5671,0.65089,-0.0056492,0,-4.5671,0.04255,1,0.12,5,0.12,0
-4.4283,0.69583,-0.006356,0,-4.4283,0.049825,1,0.13,5,0.13,0
-4.2902,0.7417,-0.0047847,0,-4.2902,0.056987,1,0.14,5,0.14,0
-4.1522,0.78756,-0.0032135,0,-4.1522,0.064149,1,0.15,5,0.15,0
-4.0142,0.83343,-0.0016422,0,-4.0142,0.071311,1,0.16,5,0.16,0
-3.8761,0.86944,-0.001665,0,-3.8761,0.080201,1,0.17,5,0.17,0
-3.7379,0.90267,-0.0021385,0,-3.7379,0.08958,1,0.18,5,0.18,0
-3.6008,0.93552,-0.0014077,0,-3.6008,0.099058,1,0.19,5,0.19,0
-3.4639,0.96831,-0.00049689,0,-3.4639,0.10855,1,0.2,5,0.2,0
-3.327,1.0011,0.00041389,0,-3.327,0.11804,1,0.21,5,0.21,0
-3.19,1.0339,0.0013247,0,-3.19,0.12754,1,0.22,5,0.22,0
-3.0569,1.0647,0.00088286,0,-3.0569,0.13848,1,0.23,5,0.23,0
-2.9243,1.0953,0.00023309,0,-2.9243,0.14965,1,0.24,5,0.24,0
-2.7917,1.1258,-0.00041668,0,-2.7917,0.16082,1,0.25,5,0.25,0
-2.6591,1.1564,-0.0010665,0,-2.6591,0.17199,1,0.26,5,0.26,0
-2.5277,1.1858,-0.0017185,0,-2.5277,0.18335,1,0.27,5,0.27,0
-2.4024,1.2092,-0.0022595,0,-2.4024,0.1957,1,0.28,5,0.28,0
-2.2771,1.2325,-0.0028004,0,-2.2771,0.20805,1,0.29,5,0.29,0
-2.1519,1.2559,-0.0033413,0,-2.1519,0.22041,1,0.3,5,0.3,0
-2.0266,1.2793,-0.0038822,0,-2.0266,0.23276,1,0.31,5,0.31,0
-1.9079,1.2968,-0.0033092,0,-1.9079,0.24577,1,0.32,5,0.32,0
-1.7915,1.3122,-0.0023224,0,-1.7915,0.25902,1,0.33,5,0.33,0
-1.6752,1.3275,-0.0013357,0,-1.6752,0.27227,1,0.34,5,0.34,0
-1.5589,1.3429,-0.00034891,0,-1.5589,0.28552,1,0.35,5,0.35,0
-1.4421,1.3588,0.00014522,0,-1.4421,0.29875,1,0.36,5,0.36,0
-1.3334,1.372,5.7119e-05,0,-1.3334,0.3126,1,0.37,5,0.37,0
-1.2265,1.3846,-0.00034363,0,-1.2265,0.32658,1,0.38,5,0.38,0
-1.1195,1.3972,-0.00074437,0,-1.1195,0.34057,1,0.39,5,0.39,0
-1.0126,1.4098,-0.0011451,0,-1.0126,0.35455,1,0.4,5,0.4,0
-0.90559,1.4225,-0.0015459,0,-0.90559,0.36853,1,0.41,5,0.41,0
-0.80271,1.431,-0.0014513,0,-0.80271,0.38276,1,0.42,5,0.42,0
-0.70173,1.4376,-0.0011335,0,-0.70173,0.39711,1,0.43,5,0.43,0
-0.60261,1.4423,-0.00084551,0,-0.60261,0.41156,1,0.44,5,0.44,0
-0.50349,1.447,-0.00055755,0,-0.50349,0.42601,1,0.45,5,0.45,0
-0.40437,1.4518,-0.0002696,0,-0.40437,0.44047,1,0.46,5,0.46,0
-0.30562,1.4561,-7.4311e-05,0,-0.30562,0.45494,1,0.47,5,0.47,0
-0.20931,1.4574,-0.00049613,0,-0.20931,0.46956,1,0.48,5,0.48,0
-0.113,1.4587,-0.00091796,0,-0.113,0.48418,1,0.49,5,0.49,0
-0.016692,1.46,-0.0013398,0,-0.016692,0.4988,1,0.5,5,0.5,0
0.079618,1.4613,-0.0017616,0,0.079618,0.51342,1,0.51,5,0.51,0
0.17589,1.4626,-0.0022356,0,0.17589,0.52804,1,0.52,5,0.52,0
0.27443,1.4578,-0.001948,0,0.27443,0.54255,1,0.53,5,0.53,0
0.37328,1.4529,-0.0015282,0,0.37328,0.55704,1,0.54,5,0.54,0
0.47214,1.4479,-0.0011084,0,0.47214,0.57152,1,0.55,5,0.55,0
0.57099,1.4429,-0.00068851,0,0.57099,0.58601,1,0.56,5,0.56,0
0.66985,1.4379,-0.00026867,0,0.66985,0.6005,1,0.57,5,0.57,0
0.7687,1.4329,0.00015118,0,0.7687,0.61499,1,0.58,5,0.58,0
0.87279,1.4241,0.00026231,0,0.87279,0.62917,1,0.59,5,0.59,0
0.97888,1.4138,0.00025572,0,0.97888,0.64325,1,0.6,5,0.6,0
1.0855,1.4031,3.8104e-05,0,1.0855,0.65729,1,0.61,5,0.61,0
1.1945,1.3909,-0.0010655,0,1.1945,0.6712,1,0.62,5,0.62,0
1.3035,1.3786,-0.0021691,0,1.3035,0.68512,1,0.63,5,0.63,0
1.4126,1.3664,-0.0032726,0,1.4126,0.69903,1,0.64,5,0.64,0
1.5247,1.3519,-0.0036877,0,1.5247,0.71269,1,0.65,5,0.65,0
1.6423,1.3338,-0.0029223,0,1.6423,0.72592,1,0.66,5,0.66,0
1.7599,1.3157,-0.002157,0,1.7599,0.73915,1,0.67,5,0.67,0
1.8796,1.2981,-0.00067923,0,1.8796,0.75224,1,0.68,5,0.68,0
2.0011,1.2811,0.0014384,0,2.0011,0.76522,1,0.69,5,0.69,0
2.1251,1.262,0.0030761,0,2.1251,0.778,1,0.7,5,0.7,0
2.2528,1.2398,0.0039633,0,2.2528,0.79047,1,0.71,5,0.71,0
2.3824,1.2151,0.0037949,0,2.3824,0.80273,1,0.72,5,0.72,0
2.5151,1.1859,0.0017763,0,2.5151,0.81464,1,0.73,5,0.73,0
2.6478,1.1567,-0.00024231,0,2.6478,0.82655,1,0.74,5,0.74,0
2.7833,1.1283,-0.0011084,0,2.7833,0.83792,1,0.75,5,0.75,0
2.9209,1.1005,-0.0011758,0,2.9209,0.84892,1,0.76,5,0.76,0
3.0585,1.0728,-0.0012431,0,3.0585,0.85992,1,0.77,5,0.77,0
3.196,1.045,-0.0013104,0,3.196,0.87092,1,0.78,5,0.78,0
3.3353,1.0151,-0.0018064,0,3.3353,0.88114,1,0.79,5,0.79,0
3.4754,0.98353,-0.0023845,0,3.4754,0.89101,1,0.8,5,0.8,0
3.6167,0.94675,-0.0027086,0,3.6167,0.90024,1,0.81,5,0.81,0
3.7581,0.90997,-0.0030326,0,3.7581,0.90947,1,0.82,5,0.82,0
3.8995,0.87319,-0.0033566,0,3.8995,0.91871,1,0.83,5,0.83,0
4.0402,0.83498,-0.0032951,0,4.0402,0.9276,1,0.84,5,0.84,0
4.178,0.79092,-0.0016554,0,4.178,0.93511,1,0.85,5,0.85,0
4.3158,0.74685,-1.5679e-05,0,4.3158,0.94262,1,0.86,5,0.86,0
4.4536,0.70278,0.001624,0,4.4536,0.95013,1,0.87,5,0.87,0
4.5915,0.65823,0.0024975,0,4.5915,0.95737,1,0.88,5,0.88,0
4.7284,0.61232,0.0030403,0,4.7284,0.96407,1,0.89,5,0.89,0
4.8603,0.56126,0.0041516,0,4.8603,0.96894,1,0.9,5,0.9,0
4.9902,0.51004,0.0040297,0,4.9902,0.97383,1,0.91,5,0.91,0
5.1188,0.45871,0.0031177,0,5.1188,0.97872,1,0.92,5,0.92,0
5.2473,0.40737,0.0022058,0,5.2473,0.98362,1,0.93,5,0.93,0
5.3758,0.35604,0.0012939,0,5.3758,0.98852,1,0.94,5,0.94,0
5.5106,0.29819,0.00094861,0,5.5106,0.99099,1,0.95,5,0.95,0
5.6471,0.23855,0.00075889,0,5.6471,0.99279,1,0.96,5,0.96,0
5.7836,0.17891,0.00056916,0,5.7836,0.99459,1,0.97,5,0.97,0
5.9201,0.11927,0.00037944,0,5.9201,0.99639,1,0.98,5,0.98,0
6.0566,0.059637,0.00018972,0,6.0566,0.9982,1,0.99,5,0.99,0
6.1931,0,0,0,6.1931,1,1,1,5,1,0
