"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.1775,0,0,0,-6.1775,0,1,0,15,0,0
-6.0432,0.060836,-0.00089802,0,-6.0432,0.0027595,1,0.01,15,0.01,0
-5.9089,0.12167,-0.001796,0,-5.9089,0.005519,1,0.02,15,0.02,0
-5.7746,0.18251,-0.002694,0,-5.7746,0.0082785,1,0.03,15,0.03,0
-5.6346,0.24289,-0.0033306,0,-5.6346,0.011081,1,0.04,15,0.04,0
-5.457,0.30023,-0.0022131,0,-5.457,0.014172,1,0.05,15,0.05,0
-5.2793,0.35756,-0.0010956,0,-5.2793,0.017262,1,0.06,15,0.06,0
-5.1017,0.4149,2.1946e-05,0,-5.1017,0.020353,1,0.07,15,0.07,0
-4.924,0.47224,0.0011395,0,-4.924,0.023444,1,0.08,15,0.08,0
-4.7748,0.52155,0.0031149,0,-4.7748,0.028566,1,0.09,15,0.09,0
-4.6471,0.56483,0.005736,0,-4.6471,0.035217,1,0.1,15,0.1,0
-4.5194,0.60811,0.0083571,0,-4.5194,0.041869,1,0.11,15,0.11,0
-4.3916,0.65139,0.010978,0,-4.3916,0.04852,1,0.12,15,0.12,0
-4.2639,0.69467,0.013599,0,-4.2639,0.055171,1,0.13,15,0.13,0
-4.1361,0.73794,0.01622,0,-4.1361,0.061822,1,0.14,15,0.14,0
-4.0084,0.78122,0.018842,0,-4.0084,0.068474,1,0.15,15,0.15,0
-3.8843,0.82421,0.020175,0,-3.8843,0.075315,1,0.16,15,0.16,0
-3.7772,0.86581,0.015497,0,-3.7772,0.083043,1,0.17,15,0.17,0
-3.6701,0.90742,0.010819,0,-3.6701,0.090772,1,0.18,15,0.18,0
-3.5529,0.93558,0.010341,0,-3.5529,0.10153,1,0.19,15,0.19,0
-3.4357,0.96365,0.0098869,0,-3.4357,0.11231,1,0.2,15,0.2,0
-3.3185,0.99173,0.0094324,0,-3.3185,0.12308,1,0.21,15,0.21,0
-3.2012,1.0198,0.0089779,0,-3.2012,0.13386,1,0.22,15,0.22,0
-3.0841,1.048,0.0082949,0,-3.0841,0.14458,1,0.23,15,0.23,0
-2.9673,1.0763,0.0068221,0,-2.9673,0.15511,1,0.24,15,0.24,0
-2.8506,1.1047,0.0053494,0,-2.8506,0.16564,1,0.25,15,0.25,0
-2.7338,1.1331,0.0038766,0,-2.7338,0.17618,1,0.26,15,0.26,0
-2.617,1.1615,0.0024038,0,-2.617,0.18671,1,0.27,15,0.27,0
-2.5002,1.1899,0.00093106,0,-2.5002,0.19724,1,0.28,15,0.28,0
-2.3814,1.2173,-0.0016123,0,-2.3814,0.20867,1,0.29,15,0.29,0
-2.2609,1.244,-0.004987,0,-2.2609,0.22081,1,0.3,15,0.3,0
-2.1452,1.2635,-0.0053893,0,-2.1452,0.23396,1,0.31,15,0.31,0
-2.0312,1.2807,-0.0048165,0,-2.0312,0.24746,1,0.32,15,0.32,0
-1.9172,1.2978,-0.0042436,0,-1.9172,0.26095,1,0.33,15,0.33,0
-1.8031,1.315,-0.0036708,0,-1.8031,0.27445,1,0.34,15,0.34,0
-1.6891,1.3322,-0.0030979,0,-1.6891,0.28794,1,0.35,15,0.35,0
-1.5751,1.3493,-0.0025251,0,-1.5751,0.30144,1,0.36,15,0.36,0
-1.4609,1.3671,-0.001953,0,-1.4609,0.31487,1,0.37,15,0.37,0
-1.3466,1.3851,-0.0013812,0,-1.3466,0.32829,1,0.38,15,0.38,0
-1.2324,1.4032,-0.00080941,0,-1.2324,0.3417,1,0.39,15,0.39,0
-1.1185,1.4195,-0.00032986,0,-1.1185,0.35527,1,0.4,15,0.4,0
-1.0068,1.4247,-0.00045736,0,-1.0068,0.36985,1,0.41,15,0.41,0
-0.89507,1.4298,-0.00058485,0,-0.89507,0.38442,1,0.42,15,0.42,0
-0.78337,1.4349,-0.00071234,0,-0.78337,0.399,1,0.43,15,0.43,0
-0.67167,1.4401,-0.00083984,0,-0.67167,0.41357,1,0.44,15,0.44,0
-0.55997,1.4452,-0.00096733,0,-0.55997,0.42815,1,0.45,15,0.45,0
-0.44827,1.4503,-0.0010948,0,-0.44827,0.44272,1,0.46,15,0.46,0
-0.33658,1.4555,-0.0012223,0,-0.33658,0.4573,1,0.47,15,0.47,0
-0.22493,1.4609,-0.0013507,0,-0.22493,0.47184,1,0.48,15,0.48,0
-0.11327,1.4664,-0.001479,0,-0.11327,0.48638,1,0.49,15,0.49,0
-0.0016228,1.4719,-0.0016074,0,-0.0016228,0.50092,1,0.5,15,0.5,0
0.11124,1.475,-0.0017489,0,0.11124,0.51554,1,0.51,15,0.51,0
0.2258,1.4691,-0.0018237,0,0.2258,0.53003,1,0.52,15,0.52,0
0.34041,1.4612,-0.0018704,0,0.34041,0.54446,1,0.53,15,0.53,0
0.45502,1.4532,-0.001917,0,0.45502,0.55889,1,0.54,15,0.54,0
0.56963,1.4453,-0.0019637,0,0.56963,0.57331,1,0.55,15,0.55,0
0.68424,1.4373,-0.0020104,0,0.68424,0.58774,1,0.56,15,0.56,0
0.79885,1.4294,-0.0020571,0,0.79885,0.60217,1,0.57,15,0.57,0
0.91346,1.4214,-0.0021038,0,0.91346,0.61659,1,0.58,15,0.58,0
1.0281,1.4135,-0.0021505,0,1.0281,0.63102,1,0.59,15,0.59,0
1.1427,1.4056,-0.0021971,0,1.1427,0.64545,1,0.6,15,0.6,0
1.2573,1.3976,-0.0022438,0,1.2573,0.65987,1,0.61,15,0.61,0
1.3719,1.3897,-0.0022905,0,1.3719,0.6743,1,0.62,15,0.62,0
1.4839,1.3797,-0.0016668,0,1.4839,0.68848,1,0.63,15,0.63,0
1.5935,1.3677,-0.00042497,0,1.5935,0.70244,1,0.64,15,0.64,0
1.7074,1.3481,-0.00036122,0,1.7074,0.71562,1,0.65,15,0.65,0
1.8251,1.3219,-0.0013109,0,1.8251,0.72813,1,0.66,15,0.66,0
