"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-5.8374,0,0,0,-5.8374,0,1,0,5,0,0
-5.6881,0.059881,0.0051336,0,-5.6881,0.0014947,1,0.01,5,0.01,0
-5.5389,0.11976,0.010267,0,-5.5389,0.0029894,1,0.02,5,0.02,0
-5.3896,0.17964,0.015401,0,-5.3896,0.0044841,1,0.03,5,0.03,0
-5.2887,0.23746,0.01908,0,-5.2887,0.0061125,1,0.04,5,0.04,0
-5.3061,0.28998,0.018947,0,-5.3061,0.0081311,1,0.05,5,0.05,0
-5.1985,0.33827,0.01344,0,-5.1985,0.012131,1,0.06,5,0.06,0
-5.0909,0.38655,0.0079328,0,-5.0909,0.016132,1,0.07,5,0.07,0
-4.9832,0.43484,0.0024255,0,-4.9832,0.020132,1,0.08,5,0.08,0
-4.8756,0.48313,-0.0030819,0,-4.8756,0.024132,1,0.09,5,0.09,0
-4.7622,0.53318,-0.0067212,0,-4.7622,0.028396,1,0.1,5,0.1,0
-4.6311,0.58742,-0.0043482,0,-4.6311,0.033966,1,0.11,5,0.11,0
-4.5131,0.63212,-0.0052708,0,-4.5131,0.041048,1,0.12,5,0.12,0
-4.3951,0.6769,-0.0059832,0,-4.3951,0.048121,1,0.13,5,0.13,0
-4.2786,0.72249,-0.0043989,0,-4.2786,0.055082,1,0.14,5,0.14,0
-4.162,0.76809,-0.0028146,0,-4.162,0.062043,1,0.15,5,0.15,0
-4.0454,0.81368,-0.0012303,0,-4.0454,0.069004,1,0.16,5,0.16,0
-3.9285,0.85035,-0.0012198,0,-3.9285,0.077708,1,0.17,5,0.17,0
-3.8115,0.88449,-0.0016543,0,-3.8115,0.086905,1,0.18,5,0.18,0
-3.6955,0.91827,-0.00088481,0,-3.6955,0.096205,1,0.19,5,0.19,0
-3.5795,0.952,6.4511e-05,0,-3.5795,0.10552,1,0.2,5,0.2,0
-3.4636,0.98573,0.0010138,0,-3.4636,0.11484,1,0.21,5,0.21,0
-3.3476,1.0195,0.0019632,0,-3.3476,0.12415,1,0.22,5,0.22,0
-3.2296,1.052,0.0015198,0,-3.2296,0.13499,1,0.23,5,0.23,0
-3.1113,1.0844,0.00086242,0,-3.1113,0.14605,1,0.24,5,0.24,0
-2.993,1.1167,0.00020498,0,-2.993,0.15712,1,0.25,5,0.25,0
-2.8747,1.1491,-0.00045245,0,-2.8747,0.16819,1,0.26,5,0.26,0
-2.7562,1.1804,-0.0011208,0,-2.7562,0.17946,1,0.27,5,0.27,0
-2.6365,1.2064,-0.0017071,0,-2.6365,0.19181,1,0.28,5,0.28,0
-2.5169,1.2323,-0.0022935,0,-2.5169,0.20417,1,0.29,5,0.29,0
-2.3973,1.2583,-0.0028798,0,-2.3973,0.21652,1,0.3,5,0.3,0
-2.2777,1.2842,-0.0034662,0,-2.2777,0.22887,1,0.31,5,0.31,0
-2.1584,1.3041,-0.0028065,0,-2.1584,0.24196,1,0.32,5,0.32,0
-2.0393,1.3217,-0.0016841,0,-2.0393,0.25532,1,0.33,5,0.33,0
-1.9202,1.3393,-0.00056169,0,-1.9202,0.26868,1,0.34,5,0.34,0
-1.8012,1.3569,0.00056072,0,-1.8012,0.28205,1,0.35,5,0.35,0
-1.6817,1.3753,0.0011259,0,-1.6817,0.29539,1,0.36,5,0.36,0
-1.5618,1.3907,0.0010054,0,-1.5618,0.30945,1,0.37,5,0.37,0
-1.4418,1.4056,0.00053616,0,-1.4418,0.32366,1,0.38,5,0.38,0
-1.3218,1.4204,6.6949e-05,0,-1.3218,0.33787,1,0.39,5,0.39,0
-1.2018,1.4353,-0.00040226,0,-1.2018,0.35209,1,0.4,5,0.4,0
-1.0818,1.4501,-0.00087148,0,-1.0818,0.3663,1,0.41,5,0.41,0
-0.96218,1.46,-0.00076051,0,-0.96218,0.38081,1,0.42,5,0.42,0
-0.84269,1.4676,-0.00038707,0,-0.84269,0.39545,1,0.43,5,0.43,0
-0.7232,1.4736,-1.9622e-05,0,-0.7232,0.41022,1,0.44,5,0.44,0
-0.60371,1.4796,0.00034783,0,-0.60371,0.425,1,0.45,5,0.45,0
-0.48422,1.4855,0.00071528,0,-0.48422,0.43977,1,0.46,5,0.46,0
-0.36466,1.4909,0.00096723,0,-0.36466,0.45457,1,0.47,5,0.47,0
-0.24465,1.492,0.00044996,0,-0.24465,0.46954,1,0.48,5,0.48,0
-0.12465,1.4931,-6.7303e-05,0,-0.12465,0.48451,1,0.49,5,0.49,0
-0.0046413,1.4942,-0.00058457,0,-0.0046413,0.49948,1,0.5,5,0.5,0
0.11537,1.4952,-0.0011018,0,0.11537,0.51445,1,0.51,5,0.51,0
0.23535,1.4962,-0.0016774,0,0.23535,0.52942,1,0.52,5,0.52,0
0.35474,1.4903,-0.0013434,0,0.35474,0.54425,1,0.53,5,0.53,0
0.47405,1.4841,-0.00085047,0,0.47405,0.55905,1,0.54,5,0.54,0
0.59337,1.4779,-0.00035754,0,0.59337,0.57385,1,0.55,5,0.55,0
0.71269,1.4718,0.0001354,0,0.71269,0.58865,1,0.56,5,0.56,0
0.832,1.4656,0.00062833,0,0.832,0.60345,1,0.57,5,0.57,0
0.95132,1.4594,0.0011213,0,0.95132,0.61825,1,0.58,5,0.58,0
1.071,1.4487,0.0012391,0,1.071,0.63268,1,0.59,5,0.59,0
1.1908,1.4363,0.0012139,0,1.1908,0.64698,1,0.6,5,0.6,0
1.3107,1.4235,0.00094192,0,1.3107,0.66123,1,0.61,5,0.61,0
1.4309,1.4092,-0.00036633,0,1.4309,0.67533,1,0.62,5,0.62,0
1.5511,1.3949,-0.0016746,0,1.5511,0.68943,1,0.63,5,0.63,0
1.6713,1.3806,-0.0029828,0,1.6713,0.70354,1,0.64,5,0.64,0
1.7913,1.3638,-0.0034822,0,1.7913,0.71734,1,0.65,5,0.65,0
1.9109,1.3426,-0.0025949,0,1.9109,0.73064,1,0.66,5,0.66,0
2.0305,1.3215,-0.0017076,0,2.0305,0.74393,1,0.67,5,0.67,0
2.1497,1.3012,-5.0551e-05,0,2.1497,0.75708,1,0.68,5,0.68,0
2.2687,1.2818,0.0022979,0,2.2687,0.77009,1,0.69,5,0.69,0
2.3881,1.2604,0.0041233,0,2.3881,0.78288,1,0.7,5,0.7,0
2.5081,1.2358,0.0051305,0,2.5081,0.79531,1,0.71,5,0.71,0
2.6287,1.2086,0.0049415,0,2.6287,0.80752,1,0.72,5,0.72,0
2.75,1.1769,0.0026554,0,2.75,0.81934,1,0.73,5,0.73,0
2.8713,1.1452,0.0003693,0,2.8713,0.83116,1,0.74,5,0.74,0
2.9918,1.1147,-0.00063198,0,2.9918,0.8424,1,0.75,5,0.75,0
