"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.3978,0,0,0,-7.3978,0,1,0,5,0,0
-7.1753,0.07447,0.0063279,0,-7.1753,0.0018586,1,0.01,5,0.01,0
-6.9527,0.14894,0.012656,0,-6.9527,0.0037171,1,0.02,5,0.02,0
-6.7301,0.22341,0.018984,0,-6.7301,0.0055757,1,0.03,5,0.03,0
-6.5614,0.29516,0.023499,0,-6.5614,0.0075994,1,0.04,5,0.04,0
-6.5232,0.35983,0.023271,0,-6.5232,0.010104,1,0.05,5,0.05,0
-6.2904,0.41679,0.016557,0,-6.2904,0.015018,1,0.06,5,0.06,0
-6.0576,0.47376,0.009842,0,-6.0576,0.019932,1,0.07,5,0.07,0
-5.8248,0.53072,0.0031273,0,-5.8248,0.024846,1,0.08,5,0.08,0
-5.592,0.58768,-0.0035874,0,-5.592,0.029761,1,0.09,5,0.09,0
-5.3541,0.64633,-0.008103,0,-5.3541,0.034979,1,0.1,5,0.1,0
-5.097,0.7074,-0.0054595,0,-5.097,0.041682,1,0.11,5,0.11,0
-4.8352,0.75253,-0.006343,0,-4.8352,0.050025,1,0.12,5,0.12,0
-4.5733,0.79778,-0.0070109,0,-4.5733,0.058357,1,0.13,5,0.13,0
-4.3125,0.84437,-0.0053229,0,-4.3125,0.066573,1,0.14,5,0.14,0
-4.0518,0.89095,-0.0036348,0,-4.0518,0.074789,1,0.15,5,0.15,0
-3.791,0.93753,-0.0019468,0,-3.791,0.083005,1,0.16,5,0.16,0
-3.5465,0.96994,-0.0020088,0,-3.5465,0.09285,1,0.17,5,0.17,0
-3.3067,0.99835,-0.0025655,0,-3.3067,0.10316,1,0.18,5,0.18,0
-3.0698,1.0261,-0.0018983,0,-3.0698,0.11354,1,0.19,5,0.19,0
-2.8333,1.0537,-0.0010483,0,-2.8333,0.12394,1,0.2,5,0.2,0
-2.5969,1.0813,-0.0001983,0,-2.5969,0.13434,1,0.21,5,0.21,0
-2.3604,1.1089,0.00065172,0,-2.3604,0.14474,1,0.22,5,0.22,0
-2.1677,1.1305,0.00037505,0,-2.1677,0.15625,1,0.23,5,0.23,0
-1.9818,1.1512,-7.4861e-05,0,-1.9818,0.16793,1,0.24,5,0.24,0
-1.7959,1.172,-0.00052477,0,-1.7959,0.1796,1,0.25,5,0.25,0
-1.6099,1.1927,-0.00097469,0,-1.6099,0.19128,1,0.26,5,0.26,0
-1.4324,1.212,-0.0014059,0,-1.4324,0.20307,1,0.27,5,0.27,0
-1.2996,1.2236,-0.0016794,0,-1.2996,0.21544,1,0.28,5,0.28,0
-1.1668,1.2353,-0.0019528,0,-1.1668,0.22782,1,0.29,5,0.29,0
-1.034,1.2469,-0.0022263,0,-1.034,0.24019,1,0.3,5,0.3,0
-0.90123,1.2585,-0.0024998,0,-0.90123,0.25256,1,0.31,5,0.31,0
-0.8025,1.266,-0.002279,0,-0.8025,0.26523,1,0.32,5,0.32,0
-0.71641,1.2718,-0.0018748,0,-0.71641,0.278,1,0.33,5,0.33,0
-0.63032,1.2777,-0.0014706,0,-0.63032,0.29078,1,0.34,5,0.34,0
-0.54423,1.2835,-0.0010664,0,-0.54423,0.30355,1,0.35,5,0.35,0
-0.45674,1.2896,-0.00086844,0,-0.45674,0.31632,1,0.36,5,0.36,0
-0.40243,1.2936,-0.00086358,0,-0.40243,0.32929,1,0.37,5,0.37,0
-0.35488,1.2973,-0.0010048,0,-0.35488,0.34231,1,0.38,5,0.38,0
-0.30734,1.3009,-0.001146,0,-0.30734,0.35532,1,0.39,5,0.39,0
-0.25979,1.3046,-0.0012872,0,-0.25979,0.36833,1,0.4,5,0.4,0
-0.21225,1.3082,-0.0014284,0,-0.21225,0.38135,1,0.41,5,0.41,0
-0.17712,1.3104,-0.0014315,0,-0.17712,0.39443,1,0.42,5,0.42,0
-0.14779,1.3118,-0.0013757,0,-0.14779,0.40753,1,0.43,5,0.43,0
-0.12362,1.3127,-0.0014302,0,-0.12362,0.42066,1,0.44,5,0.44,0
-0.099446,1.3135,-0.0014847,0,-0.099446,0.43379,1,0.45,5,0.45,0
-0.075276,1.3144,-0.0015393,0,-0.075276,0.44693,1,0.46,5,0.46,0
-0.052111,1.3151,-0.0016072,0,-0.052111,0.46006,1,0.47,5,0.47,0
-0.035644,1.3153,-0.001764,0,-0.035644,0.47322,1,0.48,5,0.48,0
-0.019177,1.3155,-0.0019208,0,-0.019177,0.48639,1,0.49,5,0.49,0
-0.0027098,1.3157,-0.0020776,0,-0.0027098,0.49955,1,0.5,5,0.5,0
0.013757,1.3159,-0.0022345,0,0.013757,0.51271,1,0.51,5,0.51,0
0.030165,1.3161,-0.0024018,0,0.030165,0.52588,1,0.52,5,0.52,0
0.052528,1.3152,-0.0023678,0,0.052528,0.53902,1,0.53,5,0.53,0
0.075739,1.3142,-0.0022996,0,0.075739,0.55216,1,0.54,5,0.54,0
0.09895,1.3132,-0.0022314,0,0.09895,0.56529,1,0.55,5,0.55,0
0.12216,1.3123,-0.0021632,0,0.12216,0.57843,1,0.56,5,0.56,0
0.14537,1.3113,-0.002095,0,0.14537,0.59156,1,0.57,5,0.57,0
0.16858,1.3103,-0.0020267,0,0.16858,0.6047,1,0.58,5,0.58,0
0.20668,1.3079,-0.0020279,0,0.20668,0.61777,1,0.59,5,0.59,0
0.25045,1.3049,-0.0020554,0,0.25045,0.6308,1,0.6,5,0.6,0
0.2957,1.3018,-0.0021601,0,0.2957,0.64383,1,0.61,5,0.61,0
0.34718,1.2981,-0.0025885,0,0.34718,0.65682,1,0.62,5,0.62,0
0.39866,1.2944,-0.003017,0,0.39866,0.66981,1,0.63,5,0.63,0
0.45014,1.2906,-0.0034454,0,0.45014,0.6828,1,0.64,5,0.64,0
0.51515,1.2857,-0.0036324,0,0.51515,0.6957,1,0.65,5,0.65,0
0.60336,1.2788,-0.0034055,0,0.60336,0.70845,1,0.66,5,0.66,0
0.69157,1.2719,-0.0031786,0,0.69157,0.7212,1,0.67,5,0.67,0
0.78793,1.265,-0.0025474,0,0.78793,0.7339,1,0.68,5,0.68,0
0.89162,1.2583,-0.0015533,0,0.89162,0.74656,1,0.69,5,0.69,0
1.0064,1.2497,-0.00084045,0,1.0064,0.75912,1,0.7,5,0.7,0
1.1384,1.2383,-0.00056773,0,1.1384,0.77153,1,0.71,5,0.71,0
1.281,1.2246,-0.00073678,0,1.281,0.78383,1,0.72,5,0.72,0
1.4421,1.207,-0.0016803,0,1.4421,0.79594,1,0.73,5,0.73,0
1.6032,1.1894,-0.0026237,0,1.6032,0.80805,1,0.74,5,0.74,0
1.7854,1.1709,-0.0029771,0,1.7854,0.81982,1,0.75,5,0.75,0
1.9823,1.1517,-0.0029215,0,1.9823,0.83134,1,0.76,5,0.76,0
2.1792,1.1326,-0.0028659,0,2.1792,0.84287,1,0.77,5,0.77,0
2.376,1.1134,-0.0028104,0,2.376,0.8544,1,0.78,5,0.78,0
