"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.9817,0,0,0,-8.9817,0,1,0,15,0,0
-8.6421,0.0848,-0.001329,0,-8.6421,0.0039266,1,0.01,15,0.01,0
-8.3026,0.1696,-0.002658,0,-8.3026,0.0078532,1,0.02,15,0.02,0
-7.963,0.2544,-0.003987,0,-7.963,0.01178,1,0.03,15,0.03,0
-7.6111,0.33839,-0.0049219,0,-7.6111,0.015763,1,0.04,15,0.04,0
-7.1769,0.41695,-0.0032125,0,-7.1769,0.020129,1,0.05,15,0.05,0
-6.7427,0.49551,-0.0015031,0,-6.7427,0.024495,1,0.06,15,0.06,0
-6.3085,0.57406,0.00020627,0,-6.3085,0.02886,1,0.07,15,0.07,0
-5.8743,0.65262,0.0019157,0,-5.8743,0.033226,1,0.08,15,0.08,0
-5.4865,0.70872,0.0042912,0,-5.4865,0.039933,1,0.09,15,0.09,0
-5.1338,0.74792,0.007168,0,-5.1338,0.048401,1,0.1,15,0.1,0
-4.781,0.78712,0.010045,0,-4.781,0.05687,1,0.11,15,0.11,0
-4.4282,0.82631,0.012922,0,-4.4282,0.065338,1,0.12,15,0.12,0
-4.0754,0.86551,0.015798,0,-4.0754,0.073807,1,0.13,15,0.13,0
-3.7226,0.90471,0.018675,0,-3.7226,0.082276,1,0.14,15,0.14,0
-3.3698,0.94391,0.021552,0,-3.3698,0.090744,1,0.15,15,0.15,0
-3.0304,0.98225,0.022909,0,-3.0304,0.099378,1,0.16,15,0.16,0
-2.7535,1.0166,0.017172,0,-2.7535,0.10878,1,0.17,15,0.17,0
-2.4765,1.051,0.011436,0,-2.4765,0.11818,1,0.18,15,0.18,0
-2.2912,1.0636,0.010841,0,-2.2912,0.12964,1,0.19,15,0.19,0
-2.1065,1.076,0.010274,0,-2.1065,0.1411,1,0.2,15,0.2,0
-1.9217,1.0884,0.009708,0,-1.9217,0.15256,1,0.21,15,0.21,0
-1.737,1.1008,0.0091416,0,-1.737,0.16403,1,0.22,15,0.22,0
-1.5503,1.1137,0.0082941,0,-1.5503,0.17547,1,0.23,15,0.23,0
-1.357,1.1283,0.0064748,0,-1.357,0.18682,1,0.24,15,0.24,0
-1.1637,1.1429,0.0046555,0,-1.1637,0.19817,1,0.25,15,0.25,0
-0.9704,1.1575,0.0028362,0,-0.9704,0.20952,1,0.26,15,0.26,0
-0.77709,1.1721,0.0010168,0,-0.77709,0.22087,1,0.27,15,0.27,0
-0.58378,1.1867,-0.00080249,0,-0.58378,0.23222,1,0.28,15,0.28,0
-0.43157,1.1964,-0.0029886,0,-0.43157,0.24391,1,0.29,15,0.29,0
-0.31128,1.2023,-0.0054595,0,-0.31128,0.25586,1,0.3,15,0.3,0
-0.25733,1.2052,-0.005571,0,-0.25733,0.26799,1,0.31,15,0.31,0
-0.22514,1.207,-0.0049084,0,-0.22514,0.28018,1,0.32,15,0.32,0
-0.19295,1.2089,-0.0042457,0,-0.19295,0.29237,1,0.33,15,0.33,0
-0.16076,1.2107,-0.0035831,0,-0.16076,0.30455,1,0.34,15,0.34,0
