"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,1.5225,0,0,-0.00012957,0,1,0,5,0,0
0,1.5225,0.00055899,0,-0.00013471,0.020718,1,0.013609,5,0.013609,0
0,1.5225,0.001118,0,-0.00013985,0.041437,1,0.027217,5,0.027217,0
0,1.5226,0.001677,0,-0.000145,0.062155,1,0.040826,5,0.040826,0
0,1.5226,0.0022359,0,-0.00015014,0.082874,1,0.054435,5,0.054435,0
0,1.5226,0.0027949,0,-0.00015528,0.10359,1,0.068044,5,0.068044,0
0,1.5226,0.0033539,0,-0.00016043,0.12431,1,0.081652,5,0.081652,0
0,1.5227,0.0039816,0,-6.58e-06,0.14502,1,0.095261,5,0.095261,0
0,1.5228,0.0046159,0,0.0001626,0.16573,1,0.10887,5,0.10887,0
0,1.5229,0.0052502,0,0.00033177,0.18644,1,0.12248,5,0.12248,0
0,1.5233,0.0059771,0,0.00041713,0.20719,1,0.13609,5,0.13609,0
0,1.5238,0.0067344,0,0.00047498,0.22796,1,0.1497,5,0.1497,0
0,1.5244,0.0075857,0,0.00046673,0.24871,1,0.1633,5,0.1633,0
0,1.5249,0.0087333,0,0.00024995,0.26942,1,0.17691,5,0.17691,0
0,1.5255,0.0098715,0,3.5729e-05,0.29013,1,0.19052,5,0.19052,0
0,1.5263,0.010646,0,-8.0083e-05,0.31093,1,0.20413,5,0.20413,0
0,1.5272,0.011421,0,-0.0001959,0.33173,1,0.21774,5,0.21774,0
0,1.528,0.012196,0,-0.00031171,0.35254,1,0.23135,5,0.23135,0
0,1.5288,0.013337,0,-0.00033387,0.37332,1,0.24496,5,0.24496,0
0,1.5297,0.014898,0,-0.00023965,0.39409,1,0.25857,5,0.25857,0
0,1.531,0.015757,0,-0.00010916,0.41493,1,0.27217,5,0.27217,0
0,1.5324,0.016615,0,2.1324e-05,0.43577,1,0.28578,5,0.28578,0
0,1.5341,0.01765,0,8.026e-05,0.45664,1,0.29939,5,0.29939,0
0,1.5367,0.019249,0,-8.8184e-05,0.47761,1,0.313,5,0.313,0
0,1.5393,0.020847,0,-0.00025663,0.49857,1,0.32661,5,0.32661,0
0,1.5419,0.022446,0,-0.00042507,0.51954,1,0.34022,5,0.34022,0
