"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-14.304,-1,0,0,-14.304,0,1,0,5,0,0
-13.453,-0.8642,0.010126,0,-13.453,-0.006513,1,0.01,5,0.01,0
-12.603,-0.7284,0.020253,0,-12.603,-0.013026,1,0.02,5,0.02,0
-11.752,-0.5926,0.030379,0,-11.752,-0.019539,1,0.03,5,0.03,0
-10.917,-0.46434,0.037751,0,-10.917,-0.025782,1,0.04,5,0.04,0
-10.101,-0.35652,0.037904,0,-10.101,-0.031256,1,0.05,5,0.05,0
-8.611,-0.30168,0.027735,0,-8.611,-0.033367,1,0.06,5,0.06,0
-7.1205,-0.24685,0.017567,0,-7.1205,-0.035477,1,0.07,5,0.07,0
-5.6299,-0.19201,0.0073984,0,-5.6299,-0.037587,1,0.08,5,0.08,0
-4.1394,-0.13718,-0.0027701,0,-4.1394,-0.039697,1,0.09,5,0.09,0
-2.7396,-0.083321,-0.010178,0,-2.7396,-0.041537,1,0.1,5,0.1,0
-1.807,-0.041249,-0.0080169,0,-1.807,-0.04225,1,0.11,5,0.11,0
-1.4694,-0.034755,-0.0077875,0,-1.4694,-0.042324,1,0.12,5,0.12,0
-1.1273,-0.028015,-0.0074428,0,-1.1273,-0.042399,1,0.13,5,0.13,0
-0.73721,-0.018589,-0.0058378,0,-0.73721,-0.042488,1,0.14,5,0.14,0
-0.34708,-0.0091632,-0.0042328,0,-0.34708,-0.042576,1,0.15,5,0.15,0
0.043055,0.00026277,-0.0026279,0,0.043055,-0.042664,1,0.16,5,0.16,0
0.11367,0.0016433,-0.0023219,0,0.11367,-0.04268,1,0.17,5,0.17,0
0.093947,0.00074902,-0.0023832,0,0.093947,-0.042676,1,0.18,5,0.18,0
0.076107,0.00034221,-0.0022479,0,0.076107,-0.042669,1,0.19,5,0.19,0
0.058548,8.2255e-06,-0.0020833,0,0.058548,-0.042662,1,0.2,5,0.2,0
0.04099,-0.00032576,-0.0019187,0,0.04099,-0.042654,1,0.21,5,0.21,0
0.023431,-0.00065975,-0.001754,0,0.023431,-0.042647,1,0.22,5,0.22,0
0.015205,-0.00078706,-0.0016653,0,0.015205,-0.042656,1,0.23,5,0.23,0
0.0084129,-0.00088259,-0.0015883,0,0.0084129,-0.042667,1,0.24,5,0.24,0
0.0016212,-0.00097813,-0.0015113,0,0.0016212,-0.042678,1,0.25,5,0.25,0
-0.0051705,-0.0010737,-0.0014342,0,-0.0051705,-0.04269,1,0.26,5,0.26,0
-0.010554,-0.0011241,-0.0013469,0,-0.010554,-0.042701,1,0.27,5,0.27,0
-0.0079419,-0.00096452,-0.0012271,0,-0.0079419,-0.042708,1,0.28,5,0.28,0
-0.0053295,-0.00080492,-0.0011072,0,-0.0053295,-0.042716,1,0.29,5,0.29,0
-0.0027169,-0.00064532,-0.00098741,0,-0.0027169,-0.042723,1,0.3,5,0.3,0
-0.00010445,-0.00048573,-0.00086759,0,-0.00010445,-0.04273,1,0.31,5,0.31,0
0.00057201,-0.00042959,-0.00079111,0,0.00057201,-0.042735,1,0.32,5,0.32,0
0.00052948,-0.00041188,-0.00073074,0,0.00052948,-0.04274,1,0.33,5,0.33,0
0.00048696,-0.00039417,-0.00067036,0,0.00048696,-0.042744,1,0.34,5,0.34,0
0.00044443,-0.00037646,-0.00060999,0,0.00044443,-0.042748,1,0.35,5,0.35,0
0.00038694,-0.00037084,-0.00054918,0,0.00038694,-0.042752,1,0.36,5,0.36,0
0.00029407,-0.00033392,-0.00050356,0,0.00029407,-0.042754,1,0.37,5,0.37,0
0.00021889,-0.00029071,-0.00047032,0,0.00021889,-0.042757,1,0.38,5,0.38,0
0.0001437,-0.0002475,-0.00043707,0,0.0001437,-0.04276,1,0.39,5,0.39,0
6.8517e-05,-0.00020429,-0.00040383,0,6.8517e-05,-0.042763,1,0.4,5,0.4,0
-6.6679e-06,-0.00016108,-0.00037059,0,-6.6679e-06,-0.042766,1,0.41,5,0.41,0
-3.3629e-05,-0.00013342,-0.00033563,0,-3.3629e-05,-0.042767,1,0.42,5,0.42,0
-3.8693e-05,-0.00011283,-0.00029985,0,-3.8693e-05,-0.042767,1,0.43,5,0.43,0
-4.1696e-05,-9.3305e-05,-0.00026341,0,-4.1696e-05,-0.042768,1,0.44,5,0.44,0
-4.4698e-05,-7.3784e-05,-0.00022697,0,-4.4698e-05,-0.042769,1,0.45,5,0.45,0
-4.7701e-05,-5.4263e-05,-0.00019052,0,-4.7701e-05,-0.042771,1,0.46,5,0.46,0
-4.9745e-05,-3.286e-05,-0.00015485,0,-4.9745e-05,-0.042772,1,0.47,5,0.47,0
-4.5402e-05,1.0793e-06,-0.0001243,0,-4.5402e-05,-0.042771,1,0.48,5,0.48,0
-4.1059e-05,3.5019e-05,-9.3759e-05,0,-4.1059e-05,-0.04277,1,0.49,5,0.49,0
-3.6716e-05,6.8958e-05,-6.3214e-05,0,-3.6716e-05,-0.04277,1,0.5,5,0.5,0
-3.2373e-05,0.0001029,-3.2668e-05,0,-3.2373e-05,-0.042769,1,0.51,5,0.51,0
-2.6241e-05,0.00013979,-4.4562e-06,0,-2.6241e-05,-0.042769,1,0.52,5,0.52,0
-2.1891e-05,0.00015804,2.1684e-05,0,-2.1891e-05,-0.042767,1,0.53,5,0.53,0
-1.9218e-05,0.00017656,4.9253e-05,0,-1.9218e-05,-0.042765,1,0.54,5,0.54,0
-1.6546e-05,0.00019509,7.6821e-05,0,-1.6546e-05,-0.042763,1,0.55,5,0.55,0
-1.3873e-05,0.00021361,0.00010439,0,-1.3873e-05,-0.042762,1,0.56,5,0.56,0
-1.12e-05,0.00023213,0.00013196,0,-1.12e-05,-0.04276,1,0.57,5,0.57,0
-8.5277e-06,0.00025066,0.00015953,0,-8.5277e-06,-0.042758,1,0.58,5,0.58,0
5.3058e-05,0.0002756,0.00019683,0,5.3058e-05,-0.042756,1,0.59,5,0.59,0
0.00013711,0.00030299,0.00023785,0,0.00013711,-0.042754,1,0.6,5,0.6,0
0.00021195,0.0003341,0.00027823,0,0.00021195,-0.042751,1,0.61,5,0.61,0
0.00024812,0.00038083,0.00031595,0,0.00024812,-0.042747,1,0.62,5,0.62,0
0.00028429,0.00042755,0.00035367,0,0.00028429,-0.042743,1,0.63,5,0.63,0
0.00032047,0.00047427,0.00039139,0,0.00032047,-0.042738,1,0.64,5,0.64,0
0.00031672,0.00051295,0.00042878,0,0.00031672,-0.042733,1,0.65,5,0.65,0
0.00024453,0.00053783,0.0004656,0,0.00024453,-0.042727,1,0.66,5,0.66,0
0.00017234,0.00056272,0.00050242,0,0.00017234,-0.042721,1,0.67,5,0.67,0
-0.00031137,0.0005885,0.0005528,0,-0.00031137,-0.042716,1,0.68,5,0.68,0
-0.0011647,0.00061508,0.00061535,0,-0.0011647,-0.042711,1,0.69,5,0.69,0
-0.0024331,0.00066192,0.00067008,0,-0.0024331,-0.042705,1,0.7,5,0.7,0
-0.0043508,0.00074045,0.00071256,0,-0.0043508,-0.042696,1,0.71,5,0.71,0
-0.0056586,0.00081456,0.00075795,0,-0.0056586,-0.042688,1,0.72,5,0.72,0
-0.005897,0.00088093,0.00080846,0,-0.005897,-0.04268,1,0.73,5,0.73,0
-0.0061354,0.0009473,0.00085896,0,-0.0061354,-0.042672,1,0.74,5,0.74,0
-0.00031257,0.00097173,0.00095955,0,-0.00031257,-0.042662,1,0.75,5,0.75,0
0.0097112,0.0009671,0.0010948,0,0.0097112,-0.042651,1,0.76,5,0.76,0
0.019735,0.00096247,0.0012301,0,0.019735,-0.04264,1,0.77,5,0.77,0
0.029759,0.00095784,0.0013654,0,0.029759,-0.042629,1,0.78,5,0.78,0
0.049847,0.00023357,0.0014378,0,0.049847,-0.042635,1,0.79,5,0.79,0
0.0692,-0.00064693,0.0016062,0,0.0692,-0.042646,1,0.8,5,0.8,0
0.067803,-0.0012018,0.0024122,0,0.067803,-0.042654,1,0.81,5,0.81,0
0.066406,-0.0017568,0.0032183,0,0.066406,-0.042663,1,0.82,5,0.82,0
0.065008,-0.0023117,0.0040243,0,0.065008,-0.042671,1,0.83,5,0.83,0
-0.0017406,-0.0017195,0.0046872,0,-0.0017406,-0.042677,1,0.84,5,0.84,0
-0.33598,0.0035677,0.0047643,0,-0.33598,-0.042672,1,0.85,5,0.85,0
-0.67021,0.0088548,0.0048413,0,-0.67021,-0.042667,1,0.86,5,0.86,0
-1.0044,0.014142,0.0049184,0,-1.0044,-0.042661,1,0.87,5,0.87,0
-1.4003,0.022572,0.0045887,0,-1.4003,-0.042556,1,0.88,5,0.88,0
-1.9729,0.039991,0.0036865,0,-1.9729,-0.042177,1,0.89,5,0.89,0
-3.2122,0.091321,0.0012015,0,-3.2122,-0.040782,1,0.9,5,0.9,0
-4.4275,0.14229,-0.00020179,0,-4.4275,-0.039406,1,0.91,5,0.91,0
-5.6276,0.19303,-0.00091214,0,-5.6276,-0.038042,1,0.92,5,0.92,0
-6.8276,0.24377,-0.0016225,0,-6.8276,-0.036678,1,0.93,5,0.93,0
-8.0277,0.29451,-0.0023328,0,-8.0277,-0.035315,1,0.94,5,0.94,0
-9.0293,0.39965,-0.0021486,0,-9.0293,-0.030271,1,0.95,5,0.95,0
-9.9765,0.51972,-0.0017189,0,-9.9765,-0.024217,1,0.96,5,0.96,0
-10.924,0.63979,-0.0012892,0,-10.924,-0.018163,1,0.97,5,0.97,0
-11.871,0.75986,-0.00085946,0,-11.871,-0.012108,1,0.98,5,0.98,0
-12.818,0.87993,-0.00042973,0,-12.818,-0.0060542,1,0.99,5,0.99,0
-13.765,1,0,0,-13.765,0,1,1,5,1,0
