"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","arc_length","Points:0","Points:1","Points:2"
0.42243,0.42243,0,0.27554,0.27554,0.27554,4.1614,0.79944,1.2673,0
0.40559,0.40559,0,0.24368,0.24368,0.24368,4.2537,0.87681,1.2168,0
0.40475,0.40475,0,0.2421,0.2421,0.2421,4.2582,0.88044,1.2143,0
0.40441,0.40441,0,0.24142,0.24142,0.24142,4.2599,0.88183,1.2132,0
0.40353,0.40353,0,0.23991,0.23991,0.23991,4.2643,0.88534,1.2106,0
0.3844,0.3844,0,0.20756,0.20756,0.20756,4.3561,0.95699,1.1532,0
0.37744,0.37744,0,0.19828,0.19828,0.19828,4.3879,0.98095,1.1323,0
0.3537,0.3537,0,0.16576,0.16576,0.16576,4.4937,1.0592,1.0611,0
0.35072,0.35072,0,0.16276,0.16276,0.16276,4.5064,1.0682,1.0522,0
0.32321,0.32321,0,0.13232,0.13232,0.13232,4.6184,1.1439,0.96962,0
0.31983,0.31983,0,0.12943,0.12943,0.12943,4.6316,1.1524,0.95949,0
0.29955,0.29955,0,0.11131,0.11131,0.11131,4.7077,1.1981,0.89866,0
0.28209,0.28209,0,0.096481,0.096481,0.096481,4.7719,1.2352,0.84627,0
0.26565,0.26565,0,0.086022,0.086022,0.086022,4.8312,1.2682,0.79694,0
0.24753,0.24753,0,0.074578,0.074578,0.074578,4.8954,1.3024,0.74259,0
0.23791,0.23791,0,0.068637,0.068637,0.068637,4.9284,1.3184,0.71374,0
0.20878,0.20878,0,0.05536,0.05536,0.05536,5.0259,1.3616,0.62633,0
0.18177,0.18177,0,0.044139,0.044139,0.044139,5.1141,1.3964,0.54531,0
0.17201,0.17201,0,0.041069,0.041069,0.041069,5.1455,1.4076,0.51602,0
0.16305,0.16305,0,0.038806,0.038806,0.038806,5.1737,1.4163,0.48915,0
0.13488,0.13488,0,0.03137,0.03137,0.03137,5.2619,1.4417,0.40465,0
0.11561,0.11561,0,0.025972,0.025972,0.025972,5.3218,1.4573,0.34684,0
0.094496,0.094496,0,0.022034,0.022034,0.022034,5.3868,1.4716,0.28349,0
0.067128,0.067128,0,0.017049,0.017049,0.017049,5.4701,1.4857,0.20138,0
0.060745,0.060745,0,0.016269,0.016269,0.016269,5.4894,1.4883,0.18224,0
0.052922,0.052922,0,0.015422,0.015422,0.015422,5.513,1.4905,0.15877,0
0.019871,0.019871,0,0.011217,0.011217,0.011217,5.6123,1.4971,0.059614,0
-0.022414,-0.022414,0,0.0079392,0.0079392,0.0079392,5.7392,1.4965,-0.067242,0
-0.034827,-0.034827,0,0.0067241,0.0067241,0.0067241,5.7765,1.4949,-0.10448,0
-0.043601,-0.043601,0,0.0060746,0.0060746,0.0060746,5.8029,1.4926,-0.1308,0
-0.087054,-0.087054,0,0.0040146,0.0040146,0.0040146,5.9342,1.4764,-0.26116,0
-0.094316,-0.094316,0,0.0036511,0.0036511,0.0036511,5.9564,1.4723,-0.28295,0
-0.11679,-0.11679,0,0.002975,0.002975,0.002975,6.0256,1.4568,-0.35038,0
-0.13848,-0.13848,0,0.0022569,0.0022569,0.0022569,6.093,1.4392,-0.41543,0
-0.15389,-0.15389,0,0.0019611,0.0019611,0.0019611,6.1412,1.4256,-0.46167,0
-0.18189,-0.18189,0,0.001363,0.001363,0.001363,6.2307,1.3947,-0.54567,0
-0.19494,-0.19494,0,0.0011939,0.0011939,0.0011939,6.2725,1.38,-0.58483,0
-0.21449,-0.21449,0,0.00099987,0.00099987,0.00099987,6.3373,1.3526,-0.64347,0
-0.23492,-0.23492,0,0.00074359,0.00074359,0.00074359,6.4057,1.3221,-0.70475,0
-0.2506,-0.2506,0,0.00057802,0.00057802,0.00057802,6.4593,1.2965,-0.7518,0
-0.26648,-0.26648,0,0.00050388,0.00050388,0.00050388,6.5152,1.2673,-0.79944,0
-0.29227,-0.29227,0,0.0003416,0.0003416,0.0003416,6.6076,1.2168,-0.87681,0
-0.29348,-0.29348,0,0.00033599,0.00033599,0.00033599,6.612,1.2143,-0.88044,0
-0.29394,-0.29394,0,0.0003314,0.0003314,0.0003314,6.6137,1.2132,-0.88183,0
-0.29511,-0.29511,0,0.00032533,0.00032533,0.00032533,6.6181,1.2106,-0.88534,0
-0.319,-0.319,0,0.00022086,0.00022086,0.00022086,6.7099,1.1532,-0.95699,0
-0.32698,-0.32698,0,0.00020713,0.00020713,0.00020713,6.7417,1.1323,-0.98095,0
-0.35307,-0.35307,0,0.00012727,0.00012727,0.00012727,6.8475,1.0611,-1.0592,0
-0.35606,-0.35606,0,0.00012399,0.00012399,0.00012399,6.8602,1.0522,-1.0682,0
-0.38131,-0.38131,0,7.3955e-05,7.3955e-05,7.3955e-05,6.9722,0.96962,-1.1439,0
-0.38413,-0.38413,0,7.1216e-05,7.1216e-05,7.1216e-05,6.9854,0.95949,-1.1524,0
-0.39936,-0.39936,0,5.6704e-05,5.6704e-05,5.6704e-05,7.0615,0.89866,-1.1981,0
-0.41174,-0.41174,0,3.8579e-05,3.8579e-05,3.8579e-05,7.1257,0.84627,-1.2352,0
-0.42274,-0.42274,0,3.3265e-05,3.3265e-05,3.3265e-05,7.185,0.79694,-1.2682,0
-0.43414,-0.43414,0,2.4926e-05,2.4926e-05,2.4926e-05,7.2493,0.74259,-1.3024,0
-0.43948,-0.43948,0,2.0208e-05,2.0208e-05,2.0208e-05,7.2823,0.71374,-1.3184,0
-0.45387,-0.45387,0,1.4109e-05,1.4109e-05,1.4109e-05,7.3797,0.62633,-1.3616,0
-0.46547,-0.46547,0,8.7457e-06,8.7457e-06,8.7457e-06,7.4679,0.54531,-1.3964,0
-0.4692,-0.4692,0,7.9505e-06,7.9505e-06,7.9505e-06,7.4993,0.51602,-1.4076,0
-0.47211,-0.47211,0,7.3747e-06,7.3747e-06,7.3747e-06,7.5275,0.48915,-1.4163,0
-0.48055,-0.48055,0,6.7455e-06,6.7455e-06,6.7455e-06,7.6157,0.40465,-1.4417,0
-0.48578,-0.48578,0,4.2904e-06,4.2904e-06,4.2904e-06,7.6756,0.34684,-1.4573,0
-0.49054,-0.49054,0,3.4964e-06,3.4964e-06,3.4964e-06,7.7406,0.28349,-1.4716,0
-0.49523,-0.49523,0,2.0937e-06,2.0937e-06,2.0937e-06,7.8239,0.20138,-1.4857,0
-0.4961,-0.4961,0,2.0653e-06,2.0653e-06,2.0653e-06,7.8432,0.18224,-1.4883,0
-0.49685,-0.49685,0,1.9436e-06,1.9436e-06,1.9436e-06,7.8668,0.15877,-1.4905,0
-0.49902,-0.49902,0,1.18e-06,1.18e-06,1.18e-06,7.9661,0.059614,-1.4971,0
-0.49883,-0.49883,0,7.5091e-07,7.5091e-07,7.5091e-07,8.093,-0.067242,-1.4965,0
-0.49829,-0.49829,0,5.5317e-07,5.5317e-07,5.5317e-07,8.1303,-0.10448,-1.4949,0
-0.49753,-0.49753,0,4.3724e-07,4.3724e-07,4.3724e-07,8.1567,-0.1308,-1.4926,0
-0.49215,-0.49215,0,2.5164e-07,2.5164e-07,2.5164e-07,8.2881,-0.26116,-1.4764,0
-0.49077,-0.49077,0,2.0544e-07,2.0544e-07,2.0544e-07,8.3102,-0.28295,-1.4723,0
-0.48561,-0.48561,0,1.7937e-07,1.7937e-07,1.7937e-07,8.3794,-0.35038,-1.4568,0
-0.47974,-0.47974,0,1.272e-07,1.272e-07,1.272e-07,8.4468,-0.41543,-1.4392,0
-0.47521,-0.47521,0,1.2099e-07,1.2099e-07,1.2099e-07,8.495,-0.46167,-1.4256,0
-0.46489,-0.46489,0,1.5894e-07,1.5894e-07,1.5894e-07,8.5845,-0.54567,-1.3947,0
-0.46001,-0.46001,0,1.674e-07,1.674e-07,1.674e-07,8.6263,-0.58483,-1.38,0
-0.45085,-0.45085,0,2.6189e-07,2.6189e-07,2.6189e-07,8.6911,-0.64347,-1.3526,0
-0.4407,-0.4407,0,6.0825e-07,6.0825e-07,6.0825e-07,8.7595,-0.70475,-1.3221,0
-0.43217,-0.43217,0,9.6643e-07,9.6643e-07,9.6643e-07,8.8131,-0.7518,-1.2965,0
-0.42243,-0.42243,0,1.2536e-06,1.2536e-06,1.2536e-06,8.869,-0.79944,-1.2673,0
-0.40559,-0.40559,0,2.1677e-06,2.1677e-06,2.1677e-06,8.9614,-0.87681,-1.2168,0
-0.40475,-0.40475,0,2.2387e-06,2.2387e-06,2.2387e-06,8.9658,-0.88044,-1.2143,0
-0.40441,-0.40441,0,2.3977e-06,2.3977e-06,2.3977e-06,8.9675,-0.88183,-1.2132,0
-0.40353,-0.40353,0,2.5911e-06,2.5911e-06,2.5911e-06,8.9719,-0.88534,-1.2106,0
-0.3844,-0.3844,0,8.0116e-06,8.0116e-06,8.0116e-06,9.0637,-0.95699,-1.1532,0
-0.37744,-0.37744,0,9.084e-06,9.084e-06,9.084e-06,9.0955,-0.98095,-1.1323,0
-0.3537,-0.3537,0,1.7274e-05,1.7274e-05,1.7274e-05,9.2013,-1.0592,-1.0611,0
-0.35072,-0.35072,0,1.7764e-05,1.7764e-05,1.7764e-05,9.214,-1.0682,-1.0522,0
-0.32321,-0.32321,0,3.4635e-05,3.4635e-05,3.4635e-05,9.326,-1.1439,-0.96962,0
-0.31983,-0.31983,0,3.7011e-05,3.7011e-05,3.7011e-05,9.3392,-1.1524,-0.95949,0
-0.29955,-0.29955,0,6.3413e-05,6.3413e-05,6.3413e-05,9.4153,-1.1981,-0.89866,0
