"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","arc_length","Points:0","Points:1","Points:2"
-0.47263,-0.47263,0,7.3317e-11,7.3317e-11,7.3317e-11,7.535,0.48773,-1.4179,0
-0.47588,-0.47588,0,1.2031e-10,1.2031e-10,1.2031e-10,7.5658,0.45853,-1.4276,0
-0.47878,-0.47878,0,1.7543e-10,1.7543e-10,1.7543e-10,7.5943,0.43137,-1.4363,0
-0.4813,-0.4813,0,2.3486e-10,2.3486e-10,2.3486e-10,7.6222,0.40453,-1.4439,0
-0.48631,-0.48631,0,4.5004e-10,4.5004e-10,4.5004e-10,7.6803,0.3484,-1.4589,0
-0.48642,-0.48642,0,4.5274e-10,4.5274e-10,4.5274e-10,7.6816,0.34711,-1.4593,0
-0.49051,-0.49051,0,5.2855e-11,5.2855e-11,5.2855e-11,7.7401,0.28992,-1.4715,0
-0.49096,-0.49096,0,5.603e-11,5.603e-11,5.603e-11,7.7469,0.2833,-1.4729,0
-0.49182,-0.49182,0,8.1468e-11,8.1468e-11,8.1468e-11,7.7618,0.26859,-1.4755,0
-0.49399,-0.49399,0,-1.6589e-10,-1.6589e-10,-1.6589e-10,7.801,0.22998,-1.482,0
-0.49536,-0.49536,0,-1.3637e-09,-1.3637e-09,-1.3637e-09,7.8292,0.20204,-1.4861,0
-0.49621,-0.49621,0,-1.9473e-09,-1.9473e-09,-1.9473e-09,7.8491,0.1823,-1.4886,0
-0.49709,-0.49709,0,-2.7942e-09,-2.7942e-09,-2.7942e-09,7.8736,0.15792,-1.4913,0
-0.49823,-0.49823,0,-6.6962e-09,-6.6962e-09,-6.6962e-09,7.9103,0.12144,-1.4947,0
-0.49932,-0.49932,0,-1.8589e-08,-1.8589e-08,-1.8589e-08,7.9592,0.072583,-1.498,0
-0.49956,-0.49956,0,-2.0898e-08,-2.0898e-08,-2.0898e-08,7.9719,0.059934,-1.4987,0
-0.49963,-0.49963,0,-2.9628e-08,-2.9628e-08,-2.9628e-08,7.9824,0.049483,-1.4989,0
-0.49979,-0.49979,0,-1.525e-07,-1.525e-07,-1.525e-07,8.0562,-0.024346,-1.4994,0
-0.49925,-0.49925,0,-2.84e-07,-2.84e-07,-2.84e-07,8.101,-0.069114,-1.4977,0
-0.49858,-0.49858,0,-5.0636e-07,-5.0636e-07,-5.0636e-07,8.1364,-0.10448,-1.4958,0
-0.49793,-0.49793,0,-7.3406e-07,-7.3406e-07,-7.3406e-07,8.1617,-0.1297,-1.4938,0
-0.4964,-0.4964,0,-1.128e-06,-1.128e-06,-1.128e-06,8.2097,-0.1775,-1.4892,0
-0.49492,-0.49492,0,-1.2639e-06,-1.2639e-06,-1.2639e-06,8.2418,-0.20923,-1.4848,0
-0.49227,-0.49227,0,-1.5122e-06,-1.5122e-06,-1.5122e-06,8.2945,-0.26136,-1.4768,0
-0.49095,-0.49095,0,-1.5375e-06,-1.5375e-06,-1.5375e-06,8.3162,-0.28266,-1.4729,0
-0.48926,-0.48926,0,-1.6126e-06,-1.6126e-06,-1.6126e-06,8.3414,-0.30735,-1.4678,0
-0.48612,-0.48612,0,-1.4869e-06,-1.4869e-06,-1.4869e-06,8.386,-0.35093,-1.4584,0
-0.48612,-0.48612,0,-1.4868e-06,-1.4868e-06,-1.4868e-06,8.3861,-0.35103,-1.4583,0
-0.48605,-0.48605,0,-1.4743e-06,-1.4743e-06,-1.4743e-06,8.3868,-0.35176,-1.4582,0
-0.48115,-0.48115,0,-4.4976e-07,-4.4976e-07,-4.4976e-07,8.4444,-0.4074,-1.4434,0
-0.48045,-0.48045,0,-1.8567e-07,-1.8567e-07,-1.8567e-07,8.4517,-0.41448,-1.4414,0
-0.47558,-0.47558,0,1.0978e-06,1.0978e-06,1.0978e-06,8.5016,-0.46212,-1.4267,0
-0.47371,-0.47371,0,1.7324e-06,1.7324e-06,1.7324e-06,8.5188,-0.47835,-1.4211,0
-0.46833,-0.46833,0,3.9763e-06,3.9763e-06,3.9763e-06,8.5676,-0.52441,-1.405,0
-0.46566,-0.46566,0,3.8187e-06,3.8187e-06,3.8187e-06,8.5893,-0.54461,-1.397,0
-0.46028,-0.46028,0,3.1715e-06,3.1715e-06,3.1715e-06,8.6329,-0.58515,-1.3808,0
-0.45104,-0.45104,0,-5.1821e-06,-5.1821e-06,-5.1821e-06,8.7009,-0.6472,-1.3531,0
-0.45072,-0.45072,0,-5.9534e-06,-5.9534e-06,-5.9534e-06,8.7031,-0.64925,-1.3522,0
-0.45026,-0.45026,0,-7.9535e-06,-7.9535e-06,-7.9535e-06,8.7062,-0.65203,-1.3508,0
-0.44108,-0.44108,0,-4.329e-05,-4.329e-05,-4.329e-05,8.7663,-0.70542,-1.3232,0
-0.43475,-0.43475,0,-8.1018e-05,-8.1018e-05,-8.1018e-05,8.8063,-0.74059,-1.3043,0
-0.43365,-0.43365,0,-8.8766e-05,-8.8766e-05,-8.8766e-05,8.813,-0.74642,-1.301,0
-0.43271,-0.43271,0,-9.6533e-05,-9.6533e-05,-9.6533e-05,8.8186,-0.7513,-1.2981,0
-0.42265,-0.42265,0,-0.00017202,-0.00017202,-0.00017202,8.8763,-0.80039,-1.2679,0
-0.41673,-0.41673,0,-0.00022746,-0.00022746,-0.00022746,8.9094,-0.82836,-1.2502,0
-0.41382,-0.41382,0,-0.00025125,-0.00025125,-0.00025125,8.9249,-0.84115,-1.2415,0
-0.40557,-0.40557,0,-0.00030716,-0.00030716,-0.00030716,8.9686,-0.87713,-1.2167,0
-0.40477,-0.40477,0,-0.00031267,-0.00031267,-0.00031267,8.9727,-0.88051,-1.2143,0
-0.40444,-0.40444,0,-0.00031354,-0.00031354,-0.00031354,8.9744,-0.88185,-1.2133,0
-0.40362,-0.40362,0,-0.000317,-0.000317,-0.000317,8.9785,-0.88517,-1.2109,0
-0.39483,-0.39483,0,-0.00034953,-0.00034953,-0.00034953,9.022,-0.91973,-1.1845,0
-0.39009,-0.39009,0,-0.00036738,-0.00036738,-0.00036738,9.0451,-0.93802,-1.1703,0
-0.38479,-0.38479,0,-0.0002759,-0.0002759,-0.0002759,9.0701,-0.95722,-1.1544,0
-0.37768,-0.37768,0,-0.00025455,-0.00025455,-0.00025455,9.1027,-0.98196,-1.133,0
-0.36959,-0.36959,0,-0.00042927,-0.00042927,-0.00042927,9.1394,-1.0094,-1.1088,0
-0.36487,-0.36487,0,-0.0004248,-0.0004248,-0.0004248,9.1602,-1.0248,-1.0946,0
-0.35384,-0.35384,0,0.0033705,0.0033705,0.0033705,9.2081,-1.0593,-1.0615,0
-0.35076,-0.35076,0,0.0044543,0.0044543,0.0044543,9.2212,-1.0686,-1.0523,0
-0.33852,-0.33852,0,0.018546,0.018546,0.018546,9.2719,-1.1036,-1.0156,0
-0.33631,-0.33631,0,0.020864,0.020864,0.020864,9.2808,-1.1096,-1.0089,0
-0.32328,-0.32328,0,0.051555,0.051555,0.051555,9.333,-1.144,-0.96983,0
-0.3198,-0.3198,0,0.061357,0.061357,0.061357,9.3466,-1.1528,-0.95941,0
-0.31107,-0.31107,0,0.090793,0.090793,0.090793,9.3801,-1.1737,-0.9332,0
-0.30318,-0.30318,0,0.12452,0.12452,0.12452,9.4103,-1.1925,-0.90955,0
-0.29991,-0.29991,0,0.13702,0.13702,0.13702,9.4226,-1.1998,-0.89973,0
