"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","arc_length","Points:0","Points:1","Points:2"
0.43953,0.43953,0,0,0,0,2.576,-0.71437,1.3186,0
0.446,0.446,0,0,0,0,2.6179,-0.67722,1.338,0
0.45219,0.45219,0,0,0,0,2.6601,-0.63928,1.3566,0
0.45528,0.45528,0,0,0,0,2.6821,-0.61941,1.3658,0
0.45908,0.45908,0,0,0,0,2.7108,-0.59302,1.3772,0
0.46329,0.46329,0,0,0,0,2.7431,-0.56333,1.3899,0
0.46817,0.46817,0,0,0,0,2.7833,-0.5259,1.4045,0
0.47044,0.47044,0,0,0,0,2.8028,-0.50755,1.4113,0
0.47216,0.47216,0,0,0,0,2.8188,-0.49245,1.4165,0
0.47639,0.47639,0,0,0,0,2.8595,-0.45375,1.4292,0
0.47981,0.47981,0,0,0,0,2.8939,-0.42098,1.4394,0
0.4816,0.4816,0,0,0,0,2.9137,-0.40184,1.4448,0
0.48631,0.48631,0,0,0,0,2.969,-0.3484,1.4589,0
0.48642,0.48642,0,0,0,0,2.9703,-0.34711,1.4593,0
0.4905,0.4905,0,0,0,0,3.0287,-0.29003,1.4715,0
0.49095,0.49095,0,0,0,0,3.0356,-0.28333,1.4729,0
0.49184,0.49184,0,0,0,0,3.0509,-0.26823,1.4755,0
0.49399,0.49399,0,0,0,0,3.0895,-0.23014,1.482,0
0.4953,0.4953,0,0,0,0,3.1166,-0.20331,1.4859,0
0.49618,0.49618,0,0,0,0,3.1373,-0.18278,1.4886,0
0.49711,0.49711,0,0,0,0,3.1629,-0.15735,1.4913,0
0.49822,0.49822,0,0,0,0,3.1987,-0.12173,1.4947,0
0.49931,0.49931,0,0,0,0,3.2477,-0.07283,1.4979,0
0.49956,0.49956,0,0,0,0,3.2606,-0.059934,1.4987,0
0.49963,0.49963,0,0,0,0,3.2711,-0.049483,1.4989,0
0.49979,0.49979,0,0,0,0,3.3449,0.024346,1.4994,0
0.49925,0.49925,0,0,0,0,3.3897,0.069114,1.4977,0
0.49866,0.49866,0,0,0,0,3.4232,0.10252,1.496,0
0.49799,0.49799,0,0,0,0,3.4495,0.12882,1.494,0
0.49656,0.49656,0,0,0,0,3.4944,0.1735,1.4897,0
0.49499,0.49499,0,0,0,0,3.5297,0.20844,1.485,0
0.49249,0.49249,0,0,0,0,3.5795,0.25769,1.4775,0
0.49101,0.49101,0,0,0,0,3.604,0.28175,1.473,0
0.48935,0.48935,0,0,0,0,3.6288,0.30604,1.4681,0
0.4863,0.4863,0,0,0,0,3.6724,0.34868,1.4589,0
0.48628,0.48628,0,0,0,0,3.6726,0.34895,1.4588,0
0.4861,0.4861,0,0,0,0,3.6748,0.35105,1.4583,0
0.48118,0.48118,0,0,0,0,3.7328,0.40708,1.4435,0
0.48046,0.48046,0,0,0,0,3.7403,0.41436,1.4414,0
0.47558,0.47558,0,0,0,0,3.7903,0.46212,1.4267,0
0.47371,0.47371,0,0,0,0,3.8075,0.47835,1.4211,0
0.46833,0.46833,0,0,0,0,3.8563,0.52441,1.405,0
0.46566,0.46566,0,0,0,0,3.878,0.54461,1.397,0
0.46028,0.46028,0,0,0,0,3.9216,0.58515,1.3808,0
0.45104,0.45104,0,0,0,0,3.9896,0.6472,1.3531,0
0.45072,0.45072,0,0,0,0,3.9919,0.64925,1.3522,0
0.45026,0.45026,0,0,0,0,3.995,0.65203,1.3508,0
0.44108,0.44108,0,0,0,0,4.055,0.70542,1.3232,0
0.43475,0.43475,0,0,0,0,4.095,0.74059,1.3043,0
0.43365,0.43365,0,0,0,0,4.1017,0.74642,1.301,0
0.43271,0.43271,0,0,0,0,4.1073,0.7513,1.2981,0
0.42265,0.42265,0,0,0,0,4.165,0.80039,1.2679,0
0.41673,0.41673,0,0,0,0,4.1981,0.82836,1.2502,0
0.41382,0.41382,0,0,0,0,4.2136,0.84115,1.2415,0
0.40557,0.40557,0,0,0,0,4.2573,0.87713,1.2167,0
0.40477,0.40477,0,0,0,0,4.2614,0.88051,1.2143,0
0.40444,0.40444,0,0,0,0,4.2631,0.88185,1.2133,0
0.40362,0.40362,0,0,0,0,4.2672,0.88517,1.2109,0
0.39483,0.39483,0,0,0,0,4.3107,0.91973,1.1845,0
0.39009,0.39009,0,0,0,0,4.3338,0.93802,1.1703,0
0.38479,0.38479,0,0,0,0,4.3588,0.95722,1.1544,0
0.37768,0.37768,0,0,0,0,4.3914,0.98196,1.133,0
0.36959,0.36959,0,0,0,0,4.4281,1.0094,1.1088,0
0.36487,0.36487,0,0,0,0,4.449,1.0248,1.0946,0
0.35384,0.35384,0,0,0,0,4.4968,1.0593,1.0615,0
0.35076,0.35076,0,0,0,0,4.5099,1.0686,1.0523,0
0.33852,0.33852,0,0,0,0,4.5606,1.1036,1.0156,0
0.33631,0.33631,0,0,0,0,4.5695,1.1096,1.0089,0
0.32328,0.32328,0,0,0,0,4.6217,1.144,0.96983,0
0.3198,0.3198,0,0,0,0,4.6353,1.1528,0.95941,0
0.31107,0.31107,0,0,0,0,4.6688,1.1737,0.9332,0
0.30318,0.30318,0,0,0,0,4.699,1.1925,0.90955,0
0.29991,0.29991,0,0,0,0,4.7113,1.1998,0.89973,0
0.2844,0.2844,0,0,0,0,4.7688,1.2336,0.85321,0
0.28341,0.28341,0,0,0,0,4.7724,1.2357,0.85021,0
0.2832,0.2832,0,0,0,0,4.7732,1.2362,0.8496,0
0.26596,0.26596,0,0,0,0,4.8349,1.2698,0.79787,0
0.26169,0.26169,0,0,0,0,4.85,1.2779,0.78507,0
0.25442,0.25442,0,0,0,0,4.8754,1.2907,0.76325,0
0.24748,0.24748,0,0,0,0,4.8995,1.3031,0.74244,0
0.23812,0.23812,0,0,0,0,4.9317,1.3187,0.71437,0
0.22719,0.22719,0,0,0,0,4.9687,1.3358,0.68158,0
0.21334,0.21334,0,0,0,0,5.015,1.3564,0.64002,0
0.20878,0.20878,0,0,0,0,5.0301,1.3628,0.62634,0
0.20075,0.20075,0,0,0,0,5.0564,1.3733,0.60224,0
0.19005,0.19005,0,0,0,0,5.0914,1.3872,0.57015,0
0.18214,0.18214,0,0,0,0,5.1169,1.3966,0.54642,0
0.17203,0.17203,0,0,0,0,5.1494,1.4081,0.51608,0
0.16258,0.16258,0,0,0,0,5.1794,1.4179,0.48773,0
0.15284,0.15284,0,0,0,0,5.2102,1.4276,0.45853,0
0.14379,0.14379,0,0,0,0,5.2387,1.4363,0.43137,0
0.13484,0.13484,0,0,0,0,5.2666,1.4439,0.40453,0
0.11613,0.11613,0,0,0,0,5.3247,1.4589,0.3484,0
0.1157,0.1157,0,0,0,0,5.326,1.4593,0.34711,0
0.09664,0.09664,0,0,0,0,5.3845,1.4715,0.28992,0
0.094432,0.094432,0,0,0,0,5.3912,1.4729,0.2833,0
0.089531,0.089531,0,0,0,0,5.4062,1.4755,0.26859,0
0.076659,0.076659,0,0,0,0,5.4453,1.482,0.22998,0
0.067347,0.067347,0,0,0,0,5.4736,1.4861,0.20204,0
0.060765,0.060765,0,0,0,0,5.4935,1.4886,0.1823,0
0.05264,0.05264,0,0,0,0,5.518,1.4913,0.15792,0
0.040481,0.040481,0,0,0,0,5.5546,1.4947,0.12144,0
0.024194,0.024194,0,0,0,0,5.6036,1.498,0.072583,0
0.019978,0.019978,0,0,0,0,5.6163,1.4987,0.059934,0
0.016494,0.016494,0,0,0,0,5.6267,1.4989,0.049483,0
-0.0081152,-0.0081152,0,0,0,0,5.7006,1.4994,-0.024346,0
-0.023038,-0.023038,0,0,0,0,5.7454,1.4977,-0.069114,0
-0.034826,-0.034826,0,0,0,0,5.7808,1.4958,-0.10448,0
-0.043233,-0.043233,0,0,0,0,5.8061,1.4938,-0.1297,0
-0.059166,-0.059166,0,0,0,0,5.8541,1.4892,-0.1775,0
-0.069743,-0.069743,0,0,0,0,5.8861,1.4848,-0.20923,0
-0.08712,-0.08712,0,0,0,0,5.9389,1.4768,-0.26136,0
-0.094221,-0.094221,0,0,0,0,5.9605,1.4729,-0.28266,0
-0.10245,-0.10245,0,0,0,0,5.9857,1.4678,-0.30735,0
-0.11698,-0.11698,0,0,0,0,6.0303,1.4584,-0.35093,0
-0.11701,-0.11701,0,0,0,0,6.0304,1.4583,-0.35103,0
-0.11725,-0.11725,0,0,0,0,6.0312,1.4582,-0.35176,0
-0.1358,-0.1358,0,0,0,0,6.0887,1.4434,-0.4074,0
-0.13816,-0.13816,0,0,0,0,6.0961,1.4414,-0.41448,0
-0.15404,-0.15404,0,0,0,0,6.1459,1.4267,-0.46212,0
-0.15945,-0.15945,0,0,0,0,6.1631,1.4211,-0.47835,0
-0.1748,-0.1748,0,0,0,0,6.2119,1.405,-0.52441,0
-0.18154,-0.18154,0,0,0,0,6.2336,1.397,-0.54461,0
-0.19505,-0.19505,0,0,0,0,6.2773,1.3808,-0.58515,0
-0.21573,-0.21573,0,0,0,0,6.3453,1.3531,-0.6472,0
-0.21642,-0.21642,0,0,0,0,6.3475,1.3522,-0.64925,0
-0.21734,-0.21734,0,0,0,0,6.3506,1.3508,-0.65203,0
-0.23514,-0.23514,0,0,0,0,6.4107,1.3232,-0.70542,0
-0.24686,-0.24686,0,0,0,0,6.4506,1.3043,-0.74059,0
-0.24881,-0.24881,0,0,0,0,6.4574,1.301,-0.74642,0
-0.25043,-0.25043,0,0,0,0,6.463,1.2981,-0.7513,0
-0.2668,-0.2668,0,0,0,0,6.5206,1.2679,-0.80039,0
-0.27612,-0.27612,0,0,0,0,6.5538,1.2502,-0.82836,0
-0.28038,-0.28038,0,0,0,0,6.5692,1.2415,-0.84115,0
-0.29238,-0.29238,0,0,0,0,6.6129,1.2167,-0.87713,0
-0.2935,-0.2935,0,0,0,0,6.6171,1.2143,-0.88051,0
-0.29395,-0.29395,0,0,0,0,6.6187,1.2133,-0.88185,0
-0.29506,-0.29506,0,0,0,0,6.6229,1.2109,-0.88517,0
-0.30658,-0.30658,0,0,0,0,6.6663,1.1845,-0.91973,0
-0.31267,-0.31267,0,0,0,0,6.6895,1.1703,-0.93802,0
-0.31907,-0.31907,0,0,0,0,6.7144,1.1544,-0.95722,0
-0.32732,-0.32732,0,0,0,0,6.7471,1.133,-0.98196,0
-0.33648,-0.33648,0,0,0,0,6.7838,1.1088,-1.0094,0
-0.34158,-0.34158,0,0,0,0,6.8046,1.0946,-1.0248,0
-0.35311,-0.35311,0,0,0,0,6.8524,1.0615,-1.0593,0
-0.35618,-0.35618,0,0,0,0,6.8655,1.0523,-1.0686,0
-0.36785,-0.36785,0,0,0,0,6.9162,1.0156,-1.1036,0
-0.36986,-0.36986,0,0,0,0,6.9252,1.0089,-1.1096,0
-0.38134,-0.38134,0,0,0,0,6.9773,0.96983,-1.144,0
-0.38426,-0.38426,0,0.001794,0.001794,0.001794,6.9909,0.95941,-1.1528,0
-0.39122,-0.39122,0,0.020972,0.020972,0.020972,7.0244,0.9332,-1.1737,0
-0.3975,-0.3975,0,0.077487,0.077487,0.077487,7.0547,0.90955,-1.1925,0
-0.39994,-0.39994,0,0.099493,0.099493,0.099493,7.0669,0.89973,-1.1998,0
-0.41121,-0.41121,0,0.20085,0.20085,0.20085,7.1244,0.85321,-1.2336,0
-0.41191,-0.41191,0,0.20723,0.20723,0.20723,7.1281,0.85021,-1.2357,0
-0.41205,-0.41205,0,0.20846,0.20846,0.20846,7.1288,0.8496,-1.2362,0
-0.42326,-0.42326,0,0.30937,0.30937,0.30937,7.1905,0.79787,-1.2698,0
-0.42595,-0.42595,0,0.33356,0.33356,0.33356,7.2057,0.78507,-1.2779,0
-0.43024,-0.43024,0,0.3722,0.3722,0.3722,7.231,0.76325,-1.2907,0
-0.43435,-0.43435,0,0.40917,0.40917,0.40917,7.2552,0.74244,-1.3031,0
-0.43955,-0.43955,0,0.45596,0.45596,0.45596,7.2873,0.71437,-1.3187,0
-0.44528,-0.44528,0,0.50755,0.50755,0.50755,7.3243,0.68158,-1.3358,0
-0.45212,-0.45212,0,0.5691,0.5691,0.5691,7.3707,0.64002,-1.3564,0
-0.45426,-0.45426,0,0.5883,0.5883,0.5883,7.3858,0.62634,-1.3628,0
-0.45776,-0.45776,0,0.61988,0.61988,0.61988,7.4121,0.60224,-1.3733,0
-0.46239,-0.46239,0,0.6615,0.6615,0.6615,7.447,0.57015,-1.3872,0
-0.46555,-0.46555,0,0.68993,0.68993,0.68993,7.4726,0.54642,-1.3966,0
-0.46935,-0.46935,0,0.72415,0.72415,0.72415,7.505,0.51608,-1.4081,0
-0.47263,-0.47263,0,0.75365,0.75365,0.75365,7.535,0.48773,-1.4179,0
-0.47588,-0.47588,0,0.78293,0.78293,0.78293,7.5658,0.45853,-1.4276,0
-0.47878,-0.47878,0,0.80899,0.80899,0.80899,7.5943,0.43137,-1.4363,0
-0.4813,-0.4813,0,0.83168,0.83168,0.83168,7.6222,0.40453,-1.4439,0
-0.48631,-0.48631,0,0.87681,0.87681,0.87681,7.6803,0.3484,-1.4589,0
-0.48642,-0.48642,0,0.87776,0.87776,0.87776,7.6816,0.34711,-1.4593,0
-0.49051,-0.49051,0,0.91459,0.91459,0.91459,7.7401,0.28992,-1.4715,0
-0.49096,-0.49096,0,0.91861,0.91861,0.91861,7.7469,0.2833,-1.4729,0
-0.49182,-0.49182,0,0.92636,0.92636,0.92636,7.7618,0.26859,-1.4755,0
-0.49399,-0.49399,0,0.94594,0.94594,0.94594,7.801,0.22998,-1.482,0
-0.49536,-0.49536,0,0.95822,0.95822,0.95822,7.8292,0.20204,-1.4861,0
-0.49621,-0.49621,0,0.96587,0.96587,0.96587,7.8491,0.1823,-1.4886,0
-0.49709,-0.49709,0,0.9738,0.9738,0.9738,7.8736,0.15792,-1.4913,0
-0.49823,-0.49823,0,0.98405,0.98405,0.98405,7.9103,0.12144,-1.4947,0
-0.49932,-0.49932,0,0.99388,0.99388,0.99388,7.9592,0.072583,-1.498,0
-0.49956,-0.49956,0,0.996,0.996,0.996,7.9719,0.059934,-1.4987,0
-0.49963,-0.49963,0,0.99667,0.99667,0.99667,7.9824,0.049483,-1.4989,0
-0.49979,-0.49979,0,0.99815,0.99815,0.99815,8.0562,-0.024346,-1.4994,0
-0.49925,-0.49925,0,0.99321,0.99321,0.99321,8.101,-0.069114,-1.4977,0
-0.49858,-0.49858,0,0.98725,0.98725,0.98725,8.1364,-0.10448,-1.4958,0
-0.49793,-0.49793,0,0.98139,0.98139,0.98139,8.1617,-0.1297,-1.4938,0
-0.4964,-0.4964,0,0.96764,0.96764,0.96764,8.2097,-0.1775,-1.4892,0
-0.49492,-0.49492,0,0.95432,0.95432,0.95432,8.2418,-0.20923,-1.4848,0
-0.49227,-0.49227,0,0.93043,0.93043,0.93043,8.2945,-0.26136,-1.4768,0
-0.49095,-0.49095,0,0.91857,0.91857,0.91857,8.3162,-0.28266,-1.4729,0
-0.48926,-0.48926,0,0.90337,0.90337,0.90337,8.3414,-0.30735,-1.4678,0
-0.48612,-0.48612,0,0.87511,0.87511,0.87511,8.386,-0.35093,-1.4584,0
-0.48612,-0.48612,0,0.87504,0.87504,0.87504,8.3861,-0.35103,-1.4583,0
-0.48605,-0.48605,0,0.87447,0.87447,0.87447,8.3868,-0.35176,-1.4582,0
-0.48115,-0.48115,0,0.83035,0.83035,0.83035,8.4444,-0.4074,-1.4434,0
-0.48045,-0.48045,0,0.82408,0.82408,0.82408,8.4517,-0.41448,-1.4414,0
-0.47558,-0.47558,0,0.78018,0.78018,0.78018,8.5016,-0.46212,-1.4267,0
-0.47371,-0.47371,0,0.76337,0.76337,0.76337,8.5188,-0.47835,-1.4211,0
-0.46833,-0.46833,0,0.71496,0.71496,0.71496,8.5676,-0.52441,-1.405,0
-0.46566,-0.46566,0,0.69097,0.69097,0.69097,8.5893,-0.54461,-1.397,0
-0.46028,-0.46028,0,0.6425,0.6425,0.6425,8.6329,-0.58515,-1.3808,0
-0.45104,-0.45104,0,0.55933,0.55933,0.55933,8.7009,-0.6472,-1.3531,0
-0.45072,-0.45072,0,0.5565,0.5565,0.5565,8.7031,-0.64925,-1.3522,0
-0.45026,-0.45026,0,0.55238,0.55238,0.55238,8.7062,-0.65203,-1.3508,0
-0.44108,-0.44108,0,0.46968,0.46968,0.46968,8.7663,-0.70542,-1.3232,0
-0.43475,-0.43475,0,0.41279,0.41279,0.41279,8.8063,-0.74059,-1.3043,0
-0.43365,-0.43365,0,0.40285,0.40285,0.40285,8.813,-0.74642,-1.301,0
-0.43271,-0.43271,0,0.39438,0.39438,0.39438,8.8186,-0.7513,-1.2981,0
-0.42265,-0.42265,0,0.30384,0.30384,0.30384,8.8763,-0.80039,-1.2679,0
-0.41673,-0.41673,0,0.25055,0.25055,0.25055,8.9094,-0.82836,-1.2502,0
-0.41382,-0.41382,0,0.2244,0.2244,0.2244,8.9249,-0.84115,-1.2415,0
-0.40557,-0.40557,0,0.1501,0.1501,0.1501,8.9686,-0.87713,-1.2167,0
-0.40477,-0.40477,0,0.1429,0.1429,0.1429,8.9727,-0.88051,-1.2143,0
-0.40444,-0.40444,0,0.13996,0.13996,0.13996,8.9744,-0.88185,-1.2133,0
-0.40362,-0.40362,0,0.13257,0.13257,0.13257,8.9785,-0.88517,-1.2109,0
-0.39483,-0.39483,0,0.053452,0.053452,0.053452,9.022,-0.91973,-1.1845,0
-0.39009,-0.39009,0,0.024719,0.024719,0.024719,9.0451,-0.93802,-1.1703,0
-0.38479,-0.38479,0,0,0,0,9.0701,-0.95722,-1.1544,0
-0.37768,-0.37768,0,0,0,0,9.1027,-0.98196,-1.133,0
-0.36959,-0.36959,0,0,0,0,9.1394,-1.0094,-1.1088,0
-0.36487,-0.36487,0,0,0,0,9.1602,-1.0248,-1.0946,0
-0.35384,-0.35384,0,0,0,0,9.2081,-1.0593,-1.0615,0
-0.35076,-0.35076,0,0,0,0,9.2212,-1.0686,-1.0523,0
-0.33852,-0.33852,0,0,0,0,9.2719,-1.1036,-1.0156,0
-0.33631,-0.33631,0,0,0,0,9.2808,-1.1096,-1.0089,0
-0.32328,-0.32328,0,0,0,0,9.333,-1.144,-0.96983,0
-0.3198,-0.3198,0,0,0,0,9.3466,-1.1528,-0.95941,0
-0.31107,-0.31107,0,0,0,0,9.3801,-1.1737,-0.9332,0
-0.30318,-0.30318,0,0,0,0,9.4103,-1.1925,-0.90955,0
-0.29991,-0.29991,0,0,0,0,9.4226,-1.1998,-0.89973,0
