"psi","forces:0","forces:1","forces:2","vort","mu","rho","temperature","pressure","velocity:0","velocity:1","velocity:2","ALE_velocity:0","ALE_velocity:1","ALE_velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.72232,0,0,0,10.191,0,0,-0.00011347,0,2.7267,0.03623,0,0,0,0,1,0.215,5,0.215,0
0.72503,0,0,0,10.277,0,0,-0.00011266,0,2.7159,0.037033,0,0,0,0,1,0.216,5,0.216,0
0.72774,0,0,0,10.364,0,0,-0.00011185,0,2.7052,0.037835,0,0,0,0,1,0.217,5,0.217,0
0.73045,0,0,0,10.45,0,0,-0.00011105,0,2.6945,0.038638,0,0,0,0,1,0.218,5,0.218,0
0.73316,0,0,0,10.537,0,0,-0.00011024,0,2.6837,0.03944,0,0,0,0,1,0.219,5,0.219,0
0.73587,0,0,0,10.624,0,0,-0.00010943,0,2.673,0.040242,0,0,0,0,1,0.22,5,0.22,0
0.73858,0,0,0,10.71,0,0,-0.00010862,0,2.6623,0.041045,0,0,0,0,1,0.221,5,0.221,0
0.74129,0,0,0,10.797,0,0,-0.00010781,0,2.6516,0.041847,0,0,0,0,1,0.222,5,0.222,0
0.744,0,0,0,10.884,0,0,-0.000107,0,2.6408,0.04265,0,0,0,0,1,0.223,5,0.223,0
0.7467,0,0,0,10.97,0,0,-0.00010636,0,2.6301,0.043443,0,0,0,0,1,0.224,5,0.224,0
0.74935,0,0,0,11.05,0,0,-0.0001086,0,2.6189,0.044089,0,0,0,0,1,0.225,5,0.225,0
0.752,0,0,0,11.13,0,0,-0.00011083,0,2.6078,0.044735,0,0,0,0,1,0.226,5,0.226,0
0.75465,0,0,0,11.21,0,0,-0.00011306,0,2.5966,0.045381,0,0,0,0,1,0.227,5,0.227,0
0.7573,0,0,0,11.29,0,0,-0.0001153,0,2.5854,0.046027,0,0,0,0,1,0.228,5,0.228,0
0.75994,0,0,0,11.37,0,0,-0.00011753,0,2.5743,0.046673,0,0,0,0,1,0.229,5,0.229,0
0.76259,0,0,0,11.45,0,0,-0.00011977,0,2.5631,0.047319,0,0,0,0,1,0.23,5,0.23,0
0.76524,0,0,0,11.53,0,0,-0.000122,0,2.552,0.047965,0,0,0,0,1,0.231,5,0.231,0
0.76789,0,0,0,11.61,0,0,-0.00012424,0,2.5408,0.048611,0,0,0,0,1,0.232,5,0.232,0
0.77054,0,0,0,11.69,0,0,-0.00012647,0,2.5297,0.049257,0,0,0,0,1,0.233,5,0.233,0
0.77318,0,0,0,11.77,0,0,-0.0001287,0,2.5185,0.049903,0,0,0,0,1,0.234,5,0.234,0
0.77583,0,0,0,11.85,0,0,-0.00013094,0,2.5074,0.050549,0,0,0,0,1,0.235,5,0.235,0
0.77848,0,0,0,11.931,0,0,-0.00013317,0,2.4962,0.051195,0,0,0,0,1,0.236,5,0.236,0
0.78113,0,0,0,12.011,0,0,-0.00013541,0,2.485,0.051841,0,0,0,0,1,0.237,5,0.237,0
0.78378,0,0,0,12.091,0,0,-0.00013764,0,2.4739,0.052487,0,0,0,0,1,0.238,5,0.238,0
0.78642,0,0,0,12.171,0,0,-0.00014029,0,2.4627,0.053134,0,0,0,0,1,0.239,5,0.239,0
0.78871,0,0,0,12.239,0,0,-0.00017592,0,2.4489,0.053867,0,0,0,0,1,0.24,5,0.24,0
0.79099,0,0,0,12.307,0,0,-0.00021155,0,2.435,0.0546,0,0,0,0,1,0.241,5,0.241,0
0.79327,0,0,0,12.376,0,0,-0.00024718,0,2.4212,0.055333,0,0,0,0,1,0.242,5,0.242,0
0.79556,0,0,0,12.444,0,0,-0.00028281,0,2.4073,0.056066,0,0,0,0,1,0.243,5,0.243,0
0.79784,0,0,0,12.513,0,0,-0.00031844,0,2.3935,0.056799,0,0,0,0,1,0.244,5,0.244,0
0.80013,0,0,0,12.581,0,0,-0.00035406,0,2.3796,0.057532,0,0,0,0,1,0.245,5,0.245,0
0.80241,0,0,0,12.649,0,0,-0.00038969,0,2.3658,0.058264,0,0,0,0,1,0.246,5,0.246,0
0.8047,0,0,0,12.718,0,0,-0.00042532,0,2.3519,0.058997,0,0,0,0,1,0.247,5,0.247,0
0.80698,0,0,0,12.786,0,0,-0.00046095,0,2.3381,0.05973,0,0,0,0,1,0.248,5,0.248,0
0.80927,0,0,0,12.855,0,0,-0.00049658,0,2.3242,0.060463,0,0,0,0,1,0.249,5,0.249,0
0.81155,0,0,0,12.923,0,0,-0.00053221,0,2.3104,0.061196,0,0,0,0,1,0.25,5,0.25,0
0.81383,0,0,0,12.991,0,0,-0.00056899,0,2.2965,0.061927,0,0,0,0,1,0.251,5,0.251,0
0.81603,0,0,0,13.056,0,0,-0.0006246,0,2.2823,0.062614,0,0,0,0,1,0.252,5,0.252,0
0.81823,0,0,0,13.121,0,0,-0.00068021,0,2.268,0.063302,0,0,0,0,1,0.253,5,0.253,0
0.82043,0,0,0,13.186,0,0,-0.00073583,0,2.2538,0.06399,0,0,0,0,1,0.254,5,0.254,0
0.82264,0,0,0,13.251,0,0,-0.00079144,0,2.2395,0.064678,0,0,0,0,1,0.255,5,0.255,0
0.82484,0,0,0,13.316,0,0,-0.00084706,0,2.2253,0.065366,0,0,0,0,1,0.256,5,0.256,0
0.82704,0,0,0,13.381,0,0,-0.00090267,0,2.2111,0.066054,0,0,0,0,1,0.257,5,0.257,0
0.82924,0,0,0,13.447,0,0,-0.00095828,0,2.1968,0.066741,0,0,0,0,1,0.258,5,0.258,0
0.83144,0,0,0,13.512,0,0,-0.0010139,0,2.1826,0.067429,0,0,0,0,1,0.259,5,0.259,0
0.83364,0,0,0,13.577,0,0,-0.0010695,0,2.1683,0.068117,0,0,0,0,1,0.26,5,0.26,0
0.83584,0,0,0,13.642,0,0,-0.0011251,0,2.1541,0.068805,0,0,0,0,1,0.261,5,0.261,0
0.83805,0,0,0,13.707,0,0,-0.0011807,0,2.1399,0.069493,0,0,0,0,1,0.262,5,0.262,0
0.84025,0,0,0,13.772,0,0,-0.0012364,0,2.1256,0.07018,0,0,0,0,1,0.263,5,0.263,0
0.84245,0,0,0,13.837,0,0,-0.001292,0,2.1114,0.070868,0,0,0,0,1,0.264,5,0.264,0
0.84465,0,0,0,13.902,0,0,-0.0013476,0,2.0971,0.071556,0,0,0,0,1,0.265,5,0.265,0
0.84685,0,0,0,13.967,0,0,-0.0014032,0,2.0829,0.072244,0,0,0,0,1,0.266,5,0.266,0
0.84905,0,0,0,14.032,0,0,-0.0014588,0,2.0686,0.072932,0,0,0,0,1,0.267,5,0.267,0
0.85125,0,0,0,14.097,0,0,-0.0015144,0,2.0544,0.07362,0,0,0,0,1,0.268,5,0.268,0
0.85346,0,0,0,14.162,0,0,-0.00157,0,2.0402,0.074307,0,0,0,0,1,0.269,5,0.269,0
0.85543,0,0,0,14.203,0,0,-0.0016325,0,2.0253,0.074835,0,0,0,0,1,0.27,5,0.27,0
0.85738,0,0,0,14.242,0,0,-0.0016956,0,2.0105,0.075349,0,0,0,0,1,0.271,5,0.271,0
0.85933,0,0,0,14.282,0,0,-0.0017586,0,1.9956,0.075863,0,0,0,0,1,0.272,5,0.272,0
0.86129,0,0,0,14.321,0,0,-0.0018217,0,1.9807,0.076377,0,0,0,0,1,0.273,5,0.273,0
0.86324,0,0,0,14.36,0,0,-0.0018847,0,1.9658,0.07689,0,0,0,0,1,0.274,5,0.274,0
0.86519,0,0,0,14.399,0,0,-0.0019478,0,1.9509,0.077404,0,0,0,0,1,0.275,5,0.275,0
0.86714,0,0,0,14.438,0,0,-0.0020109,0,1.9361,0.077918,0,0,0,0,1,0.276,5,0.276,0
0.8691,0,0,0,14.477,0,0,-0.0020739,0,1.9212,0.078432,0,0,0,0,1,0.277,5,0.277,0
0.87105,0,0,0,14.516,0,0,-0.002137,0,1.9063,0.078945,0,0,0,0,1,0.278,5,0.278,0
0.873,0,0,0,14.555,0,0,-0.0022,0,1.8914,0.079459,0,0,0,0,1,0.279,5,0.279,0
0.87495,0,0,0,14.594,0,0,-0.0022631,0,1.8765,0.079973,0,0,0,0,1,0.28,5,0.28,0
0.87691,0,0,0,14.633,0,0,-0.0023262,0,1.8617,0.080487,0,0,0,0,1,0.281,5,0.281,0
0.87886,0,0,0,14.672,0,0,-0.0023892,0,1.8468,0.081,0,0,0,0,1,0.282,5,0.282,0
0.88081,0,0,0,14.711,0,0,-0.0024523,0,1.8319,0.081514,0,0,0,0,1,0.283,5,0.283,0
0.88272,0,0,0,14.746,0,0,-0.0024865,0,1.8169,0.081998,0,0,0,0,1,0.284,5,0.284,0
0.88435,0,0,0,14.753,0,0,-0.00234,0,1.8012,0.082292,0,0,0,0,1,0.285,5,0.285,0
0.88597,0,0,0,14.759,0,0,-0.0021935,0,1.7855,0.082586,0,0,0,0,1,0.286,5,0.286,0
0.8876,0,0,0,14.766,0,0,-0.002047,0,1.7698,0.08288,0,0,0,0,1,0.287,5,0.287,0
0.88922,0,0,0,14.772,0,0,-0.0019005,0,1.754,0.083174,0,0,0,0,1,0.288,5,0.288,0
0.89085,0,0,0,14.779,0,0,-0.001754,0,1.7383,0.083468,0,0,0,0,1,0.289,5,0.289,0
0.89248,0,0,0,14.786,0,0,-0.0016075,0,1.7226,0.083762,0,0,0,0,1,0.29,5,0.29,0
0.8941,0,0,0,14.792,0,0,-0.001461,0,1.7069,0.084056,0,0,0,0,1,0.291,5,0.291,0
0.89573,0,0,0,14.799,0,0,-0.0013145,0,1.6912,0.08435,0,0,0,0,1,0.292,5,0.292,0
0.89736,0,0,0,14.805,0,0,-0.001168,0,1.6755,0.084644,0,0,0,0,1,0.293,5,0.293,0
0.89898,0,0,0,14.812,0,0,-0.0010215,0,1.6597,0.084938,0,0,0,0,1,0.294,5,0.294,0
0.90061,0,0,0,14.819,0,0,-0.00087496,0,1.644,0.085232,0,0,0,0,1,0.295,5,0.295,0
0.90223,0,0,0,14.825,0,0,-0.00072846,0,1.6283,0.085526,0,0,0,0,1,0.296,5,0.296,0
0.90386,0,0,0,14.832,0,0,-0.00058196,0,1.6126,0.08582,0,0,0,0,1,0.297,5,0.297,0
0.90549,0,0,0,14.838,0,0,-0.00043546,0,1.5969,0.086115,0,0,0,0,1,0.298,5,0.298,0
0.90711,0,0,0,14.845,0,0,-0.00028896,0,1.5812,0.086409,0,0,0,0,1,0.299,5,0.299,0
0.90874,0,0,0,14.852,0,0,-0.00014246,0,1.5654,0.086703,0,0,0,0,1,0.3,5,0.3,0
0.91037,0,0,0,14.858,0,0,4.0409e-06,0,1.5497,0.086997,0,0,0,0,1,0.301,5,0.301,0
0.91199,0,0,0,14.865,0,0,0.00015054,0,1.534,0.087291,0,0,0,0,1,0.302,5,0.302,0
0.91362,0,0,0,14.871,0,0,0.00029704,0,1.5183,0.087585,0,0,0,0,1,0.303,5,0.303,0
0.91524,0,0,0,14.878,0,0,0.00044354,0,1.5026,0.087879,0,0,0,0,1,0.304,5,0.304,0
0.91687,0,0,0,14.884,0,0,0.00059004,0,1.4869,0.088173,0,0,0,0,1,0.305,5,0.305,0
0.91849,0,0,0,14.89,0,0,0.00075243,0,1.4712,0.088454,0,0,0,0,1,0.306,5,0.306,0
0.92003,0,0,0,14.886,0,0,0.0010185,0,1.4558,0.088648,0,0,0,0,1,0.307,5,0.307,0
0.92157,0,0,0,14.882,0,0,0.0012845,0,1.4405,0.088842,0,0,0,0,1,0.308,5,0.308,0
0.92311,0,0,0,14.877,0,0,0.0015505,0,1.4251,0.089036,0,0,0,0,1,0.309,5,0.309,0
0.92466,0,0,0,14.873,0,0,0.0018166,0,1.4098,0.08923,0,0,0,0,1,0.31,5,0.31,0
0.92612,0,0,0,14.861,0,0,0.002441,0,1.3945,0.089356,0,0,0,0,1,0.311,5,0.311,0
0.92729,0,0,0,14.819,0,0,0.0043796,0,1.3797,0.089233,0,0,0,0,1,0.312,5,0.312,0
0.92847,0,0,0,14.777,0,0,0.0063182,0,1.3648,0.08911,0,0,0,0,1,0.313,5,0.313,0
0.92964,0,0,0,14.735,0,0,0.0082569,0,1.3499,0.088987,0,0,0,0,1,0.314,5,0.314,0
0.93082,0,0,0,14.693,0,0,0.010196,0,1.3351,0.088864,0,0,0,0,1,0.315,5,0.315,0
0.93199,0,0,0,14.651,0,0,0.012134,0,1.3202,0.088742,0,0,0,0,1,0.316,5,0.316,0
0.93317,0,0,0,14.609,0,0,0.014073,0,1.3053,0.088619,0,0,0,0,1,0.317,5,0.317,0
0.93434,0,0,0,14.567,0,0,0.016011,0,1.2905,0.088496,0,0,0,0,1,0.318,5,0.318,0
0.93552,0,0,0,14.525,0,0,0.01795,0,1.2756,0.088373,0,0,0,0,1,0.319,5,0.319,0
0.93669,0,0,0,14.483,0,0,0.019889,0,1.2607,0.08825,0,0,0,0,1,0.32,5,0.32,0
0.93787,0,0,0,14.441,0,0,0.021811,0,1.2458,0.088118,0,0,0,0,1,0.321,5,0.321,0
0.93908,0,0,0,14.402,0,0,0.023662,0,1.2307,0.087947,0,0,0,0,1,0.322,5,0.322,0
0.94028,0,0,0,14.362,0,0,0.025513,0,1.2157,0.087776,0,0,0,0,1,0.323,5,0.323,0
0.94148,0,0,0,14.322,0,0,0.027364,0,1.2006,0.087605,0,0,0,0,1,0.324,5,0.324,0
0.94269,0,0,0,14.282,0,0,0.029215,0,1.1855,0.087433,0,0,0,0,1,0.325,5,0.325,0
0.94389,0,0,0,14.243,0,0,0.031066,0,1.1704,0.087262,0,0,0,0,1,0.326,5,0.326,0
0.94509,0,0,0,14.203,0,0,0.032917,0,1.1554,0.087091,0,0,0,0,1,0.327,5,0.327,0
0.94629,0,0,0,14.163,0,0,0.034768,0,1.1403,0.08692,0,0,0,0,1,0.328,5,0.328,0
0.9475,0,0,0,14.124,0,0,0.036619,0,1.1252,0.086749,0,0,0,0,1,0.329,5,0.329,0
0.9487,0,0,0,14.084,0,0,0.03847,0,1.1101,0.086578,0,0,0,0,1,0.33,5,0.33,0
0.9499,0,0,0,14.044,0,0,0.040321,0,1.0951,0.086406,0,0,0,0,1,0.331,5,0.331,0
0.9511,0,0,0,14.004,0,0,0.042172,0,1.08,0.086235,0,0,0,0,1,0.332,5,0.332,0
0.95231,0,0,0,13.965,0,0,0.044023,0,1.0649,0.086064,0,0,0,0,1,0.333,5,0.333,0
0.95351,0,0,0,13.925,0,0,0.045874,0,1.0498,0.085893,0,0,0,0,1,0.334,5,0.334,0
0.95471,0,0,0,13.885,0,0,0.047725,0,1.0348,0.085722,0,0,0,0,1,0.335,5,0.335,0
0.95592,0,0,0,13.846,0,0,0.049576,0,1.0197,0.08555,0,0,0,0,1,0.336,5,0.336,0
0.95712,0,0,0,13.806,0,0,0.051427,0,1.0046,0.085379,0,0,0,0,1,0.337,5,0.337,0
0.95832,0,0,0,13.766,0,0,0.053278,0,0.98954,0.085208,0,0,0,0,1,0.338,5,0.338,0
0.95919,0,0,0,13.695,0,0,0.058196,0,0.97582,0.084764,0,0,0,0,1,0.339,5,0.339,0
0.96005,0,0,0,13.621,0,0,0.063311,0,0.96218,0.084301,0,0,0,0,1,0.34,5,0.34,0
0.9609,0,0,0,13.547,0,0,0.068426,0,0.94854,0.083839,0,0,0,0,1,0.341,5,0.341,0
0.96175,0,0,0,13.473,0,0,0.073541,0,0.93491,0.083377,0,0,0,0,1,0.342,5,0.342,0
0.9626,0,0,0,13.4,0,0,0.078656,0,0.92127,0.082915,0,0,0,0,1,0.343,5,0.343,0
0.96345,0,0,0,13.326,0,0,0.083771,0,0.90763,0.082453,0,0,0,0,1,0.344,5,0.344,0
0.9643,0,0,0,13.252,0,0,0.088886,0,0.894,0.081991,0,0,0,0,1,0.345,5,0.345,0
0.96516,0,0,0,13.179,0,0,0.094001,0,0.88036,0.081529,0,0,0,0,1,0.346,5,0.346,0
0.96601,0,0,0,13.105,0,0,0.099122,0,0.86674,0.081067,0,0,0,0,1,0.347,5,0.347,0
0.96683,0,0,0,13.032,0,0,0.10436,0,0.85349,0.080617,0,0,0,0,1,0.348,5,0.348,0
0.96766,0,0,0,12.959,0,0,0.10959,0,0.84024,0.080166,0,0,0,0,1,0.349,5,0.349,0
0.96848,0,0,0,12.886,0,0,0.11483,0,0.82699,0.079716,0,0,0,0,1,0.35,5,0.35,0
0.96931,0,0,0,12.812,0,0,0.12007,0,0.81374,0.079265,0,0,0,0,1,0.351,5,0.351,0
0.97013,0,0,0,12.739,0,0,0.1253,0,0.80049,0.078815,0,0,0,0,1,0.352,5,0.352,0
0.97096,0,0,0,12.666,0,0,0.13054,0,0.78724,0.078364,0,0,0,0,1,0.353,5,0.353,0
0.97178,0,0,0,12.593,0,0,0.13578,0,0.77399,0.077914,0,0,0,0,1,0.354,5,0.354,0
0.97261,0,0,0,12.52,0,0,0.14101,0,0.76074,0.077464,0,0,0,0,1,0.355,5,0.355,0
0.97343,0,0,0,12.446,0,0,0.14625,0,0.74749,0.077013,0,0,0,0,1,0.356,5,0.356,0
0.97426,0,0,0,12.373,0,0,0.15149,0,0.73424,0.076563,0,0,0,0,1,0.357,5,0.357,0
0.97509,0,0,0,12.3,0,0,0.15672,0,0.72099,0.076112,0,0,0,0,1,0.358,5,0.358,0
0.97591,0,0,0,12.227,0,0,0.16196,0,0.70774,0.075662,0,0,0,0,1,0.359,5,0.359,0
0.97674,0,0,0,12.154,0,0,0.1672,0,0.69449,0.075211,0,0,0,0,1,0.36,5,0.36,0
0.97752,0,0,0,12.078,0,0,0.17295,0,0.6815,0.074735,0,0,0,0,1,0.361,5,0.361,0
0.97809,0,0,0,11.986,0,0,0.18161,0,0.67,0.074108,0,0,0,0,1,0.362,5,0.362,0
0.97867,0,0,0,11.894,0,0,0.19027,0,0.65849,0.073482,0,0,0,0,1,0.363,5,0.363,0
0.97924,0,0,0,11.802,0,0,0.19894,0,0.64699,0.072855,0,0,0,0,1,0.364,5,0.364,0
0.97981,0,0,0,11.711,0,0,0.2076,0,0.63549,0.072229,0,0,0,0,1,0.365,5,0.365,0
0.98038,0,0,0,11.619,0,0,0.21626,0,0.62399,0.071602,0,0,0,0,1,0.366,5,0.366,0
0.98095,0,0,0,11.527,0,0,0.22493,0,0.61248,0.070976,0,0,0,0,1,0.367,5,0.367,0
0.98152,0,0,0,11.435,0,0,0.23359,0,0.60098,0.07035,0,0,0,0,1,0.368,5,0.368,0
0.98209,0,0,0,11.344,0,0,0.24225,0,0.58948,0.069723,0,0,0,0,1,0.369,5,0.369,0
0.98267,0,0,0,11.252,0,0,0.25092,0,0.57798,0.069097,0,0,0,0,1,0.37,5,0.37,0
0.98324,0,0,0,11.16,0,0,0.25958,0,0.56647,0.06847,0,0,0,0,1,0.371,5,0.371,0
0.98381,0,0,0,11.068,0,0,0.26825,0,0.55497,0.067844,0,0,0,0,1,0.372,5,0.372,0
0.98438,0,0,0,10.977,0,0,0.27691,0,0.54347,0.067218,0,0,0,0,1,0.373,5,0.373,0
0.98495,0,0,0,10.885,0,0,0.28557,0,0.53197,0.066591,0,0,0,0,1,0.374,5,0.374,0
0.98552,0,0,0,10.793,0,0,0.29424,0,0.52046,0.065965,0,0,0,0,1,0.375,5,0.375,0
0.9861,0,0,0,10.701,0,0,0.3029,0,0.50896,0.065338,0,0,0,0,1,0.376,5,0.376,0
0.98667,0,0,0,10.61,0,0,0.31156,0,0.49746,0.064712,0,0,0,0,1,0.377,5,0.377,0
0.98724,0,0,0,10.518,0,0,0.32023,0,0.48596,0.064085,0,0,0,0,1,0.378,5,0.378,0
0.98781,0,0,0,10.426,0,0,0.32893,0,0.47441,0.063433,0,0,0,0,1,0.379,5,0.379,0
0.98839,0,0,0,10.332,0,0,0.33778,0,0.46275,0.062697,0,0,0,0,1,0.38,5,0.38,0
0.98877,0,0,0,10.229,0,0,0.34778,0,0.453,0.061948,0,0,0,0,1,0.381,5,0.381,0
0.98914,0,0,0,10.127,0,0,0.35744,0,0.44344,0.06122,0,0,0,0,1,0.382,5,0.382,0
0.98951,0,0,0,10.025,0,0,0.3671,0,0.43389,0.060492,0,0,0,0,1,0.383,5,0.383,0
0.98988,0,0,0,9.9233,0,0,0.37676,0,0.42433,0.059764,0,0,0,0,1,0.384,5,0.384,0
0.99026,0,0,0,9.8214,0,0,0.38642,0,0.41478,0.059035,0,0,0,0,1,0.385,5,0.385,0
0.99063,0,0,0,9.7196,0,0,0.39608,0,0.40522,0.058307,0,0,0,0,1,0.386,5,0.386,0
0.991,0,0,0,9.6178,0,0,0.40574,0,0.39566,0.057579,0,0,0,0,1,0.387,5,0.387,0
0.99138,0,0,0,9.516,0,0,0.4154,0,0.38611,0.05685,0,0,0,0,1,0.388,5,0.388,0
0.99175,0,0,0,9.4142,0,0,0.42506,0,0.37655,0.056122,0,0,0,0,1,0.389,5,0.389,0
0.99212,0,0,0,9.3124,0,0,0.43472,0,0.367,0.055394,0,0,0,0,1,0.39,5,0.39,0
0.99249,0,0,0,9.2106,0,0,0.44438,0,0.35744,0.054665,0,0,0,0,1,0.391,5,0.391,0
0.99287,0,0,0,9.1088,0,0,0.45404,0,0.34788,0.053937,0,0,0,0,1,0.392,5,0.392,0
0.99324,0,0,0,9.0069,0,0,0.4637,0,0.33833,0.053209,0,0,0,0,1,0.393,5,0.393,0
0.99361,0,0,0,8.9051,0,0,0.47336,0,0.32877,0.05248,0,0,0,0,1,0.394,5,0.394,0
0.99398,0,0,0,8.8033,0,0,0.48302,0,0.31921,0.051752,0,0,0,0,1,0.395,5,0.395,0
0.99436,0,0,0,8.7015,0,0,0.49268,0,0.30966,0.051024,0,0,0,0,1,0.396,5,0.396,0
0.99473,0,0,0,8.5997,0,0,0.50234,0,0.3001,0.050295,0,0,0,0,1,0.397,5,0.397,0
0.9951,0,0,0,8.4979,0,0,0.512,0,0.29055,0.049567,0,0,0,0,1,0.398,5,0.398,0
0.99545,0,0,0,8.3949,0,0,0.52097,0,0.28133,0.048837,0,0,0,0,1,0.399,5,0.399,0
0.99566,0,0,0,8.2866,0,0,0.52659,0,0.27374,0.048099,0,0,0,0,1,0.4,5,0.4,0
0.99588,0,0,0,8.1783,0,0,0.53221,0,0.26615,0.047361,0,0,0,0,1,0.401,5,0.401,0
0.99609,0,0,0,8.07,0,0,0.53783,0,0.25856,0.046622,0,0,0,0,1,0.402,5,0.402,0
0.99631,0,0,0,7.9617,0,0,0.54345,0,0.25097,0.045884,0,0,0,0,1,0.403,5,0.403,0
0.99653,0,0,0,7.8534,0,0,0.54907,0,0.24338,0.045146,0,0,0,0,1,0.404,5,0.404,0
0.99674,0,0,0,7.7451,0,0,0.55469,0,0.23579,0.044408,0,0,0,0,1,0.405,5,0.405,0
0.99696,0,0,0,7.6368,0,0,0.56031,0,0.2282,0.043669,0,0,0,0,1,0.406,5,0.406,0
0.99717,0,0,0,7.5284,0,0,0.56593,0,0.22061,0.042931,0,0,0,0,1,0.407,5,0.407,0
0.99739,0,0,0,7.4201,0,0,0.57155,0,0.21302,0.042193,0,0,0,0,1,0.408,5,0.408,0
0.9976,0,0,0,7.3118,0,0,0.57717,0,0.20543,0.041455,0,0,0,0,1,0.409,5,0.409,0
0.99782,0,0,0,7.2038,0,0,0.58275,0,0.19789,0.040725,0,0,0,0,1,0.41,5,0.41,0
0.99802,0,0,0,7.0978,0,0,0.5881,0,0.19057,0.04005,0,0,0,0,1,0.411,5,0.411,0
0.99823,0,0,0,6.9917,0,0,0.59346,0,0.18326,0.039375,0,0,0,0,1,0.412,5,0.412,0
0.99844,0,0,0,6.8857,0,0,0.59881,0,0.17595,0.038699,0,0,0,0,1,0.413,5,0.413,0
0.99865,0,0,0,6.7796,0,0,0.60417,0,0.16864,0.038024,0,0,0,0,1,0.414,5,0.414,0
0.99885,0,0,0,6.6736,0,0,0.60952,0,0.16133,0.037349,0,0,0,0,1,0.415,5,0.415,0
0.99906,0,0,0,6.5675,0,0,0.61488,0,0.15402,0.036673,0,0,0,0,1,0.416,5,0.416,0
0.99927,0,0,0,6.4615,0,0,0.62023,0,0.1467,0.035998,0,0,0,0,1,0.417,5,0.417,0
0.99942,0,0,0,6.3536,0,0,0.62372,0,0.14028,0.035332,0,0,0,0,1,0.418,5,0.418,0
0.99952,0,0,0,6.2438,0,0,0.62514,0,0.13485,0.034676,0,0,0,0,1,0.419,5,0.419,0
0.99961,0,0,0,6.1339,0,0,0.62656,0,0.12942,0.034019,0,0,0,0,1,0.42,5,0.42,0
0.99971,0,0,0,6.0241,0,0,0.62798,0,0.12399,0.033363,0,0,0,0,1,0.421,5,0.421,0
0.9998,0,0,0,5.9142,0,0,0.62939,0,0.11856,0.032707,0,0,0,0,1,0.422,5,0.422,0
0.9999,0,0,0,5.8044,0,0,0.63081,0,0.11313,0.032051,0,0,0,0,1,0.423,5,0.423,0
0.99999,0,0,0,5.6945,0,0,0.63223,0,0.1077,0.031395,0,0,0,0,1,0.424,5,0.424,0
1.0001,0,0,0,5.5847,0,0,0.63365,0,0.10227,0.030739,0,0,0,0,1,0.425,5,0.425,0
1.0002,0,0,0,5.4749,0,0,0.63507,0,0.096839,0.030083,0,0,0,0,1,0.426,5,0.426,0
1.0003,0,0,0,5.365,0,0,0.63649,0,0.091408,0.029426,0,0,0,0,1,0.427,5,0.427,0
1.0004,0,0,0,5.2552,0,0,0.63791,0,0.085978,0.02877,0,0,0,0,1,0.428,5,0.428,0
1.0005,0,0,0,5.1453,0,0,0.63933,0,0.080547,0.028114,0,0,0,0,1,0.429,5,0.429,0
1.0006,0,0,0,5.0355,0,0,0.64075,0,0.075116,0.027458,0,0,0,0,1,0.43,5,0.43,0
1.0007,0,0,0,4.9247,0,0,0.64212,0,0.069639,0.026781,0,0,0,0,1,0.431,5,0.431,0
1.0008,0,0,0,4.8133,0,0,0.64345,0,0.064126,0.026087,0,0,0,0,1,0.432,5,0.432,0
1.0009,0,0,0,4.7019,0,0,0.64478,0,0.058612,0.025394,0,0,0,0,1,0.433,5,0.433,0
1.001,0,0,0,4.5905,0,0,0.64611,0,0.053098,0.0247,0,0,0,0,1,0.434,5,0.434,0
1.001,0,0,0,4.4788,0,0,0.64699,0,0.04801,0.024033,0,0,0,0,1,0.435,5,0.435,0
1.0011,0,0,0,4.3666,0,0,0.64642,0,0.044295,0.023451,0,0,0,0,1,0.436,5,0.436,0
1.0011,0,0,0,4.2544,0,0,0.64585,0,0.04058,0.022868,0,0,0,0,1,0.437,5,0.437,0
1.0011,0,0,0,4.1422,0,0,0.64528,0,0.036865,0.022286,0,0,0,0,1,0.438,5,0.438,0
1.0011,0,0,0,4.0309,0,0,0.64475,0,0.033203,0.021701,0,0,0,0,1,0.439,5,0.439,0
1.0011,0,0,0,3.9198,0,0,0.64423,0,0.029553,0.021116,0,0,0,0,1,0.44,5,0.44,0
1.0012,0,0,0,3.8088,0,0,0.64371,0,0.025903,0.020531,0,0,0,0,1,0.441,5,0.441,0
1.0012,0,0,0,3.6977,0,0,0.6432,0,0.022254,0.019945,0,0,0,0,1,0.442,5,0.442,0
1.0012,0,0,0,3.5867,0,0,0.64268,0,0.018604,0.01936,0,0,0,0,1,0.443,5,0.443,0
1.0012,0,0,0,3.4756,0,0,0.64216,0,0.014954,0.018775,0,0,0,0,1,0.444,5,0.444,0
1.0013,0,0,0,3.3646,0,0,0.64164,0,0.011304,0.01819,0,0,0,0,1,0.445,5,0.445,0
1.0013,0,0,0,3.2535,0,0,0.64113,0,0.0076542,0.017604,0,0,0,0,1,0.446,5,0.446,0
1.0013,0,0,0,3.1424,0,0,0.64061,0,0.0040044,0.017019,0,0,0,0,1,0.447,5,0.447,0
1.0013,0,0,0,3.0314,0,0,0.64009,0,0.00035446,0.016434,0,0,0,0,1,0.448,5,0.448,0
1.0013,0,0,0,2.9203,0,0,0.63957,0,-0.0032953,0.015849,0,0,0,0,1,0.449,5,0.449,0
