"psi","forces:0","forces:1","forces:2","vort","mu","rho","temperature","pressure","velocity:0","velocity:1","velocity:2","ALE_velocity:0","ALE_velocity:1","ALE_velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.075821,0,0,0,2.2914,0,0,-5.7028e-06,0,2.6902,0.00058229,0,0,0,0,1,0.028579,5,0.028579,0
0.079431,0,0,0,2.2909,0,0,-4.9254e-06,0,2.6873,0.00061002,0,0,0,0,1,0.02994,5,0.02994,0
0.083042,0,0,0,2.2904,0,0,-4.1479e-06,0,2.6844,0.00063774,0,0,0,0,1,0.031301,5,0.031301,0
0.086652,0,0,0,2.2899,0,0,-3.3705e-06,0,2.6815,0.00066547,0,0,0,0,1,0.032662,5,0.032662,0
0.090263,0,0,0,2.2894,0,0,-2.593e-06,0,2.6785,0.0006932,0,0,0,0,1,0.034022,5,0.034022,0
0.093873,0,0,0,2.2889,0,0,-1.8155e-06,0,2.6756,0.00072093,0,0,0,0,1,0.035383,5,0.035383,0
0.097484,0,0,0,2.2884,0,0,-1.0381e-06,0,2.6727,0.00074866,0,0,0,0,1,0.036744,5,0.036744,0
0.10109,0,0,0,2.2879,0,0,-2.6061e-07,0,2.6698,0.00077638,0,0,0,0,1,0.038105,5,0.038105,0
0.1047,0,0,0,2.2874,0,0,5.1685e-07,0,2.6669,0.00080411,0,0,0,0,1,0.039466,5,0.039466,0
0.10832,0,0,0,2.2869,0,0,1.2943e-06,0,2.664,0.00083184,0,0,0,0,1,0.040827,5,0.040827,0
0.11193,0,0,0,2.2864,0,0,2.0718e-06,0,2.6611,0.00085957,0,0,0,0,1,0.042188,5,0.042188,0
0.11554,0,0,0,2.2859,0,0,2.8492e-06,0,2.6582,0.0008873,0,0,0,0,1,0.043549,5,0.043549,0
0.11915,0,0,0,2.2854,0,0,3.6267e-06,0,2.6552,0.00091502,0,0,0,0,1,0.04491,5,0.04491,0
0.12276,0,0,0,2.2849,0,0,4.4042e-06,0,2.6523,0.00094275,0,0,0,0,1,0.046271,5,0.046271,0
0.12637,0,0,0,2.2844,0,0,5.1816e-06,0,2.6494,0.00097048,0,0,0,0,1,0.047631,5,0.047631,0
0.12998,0,0,0,2.2839,0,0,5.9591e-06,0,2.6465,0.00099821,0,0,0,0,1,0.048992,5,0.048992,0
0.13359,0,0,0,2.2834,0,0,6.7365e-06,0,2.6436,0.0010259,0,0,0,0,1,0.050353,5,0.050353,0
0.1372,0,0,0,2.2829,0,0,7.514e-06,0,2.6407,0.0010537,0,0,0,0,1,0.051714,5,0.051714,0
0.14081,0,0,0,2.2824,0,0,8.2915e-06,0,2.6378,0.0010814,0,0,0,0,1,0.053075,5,0.053075,0
0.14442,0,0,0,2.2819,0,0,9.0689e-06,0,2.6349,0.0011091,0,0,0,0,1,0.054436,5,0.054436,0
0.14803,0,0,0,2.2814,0,0,9.8464e-06,0,2.6319,0.0011368,0,0,0,0,1,0.055797,5,0.055797,0
0.15164,0,0,0,2.2809,0,0,1.0624e-05,0,2.629,0.0011646,0,0,0,0,1,0.057158,5,0.057158,0
0.15525,0,0,0,2.2804,0,0,1.1401e-05,0,2.6261,0.0011923,0,0,0,0,1,0.058519,5,0.058519,0
0.15886,0,0,0,2.2799,0,0,1.2179e-05,0,2.6232,0.00122,0,0,0,0,1,0.05988,5,0.05988,0
0.16247,0,0,0,2.2794,0,0,1.2956e-05,0,2.6203,0.0012478,0,0,0,0,1,0.061241,5,0.061241,0
0.16608,0,0,0,2.2789,0,0,1.3734e-05,0,2.6174,0.0012755,0,0,0,0,1,0.062601,5,0.062601,0
0.16969,0,0,0,2.2784,0,0,1.4511e-05,0,2.6145,0.0013032,0,0,0,0,1,0.063962,5,0.063962,0
0.1733,0,0,0,2.2779,0,0,1.5289e-05,0,2.6116,0.0013309,0,0,0,0,1,0.065323,5,0.065323,0
0.17691,0,0,0,2.2774,0,0,1.6066e-05,0,2.6086,0.0013587,0,0,0,0,1,0.066684,5,0.066684,0
0.18053,0,0,0,2.2769,0,0,1.6844e-05,0,2.6057,0.0013864,0,0,0,0,1,0.068045,5,0.068045,0
0.18414,0,0,0,2.2764,0,0,1.7621e-05,0,2.6028,0.0014141,0,0,0,0,1,0.069406,5,0.069406,0
0.18775,0,0,0,2.2759,0,0,1.8398e-05,0,2.5999,0.0014419,0,0,0,0,1,0.070767,5,0.070767,0
0.19136,0,0,0,2.2754,0,0,1.9176e-05,0,2.597,0.0014696,0,0,0,0,1,0.072128,5,0.072128,0
0.19497,0,0,0,2.2749,0,0,1.9953e-05,0,2.5941,0.0014973,0,0,0,0,1,0.073489,5,0.073489,0
0.19858,0,0,0,2.2744,0,0,2.0731e-05,0,2.5912,0.001525,0,0,0,0,1,0.07485,5,0.07485,0
0.20219,0,0,0,2.2739,0,0,2.1508e-05,0,2.5883,0.0015528,0,0,0,0,1,0.07621,5,0.07621,0
0.2058,0,0,0,2.2734,0,0,2.2286e-05,0,2.5853,0.0015805,0,0,0,0,1,0.077571,5,0.077571,0
0.20941,0,0,0,2.2729,0,0,2.3063e-05,0,2.5824,0.0016082,0,0,0,0,1,0.078932,5,0.078932,0
0.21302,0,0,0,2.2723,0,0,2.3841e-05,0,2.5795,0.001636,0,0,0,0,1,0.080293,5,0.080293,0
0.21663,0,0,0,2.2718,0,0,2.4618e-05,0,2.5766,0.0016637,0,0,0,0,1,0.081654,5,0.081654,0
0.22024,0,0,0,2.2713,0,0,2.5396e-05,0,2.5737,0.0016914,0,0,0,0,1,0.083015,5,0.083015,0
0.22385,0,0,0,2.2708,0,0,2.6173e-05,0,2.5708,0.0017191,0,0,0,0,1,0.084376,5,0.084376,0
0.22746,0,0,0,2.2703,0,0,2.695e-05,0,2.5679,0.0017469,0,0,0,0,1,0.085737,5,0.085737,0
0.23107,0,0,0,2.2698,0,0,2.7728e-05,0,2.565,0.0017746,0,0,0,0,1,0.087098,5,0.087098,0
0.23468,0,0,0,2.2693,0,0,2.8505e-05,0,2.562,0.0018023,0,0,0,0,1,0.088459,5,0.088459,0
0.23829,0,0,0,2.2688,0,0,2.9283e-05,0,2.5591,0.00183,0,0,0,0,1,0.089819,5,0.089819,0
0.24188,0,0,0,2.2696,0,0,2.9898e-05,0,2.5562,0.0018678,0,0,0,0,1,0.09118,5,0.09118,0
0.24524,0,0,0,2.2831,0,0,2.8882e-05,0,2.5526,0.0020058,0,0,0,0,1,0.092541,5,0.092541,0
0.24861,0,0,0,2.2966,0,0,2.7866e-05,0,2.5491,0.0021438,0,0,0,0,1,0.093902,5,0.093902,0
0.25197,0,0,0,2.31,0,0,2.685e-05,0,2.5455,0.0022818,0,0,0,0,1,0.095263,5,0.095263,0
0.25533,0,0,0,2.3235,0,0,2.5835e-05,0,2.542,0.0024197,0,0,0,0,1,0.096624,5,0.096624,0
0.25869,0,0,0,2.337,0,0,2.4819e-05,0,2.5384,0.0025577,0,0,0,0,1,0.097985,5,0.097985,0
0.26206,0,0,0,2.3505,0,0,2.3803e-05,0,2.5349,0.0026957,0,0,0,0,1,0.099346,5,0.099346,0
0.26542,0,0,0,2.364,0,0,2.2788e-05,0,2.5314,0.0028337,0,0,0,0,1,0.10071,5,0.10071,0
0.26878,0,0,0,2.3775,0,0,2.1772e-05,0,2.5278,0.0029717,0,0,0,0,1,0.10207,5,0.10207,0
0.27214,0,0,0,2.3909,0,0,2.0756e-05,0,2.5243,0.0031097,0,0,0,0,1,0.10343,5,0.10343,0
0.27551,0,0,0,2.4044,0,0,1.974e-05,0,2.5207,0.0032477,0,0,0,0,1,0.10479,5,0.10479,0
0.27887,0,0,0,2.4179,0,0,1.8725e-05,0,2.5172,0.0033857,0,0,0,0,1,0.10615,5,0.10615,0
0.28223,0,0,0,2.4314,0,0,1.7709e-05,0,2.5137,0.0035236,0,0,0,0,1,0.10751,5,0.10751,0
0.28559,0,0,0,2.4449,0,0,1.6693e-05,0,2.5101,0.0036616,0,0,0,0,1,0.10887,5,0.10887,0
0.28896,0,0,0,2.4584,0,0,1.5678e-05,0,2.5066,0.0037996,0,0,0,0,1,0.11023,5,0.11023,0
0.29232,0,0,0,2.4718,0,0,1.4662e-05,0,2.503,0.0039376,0,0,0,0,1,0.11159,5,0.11159,0
0.29568,0,0,0,2.4853,0,0,1.3646e-05,0,2.4995,0.0040756,0,0,0,0,1,0.11295,5,0.11295,0
0.29904,0,0,0,2.4988,0,0,1.263e-05,0,2.4959,0.0042136,0,0,0,0,1,0.11432,5,0.11432,0
0.30241,0,0,0,2.5123,0,0,1.1615e-05,0,2.4924,0.0043516,0,0,0,0,1,0.11568,5,0.11568,0
0.30577,0,0,0,2.5258,0,0,1.0599e-05,0,2.4889,0.0044896,0,0,0,0,1,0.11704,5,0.11704,0
0.30913,0,0,0,2.5393,0,0,9.5833e-06,0,2.4853,0.0046276,0,0,0,0,1,0.1184,5,0.1184,0
0.31249,0,0,0,2.5527,0,0,8.5676e-06,0,2.4818,0.0047655,0,0,0,0,1,0.11976,5,0.11976,0
0.31586,0,0,0,2.5662,0,0,7.5519e-06,0,2.4782,0.0049035,0,0,0,0,1,0.12112,5,0.12112,0
0.31922,0,0,0,2.5797,0,0,6.5362e-06,0,2.4747,0.0050415,0,0,0,0,1,0.12248,5,0.12248,0
0.32258,0,0,0,2.5932,0,0,5.5205e-06,0,2.4711,0.0051795,0,0,0,0,1,0.12384,5,0.12384,0
0.32594,0,0,0,2.6067,0,0,4.5048e-06,0,2.4676,0.0053175,0,0,0,0,1,0.1252,5,0.1252,0
0.32931,0,0,0,2.6202,0,0,3.4891e-06,0,2.4641,0.0054555,0,0,0,0,1,0.12656,5,0.12656,0
0.33267,0,0,0,2.6336,0,0,2.4734e-06,0,2.4605,0.0055935,0,0,0,0,1,0.12792,5,0.12792,0
0.33603,0,0,0,2.6471,0,0,1.4577e-06,0,2.457,0.0057315,0,0,0,0,1,0.12929,5,0.12929,0
0.33939,0,0,0,2.6606,0,0,4.4197e-07,0,2.4534,0.0058694,0,0,0,0,1,0.13065,5,0.13065,0
0.34275,0,0,0,2.6741,0,0,-5.7375e-07,0,2.4499,0.0060074,0,0,0,0,1,0.13201,5,0.13201,0
0.34612,0,0,0,2.6876,0,0,-1.5894e-06,0,2.4463,0.0061454,0,0,0,0,1,0.13337,5,0.13337,0
0.34948,0,0,0,2.7011,0,0,-2.6052e-06,0,2.4428,0.0062834,0,0,0,0,1,0.13473,5,0.13473,0
0.35284,0,0,0,2.7145,0,0,-3.6209e-06,0,2.4393,0.0064214,0,0,0,0,1,0.13609,5,0.13609,0
0.3562,0,0,0,2.728,0,0,-4.6366e-06,0,2.4357,0.0065594,0,0,0,0,1,0.13745,5,0.13745,0
0.35957,0,0,0,2.7415,0,0,-5.6523e-06,0,2.4322,0.0066974,0,0,0,0,1,0.13881,5,0.13881,0
0.36293,0,0,0,2.755,0,0,-6.668e-06,0,2.4286,0.0068354,0,0,0,0,1,0.14017,5,0.14017,0
0.36629,0,0,0,2.7685,0,0,-7.6837e-06,0,2.4251,0.0069734,0,0,0,0,1,0.14153,5,0.14153,0
0.36965,0,0,0,2.782,0,0,-8.6994e-06,0,2.4215,0.0071113,0,0,0,0,1,0.14289,5,0.14289,0
0.37302,0,0,0,2.7954,0,0,-9.7151e-06,0,2.418,0.0072493,0,0,0,0,1,0.14426,5,0.14426,0
0.37636,0,0,0,2.8101,0,0,-1.1107e-05,0,2.4144,0.0074121,0,0,0,0,1,0.14562,5,0.14562,0
0.37969,0,0,0,2.8255,0,0,-1.2714e-05,0,2.4107,0.007589,0,0,0,0,1,0.14698,5,0.14698,0
0.38302,0,0,0,2.8409,0,0,-1.4321e-05,0,2.4071,0.007766,0,0,0,0,1,0.14834,5,0.14834,0
0.38635,0,0,0,2.8563,0,0,-1.5928e-05,0,2.4035,0.0079429,0,0,0,0,1,0.1497,5,0.1497,0
0.38969,0,0,0,2.8717,0,0,-1.7535e-05,0,2.3998,0.0081199,0,0,0,0,1,0.15106,5,0.15106,0
0.39302,0,0,0,2.8871,0,0,-1.9142e-05,0,2.3962,0.0082968,0,0,0,0,1,0.15242,5,0.15242,0
0.39635,0,0,0,2.9025,0,0,-2.0749e-05,0,2.3925,0.0084737,0,0,0,0,1,0.15378,5,0.15378,0
0.39968,0,0,0,2.9179,0,0,-2.2356e-05,0,2.3889,0.0086507,0,0,0,0,1,0.15514,5,0.15514,0
0.40301,0,0,0,2.9333,0,0,-2.3963e-05,0,2.3852,0.0088276,0,0,0,0,1,0.1565,5,0.1565,0
0.40634,0,0,0,2.9487,0,0,-2.557e-05,0,2.3816,0.0090046,0,0,0,0,1,0.15786,5,0.15786,0
0.40967,0,0,0,2.9641,0,0,-2.7177e-05,0,2.3779,0.0091815,0,0,0,0,1,0.15923,5,0.15923,0
0.41297,0,0,0,2.9802,0,0,-2.8985e-05,0,2.3741,0.0093629,0,0,0,0,1,0.16059,5,0.16059,0
0.41605,0,0,0,3.0005,0,0,-3.1901e-05,0,2.3694,0.0095688,0,0,0,0,1,0.16195,5,0.16195,0
0.41914,0,0,0,3.0207,0,0,-3.4817e-05,0,2.3646,0.0097747,0,0,0,0,1,0.16331,5,0.16331,0
0.42222,0,0,0,3.0409,0,0,-3.7734e-05,0,2.3599,0.0099806,0,0,0,0,1,0.16467,5,0.16467,0
0.4253,0,0,0,3.0612,0,0,-4.065e-05,0,2.3551,0.010187,0,0,0,0,1,0.16603,5,0.16603,0
0.42839,0,0,0,3.0814,0,0,-4.3566e-05,0,2.3503,0.010392,0,0,0,0,1,0.16739,5,0.16739,0
0.43147,0,0,0,3.1016,0,0,-4.6482e-05,0,2.3456,0.010598,0,0,0,0,1,0.16875,5,0.16875,0
0.43456,0,0,0,3.1219,0,0,-4.9399e-05,0,2.3408,0.010804,0,0,0,0,1,0.17011,5,0.17011,0
0.43764,0,0,0,3.1421,0,0,-5.2315e-05,0,2.3361,0.01101,0,0,0,0,1,0.17147,5,0.17147,0
0.44072,0,0,0,3.1623,0,0,-5.5231e-05,0,2.3313,0.011216,0,0,0,0,1,0.17283,5,0.17283,0
0.44381,0,0,0,3.1826,0,0,-5.8147e-05,0,2.3265,0.011422,0,0,0,0,1,0.1742,5,0.1742,0
0.44689,0,0,0,3.2028,0,0,-6.1064e-05,0,2.3218,0.011628,0,0,0,0,1,0.17556,5,0.17556,0
0.44998,0,0,0,3.223,0,0,-6.398e-05,0,2.317,0.011834,0,0,0,0,1,0.17692,5,0.17692,0
0.45306,0,0,0,3.2433,0,0,-6.6896e-05,0,2.3123,0.01204,0,0,0,0,1,0.17828,5,0.17828,0
0.45614,0,0,0,3.2635,0,0,-6.9813e-05,0,2.3075,0.012246,0,0,0,0,1,0.17964,5,0.17964,0
0.45923,0,0,0,3.2837,0,0,-7.2729e-05,0,2.3028,0.012451,0,0,0,0,1,0.181,5,0.181,0
0.46231,0,0,0,3.304,0,0,-7.5645e-05,0,2.298,0.012657,0,0,0,0,1,0.18236,5,0.18236,0
0.4654,0,0,0,3.3242,0,0,-7.8561e-05,0,2.2932,0.012863,0,0,0,0,1,0.18372,5,0.18372,0
0.46848,0,0,0,3.3444,0,0,-8.1478e-05,0,2.2885,0.013069,0,0,0,0,1,0.18508,5,0.18508,0
0.47156,0,0,0,3.3647,0,0,-8.4394e-05,0,2.2837,0.013275,0,0,0,0,1,0.18644,5,0.18644,0
0.47465,0,0,0,3.3849,0,0,-8.731e-05,0,2.279,0.013481,0,0,0,0,1,0.1878,5,0.1878,0
0.47775,0,0,0,3.4047,0,0,-9.0209e-05,0,2.2743,0.013671,0,0,0,0,1,0.18917,5,0.18917,0
0.48085,0,0,0,3.4245,0,0,-9.3105e-05,0,2.2696,0.01386,0,0,0,0,1,0.19053,5,0.19053,0
0.48395,0,0,0,3.4443,0,0,-9.6001e-05,0,2.2649,0.014048,0,0,0,0,1,0.19189,5,0.19189,0
0.48705,0,0,0,3.4641,0,0,-9.8897e-05,0,2.2603,0.014237,0,0,0,0,1,0.19325,5,0.19325,0
0.49015,0,0,0,3.4838,0,0,-0.00010179,0,2.2556,0.014425,0,0,0,0,1,0.19461,5,0.19461,0
0.49325,0,0,0,3.5036,0,0,-0.00010469,0,2.2509,0.014613,0,0,0,0,1,0.19597,5,0.19597,0
0.49635,0,0,0,3.5234,0,0,-0.00010759,0,2.2462,0.014802,0,0,0,0,1,0.19733,5,0.19733,0
0.49946,0,0,0,3.5432,0,0,-0.00011048,0,2.2415,0.01499,0,0,0,0,1,0.19869,5,0.19869,0
0.50256,0,0,0,3.5629,0,0,-0.00011338,0,2.2369,0.015179,0,0,0,0,1,0.20005,5,0.20005,0
0.50566,0,0,0,3.5827,0,0,-0.00011627,0,2.2322,0.015367,0,0,0,0,1,0.20141,5,0.20141,0
0.50876,0,0,0,3.6025,0,0,-0.00011917,0,2.2275,0.015555,0,0,0,0,1,0.20277,5,0.20277,0
0.51186,0,0,0,3.6223,0,0,-0.00012207,0,2.2228,0.015744,0,0,0,0,1,0.20414,5,0.20414,0
0.51496,0,0,0,3.642,0,0,-0.00012496,0,2.2182,0.015932,0,0,0,0,1,0.2055,5,0.2055,0
0.51806,0,0,0,3.6618,0,0,-0.00012786,0,2.2135,0.016121,0,0,0,0,1,0.20686,5,0.20686,0
0.52116,0,0,0,3.6816,0,0,-0.00013075,0,2.2088,0.016309,0,0,0,0,1,0.20822,5,0.20822,0
0.52426,0,0,0,3.7014,0,0,-0.00013365,0,2.2041,0.016497,0,0,0,0,1,0.20958,5,0.20958,0
0.52737,0,0,0,3.7211,0,0,-0.00013655,0,2.1995,0.016686,0,0,0,0,1,0.21094,5,0.21094,0
0.53047,0,0,0,3.7409,0,0,-0.00013944,0,2.1948,0.016874,0,0,0,0,1,0.2123,5,0.2123,0
0.53357,0,0,0,3.7607,0,0,-0.00014234,0,2.1901,0.017063,0,0,0,0,1,0.21366,5,0.21366,0
0.53667,0,0,0,3.7805,0,0,-0.00014523,0,2.1854,0.017251,0,0,0,0,1,0.21502,5,0.21502,0
0.53977,0,0,0,3.8002,0,0,-0.00014813,0,2.1808,0.017439,0,0,0,0,1,0.21638,5,0.21638,0
0.54287,0,0,0,3.82,0,0,-0.00015103,0,2.1761,0.017628,0,0,0,0,1,0.21774,5,0.21774,0
0.54597,0,0,0,3.8398,0,0,-0.00015392,0,2.1714,0.017816,0,0,0,0,1,0.2191,5,0.2191,0
0.549,0,0,0,3.8597,0,0,-0.00014464,0,2.1664,0.018008,0,0,0,0,1,0.22047,5,0.22047,0
0.55179,0,0,0,3.88,0,0,-9.4901e-05,0,2.1605,0.01821,0,0,0,0,1,0.22183,5,0.22183,0
0.55457,0,0,0,3.9003,0,0,-4.5159e-05,0,2.1546,0.018412,0,0,0,0,1,0.22319,5,0.22319,0
0.55735,0,0,0,3.9206,0,0,4.5844e-06,0,2.1486,0.018615,0,0,0,0,1,0.22455,5,0.22455,0
0.56014,0,0,0,3.9409,0,0,5.4327e-05,0,2.1427,0.018817,0,0,0,0,1,0.22591,5,0.22591,0
0.56292,0,0,0,3.9612,0,0,0.00010407,0,2.1367,0.019019,0,0,0,0,1,0.22727,5,0.22727,0
0.56571,0,0,0,3.9815,0,0,0.00015381,0,2.1308,0.019222,0,0,0,0,1,0.22863,5,0.22863,0
0.56849,0,0,0,4.0018,0,0,0.00020356,0,2.1248,0.019424,0,0,0,0,1,0.22999,5,0.22999,0
0.57128,0,0,0,4.0221,0,0,0.0002533,0,2.1189,0.019626,0,0,0,0,1,0.23135,5,0.23135,0
0.57406,0,0,0,4.0424,0,0,0.00030304,0,2.113,0.019829,0,0,0,0,1,0.23271,5,0.23271,0
0.57685,0,0,0,4.0627,0,0,0.00035278,0,2.107,0.020031,0,0,0,0,1,0.23407,5,0.23407,0
0.57963,0,0,0,4.083,0,0,0.00040253,0,2.1011,0.020233,0,0,0,0,1,0.23544,5,0.23544,0
0.58242,0,0,0,4.1033,0,0,0.00045227,0,2.0951,0.020436,0,0,0,0,1,0.2368,5,0.2368,0
0.5852,0,0,0,4.1236,0,0,0.00050201,0,2.0892,0.020638,0,0,0,0,1,0.23816,5,0.23816,0
0.58799,0,0,0,4.1439,0,0,0.00055175,0,2.0832,0.02084,0,0,0,0,1,0.23952,5,0.23952,0
0.59077,0,0,0,4.1643,0,0,0.00060224,0,2.0773,0.021045,0,0,0,0,1,0.24088,5,0.24088,0
0.59355,0,0,0,4.1851,0,0,0.00065712,0,2.0713,0.021268,0,0,0,0,1,0.24224,5,0.24224,0
0.59633,0,0,0,4.206,0,0,0.000712,0,2.0653,0.02149,0,0,0,0,1,0.2436,5,0.2436,0
0.59911,0,0,0,4.2268,0,0,0.00076688,0,2.0593,0.021712,0,0,0,0,1,0.24496,5,0.24496,0
0.60189,0,0,0,4.2477,0,0,0.00082175,0,2.0533,0.021935,0,0,0,0,1,0.24632,5,0.24632,0
0.60466,0,0,0,4.2685,0,0,0.00087663,0,2.0473,0.022157,0,0,0,0,1,0.24768,5,0.24768,0
0.60744,0,0,0,4.2894,0,0,0.00093151,0,2.0413,0.022379,0,0,0,0,1,0.24904,5,0.24904,0
0.61022,0,0,0,4.3102,0,0,0.00098639,0,2.0353,0.022602,0,0,0,0,1,0.25041,5,0.25041,0
0.613,0,0,0,4.331,0,0,0.0010413,0,2.0293,0.022824,0,0,0,0,1,0.25177,5,0.25177,0
0.61578,0,0,0,4.3519,0,0,0.0010961,0,2.0233,0.023047,0,0,0,0,1,0.25313,5,0.25313,0
0.61856,0,0,0,4.3727,0,0,0.001151,0,2.0173,0.023269,0,0,0,0,1,0.25449,5,0.25449,0
0.62134,0,0,0,4.3936,0,0,0.0012059,0,2.0113,0.023491,0,0,0,0,1,0.25585,5,0.25585,0
0.62411,0,0,0,4.4144,0,0,0.0012608,0,2.0053,0.023714,0,0,0,0,1,0.25721,5,0.25721,0
0.62689,0,0,0,4.4353,0,0,0.0013157,0,1.9993,0.023936,0,0,0,0,1,0.25857,5,0.25857,0
0.62967,0,0,0,4.4561,0,0,0.0013705,0,1.9933,0.024158,0,0,0,0,1,0.25993,5,0.25993,0
0.63245,0,0,0,4.477,0,0,0.0014254,0,1.9873,0.024381,0,0,0,0,1,0.26129,5,0.26129,0
0.63523,0,0,0,4.4978,0,0,0.0014803,0,1.9813,0.024603,0,0,0,0,1,0.26265,5,0.26265,0
0.63801,0,0,0,4.5187,0,0,0.0015352,0,1.9753,0.024825,0,0,0,0,1,0.26401,5,0.26401,0
0.64079,0,0,0,4.5395,0,0,0.0015901,0,1.9693,0.025048,0,0,0,0,1,0.26538,5,0.26538,0
0.64357,0,0,0,4.5604,0,0,0.0016449,0,1.9633,0.02527,0,0,0,0,1,0.26674,5,0.26674,0
0.64634,0,0,0,4.5812,0,0,0.0016998,0,1.9573,0.025492,0,0,0,0,1,0.2681,5,0.2681,0
0.64912,0,0,0,4.602,0,0,0.0017547,0,1.9513,0.025715,0,0,0,0,1,0.26946,5,0.26946,0
0.6519,0,0,0,4.6229,0,0,0.0018096,0,1.9453,0.025937,0,0,0,0,1,0.27082,5,0.27082,0
0.65468,0,0,0,4.6437,0,0,0.0018644,0,1.9393,0.02616,0,0,0,0,1,0.27218,5,0.27218,0
0.65746,0,0,0,4.6646,0,0,0.0019193,0,1.9333,0.026382,0,0,0,0,1,0.27354,5,0.27354,0
0.66024,0,0,0,4.6854,0,0,0.0019742,0,1.9273,0.026604,0,0,0,0,1,0.2749,5,0.2749,0
0.66302,0,0,0,4.7063,0,0,0.0020291,0,1.9213,0.026827,0,0,0,0,1,0.27626,5,0.27626,0
0.6657,0,0,0,4.7261,0,0,0.0021697,0,1.915,0.027043,0,0,0,0,1,0.27762,5,0.27762,0
0.66815,0,0,0,4.7434,0,0,0.0025352,0,1.9079,0.027245,0,0,0,0,1,0.27898,5,0.27898,0
0.67059,0,0,0,4.7606,0,0,0.0029007,0,1.9009,0.027447,0,0,0,0,1,0.28035,5,0.28035,0
0.67303,0,0,0,4.7779,0,0,0.0032661,0,1.8938,0.027649,0,0,0,0,1,0.28171,5,0.28171,0
0.67547,0,0,0,4.7951,0,0,0.0036316,0,1.8868,0.027851,0,0,0,0,1,0.28307,5,0.28307,0
0.67792,0,0,0,4.8123,0,0,0.0039971,0,1.8797,0.028053,0,0,0,0,1,0.28443,5,0.28443,0
0.68036,0,0,0,4.8296,0,0,0.0043626,0,1.8727,0.028254,0,0,0,0,1,0.28579,5,0.28579,0
0.6828,0,0,0,4.8468,0,0,0.0047281,0,1.8657,0.028456,0,0,0,0,1,0.28715,5,0.28715,0
0.68524,0,0,0,4.8641,0,0,0.0050936,0,1.8586,0.028658,0,0,0,0,1,0.28851,5,0.28851,0
0.68769,0,0,0,4.8813,0,0,0.0054591,0,1.8516,0.02886,0,0,0,0,1,0.28987,5,0.28987,0
