"psi","forces:0","forces:1","forces:2","vort","mu","rho","temperature","pressure","velocity:0","velocity:1","velocity:2","ALE_velocity:0","ALE_velocity:1","ALE_velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.23829,0,0,0,2.2692,0,0,-0.0013379,0,2.5591,0.0018222,0,0,0,0,1,0.089819,5,0.089819,0
0.24188,0,0,0,2.2699,0,0,-0.0013664,0,2.5561,0.0018597,0,0,0,0,1,0.09118,5,0.09118,0
0.24524,0,0,0,2.2834,0,0,-0.001356,0,2.5526,0.0019964,0,0,0,0,1,0.092541,5,0.092541,0
0.24861,0,0,0,2.2969,0,0,-0.0013456,0,2.549,0.0021332,0,0,0,0,1,0.093902,5,0.093902,0
0.25197,0,0,0,2.3103,0,0,-0.0013352,0,2.5455,0.0022699,0,0,0,0,1,0.095263,5,0.095263,0
0.25533,0,0,0,2.3238,0,0,-0.0013248,0,2.5419,0.0024067,0,0,0,0,1,0.096624,5,0.096624,0
0.25869,0,0,0,2.3373,0,0,-0.0013144,0,2.5384,0.0025435,0,0,0,0,1,0.097985,5,0.097985,0
0.26205,0,0,0,2.3507,0,0,-0.001304,0,2.5349,0.0026802,0,0,0,0,1,0.099346,5,0.099346,0
0.26542,0,0,0,2.3642,0,0,-0.0012936,0,2.5313,0.002817,0,0,0,0,1,0.10071,5,0.10071,0
0.26878,0,0,0,2.3777,0,0,-0.0012832,0,2.5278,0.0029537,0,0,0,0,1,0.10207,5,0.10207,0
0.27214,0,0,0,2.3912,0,0,-0.0012728,0,2.5242,0.0030905,0,0,0,0,1,0.10343,5,0.10343,0
0.2755,0,0,0,2.4046,0,0,-0.0012624,0,2.5207,0.0032272,0,0,0,0,1,0.10479,5,0.10479,0
0.27887,0,0,0,2.4181,0,0,-0.001252,0,2.5171,0.003364,0,0,0,0,1,0.10615,5,0.10615,0
0.28223,0,0,0,2.4316,0,0,-0.0012416,0,2.5136,0.0035007,0,0,0,0,1,0.10751,5,0.10751,0
0.28559,0,0,0,2.445,0,0,-0.0012312,0,2.5101,0.0036375,0,0,0,0,1,0.10887,5,0.10887,0
0.28895,0,0,0,2.4585,0,0,-0.0012208,0,2.5065,0.0037742,0,0,0,0,1,0.11023,5,0.11023,0
0.29232,0,0,0,2.472,0,0,-0.0012104,0,2.503,0.003911,0,0,0,0,1,0.11159,5,0.11159,0
0.29568,0,0,0,2.4855,0,0,-0.0012,0,2.4994,0.0040478,0,0,0,0,1,0.11295,5,0.11295,0
0.29904,0,0,0,2.4989,0,0,-0.0011896,0,2.4959,0.0041845,0,0,0,0,1,0.11432,5,0.11432,0
0.3024,0,0,0,2.5124,0,0,-0.0011792,0,2.4924,0.0043213,0,0,0,0,1,0.11568,5,0.11568,0
0.30577,0,0,0,2.5259,0,0,-0.0011688,0,2.4888,0.004458,0,0,0,0,1,0.11704,5,0.11704,0
0.30913,0,0,0,2.5394,0,0,-0.0011584,0,2.4853,0.0045948,0,0,0,0,1,0.1184,5,0.1184,0
0.31249,0,0,0,2.5528,0,0,-0.001148,0,2.4817,0.0047315,0,0,0,0,1,0.11976,5,0.11976,0
0.31585,0,0,0,2.5663,0,0,-0.0011376,0,2.4782,0.0048683,0,0,0,0,1,0.12112,5,0.12112,0
0.31921,0,0,0,2.5798,0,0,-0.0011272,0,2.4746,0.005005,0,0,0,0,1,0.12248,5,0.12248,0
0.32258,0,0,0,2.5932,0,0,-0.0011168,0,2.4711,0.0051418,0,0,0,0,1,0.12384,5,0.12384,0
0.32594,0,0,0,2.6067,0,0,-0.0011064,0,2.4676,0.0052786,0,0,0,0,1,0.1252,5,0.1252,0
0.3293,0,0,0,2.6202,0,0,-0.001096,0,2.464,0.0054153,0,0,0,0,1,0.12656,5,0.12656,0
0.33266,0,0,0,2.6337,0,0,-0.0010856,0,2.4605,0.0055521,0,0,0,0,1,0.12792,5,0.12792,0
0.33603,0,0,0,2.6471,0,0,-0.0010752,0,2.4569,0.0056888,0,0,0,0,1,0.12929,5,0.12929,0
0.33939,0,0,0,2.6606,0,0,-0.0010648,0,2.4534,0.0058256,0,0,0,0,1,0.13065,5,0.13065,0
0.34275,0,0,0,2.6741,0,0,-0.0010544,0,2.4498,0.0059623,0,0,0,0,1,0.13201,5,0.13201,0
0.34611,0,0,0,2.6875,0,0,-0.001044,0,2.4463,0.0060991,0,0,0,0,1,0.13337,5,0.13337,0
0.34948,0,0,0,2.701,0,0,-0.0010336,0,2.4428,0.0062358,0,0,0,0,1,0.13473,5,0.13473,0
0.35284,0,0,0,2.7145,0,0,-0.0010232,0,2.4392,0.0063726,0,0,0,0,1,0.13609,5,0.13609,0
0.3562,0,0,0,2.728,0,0,-0.0010128,0,2.4357,0.0065093,0,0,0,0,1,0.13745,5,0.13745,0
0.35956,0,0,0,2.7414,0,0,-0.0010024,0,2.4321,0.0066461,0,0,0,0,1,0.13881,5,0.13881,0
0.36293,0,0,0,2.7549,0,0,-0.00099203,0,2.4286,0.0067829,0,0,0,0,1,0.14017,5,0.14017,0
0.36629,0,0,0,2.7684,0,0,-0.00098163,0,2.425,0.0069196,0,0,0,0,1,0.14153,5,0.14153,0
0.36965,0,0,0,2.7819,0,0,-0.00097123,0,2.4215,0.0070564,0,0,0,0,1,0.14289,5,0.14289,0
0.37301,0,0,0,2.7953,0,0,-0.00096083,0,2.418,0.0071931,0,0,0,0,1,0.14426,5,0.14426,0
0.37635,0,0,0,2.81,0,0,-0.00094918,0,2.4144,0.0073562,0,0,0,0,1,0.14562,5,0.14562,0
0.37969,0,0,0,2.8254,0,0,-0.0009368,0,2.4107,0.0075344,0,0,0,0,1,0.14698,5,0.14698,0
0.38302,0,0,0,2.8408,0,0,-0.00092443,0,2.4071,0.0077125,0,0,0,0,1,0.14834,5,0.14834,0
0.38635,0,0,0,2.8562,0,0,-0.00091206,0,2.4034,0.0078907,0,0,0,0,1,0.1497,5,0.1497,0
0.38968,0,0,0,2.8716,0,0,-0.00089968,0,2.3998,0.0080688,0,0,0,0,1,0.15106,5,0.15106,0
0.39301,0,0,0,2.887,0,0,-0.00088731,0,2.3961,0.008247,0,0,0,0,1,0.15242,5,0.15242,0
0.39634,0,0,0,2.9024,0,0,-0.00087494,0,2.3925,0.0084251,0,0,0,0,1,0.15378,5,0.15378,0
0.39967,0,0,0,2.9178,0,0,-0.00086256,0,2.3889,0.0086033,0,0,0,0,1,0.15514,5,0.15514,0
0.40301,0,0,0,2.9331,0,0,-0.00085019,0,2.3852,0.0087814,0,0,0,0,1,0.1565,5,0.1565,0
0.40634,0,0,0,2.9485,0,0,-0.00083781,0,2.3816,0.0089596,0,0,0,0,1,0.15786,5,0.15786,0
0.40967,0,0,0,2.9639,0,0,-0.00082544,0,2.3779,0.0091377,0,0,0,0,1,0.15923,5,0.15923,0
0.41296,0,0,0,2.9801,0,0,-0.00081249,0,2.3741,0.0093206,0,0,0,0,1,0.16059,5,0.16059,0
0.41605,0,0,0,3.0003,0,0,-0.00079633,0,2.3694,0.0095298,0,0,0,0,1,0.16195,5,0.16195,0
0.41913,0,0,0,3.0205,0,0,-0.00078017,0,2.3646,0.009739,0,0,0,0,1,0.16331,5,0.16331,0
0.42221,0,0,0,3.0408,0,0,-0.00076401,0,2.3598,0.0099482,0,0,0,0,1,0.16467,5,0.16467,0
0.4253,0,0,0,3.061,0,0,-0.00074785,0,2.3551,0.010157,0,0,0,0,1,0.16603,5,0.16603,0
0.42838,0,0,0,3.0812,0,0,-0.00073169,0,2.3503,0.010367,0,0,0,0,1,0.16739,5,0.16739,0
0.43147,0,0,0,3.1015,0,0,-0.00071553,0,2.3456,0.010576,0,0,0,0,1,0.16875,5,0.16875,0
0.43455,0,0,0,3.1217,0,0,-0.00069937,0,2.3408,0.010785,0,0,0,0,1,0.17011,5,0.17011,0
0.43763,0,0,0,3.1419,0,0,-0.00068321,0,2.336,0.010994,0,0,0,0,1,0.17147,5,0.17147,0
0.44072,0,0,0,3.1622,0,0,-0.00066705,0,2.3313,0.011204,0,0,0,0,1,0.17283,5,0.17283,0
0.4438,0,0,0,3.1824,0,0,-0.00065089,0,2.3265,0.011413,0,0,0,0,1,0.1742,5,0.1742,0
0.44689,0,0,0,3.2026,0,0,-0.00063473,0,2.3218,0.011622,0,0,0,0,1,0.17556,5,0.17556,0
0.44997,0,0,0,3.2229,0,0,-0.00061857,0,2.317,0.011831,0,0,0,0,1,0.17692,5,0.17692,0
0.45305,0,0,0,3.2431,0,0,-0.00060241,0,2.3122,0.01204,0,0,0,0,1,0.17828,5,0.17828,0
0.45614,0,0,0,3.2634,0,0,-0.00058625,0,2.3075,0.01225,0,0,0,0,1,0.17964,5,0.17964,0
0.45922,0,0,0,3.2836,0,0,-0.00057009,0,2.3027,0.012459,0,0,0,0,1,0.181,5,0.181,0
0.46231,0,0,0,3.3038,0,0,-0.00055393,0,2.298,0.012668,0,0,0,0,1,0.18236,5,0.18236,0
0.46539,0,0,0,3.3241,0,0,-0.00053777,0,2.2932,0.012877,0,0,0,0,1,0.18372,5,0.18372,0
0.46847,0,0,0,3.3443,0,0,-0.00052161,0,2.2884,0.013086,0,0,0,0,1,0.18508,5,0.18508,0
0.47156,0,0,0,3.3645,0,0,-0.00050545,0,2.2837,0.013296,0,0,0,0,1,0.18644,5,0.18644,0
0.47464,0,0,0,3.3848,0,0,-0.0004893,0,2.2789,0.013505,0,0,0,0,1,0.1878,5,0.1878,0
0.47774,0,0,0,3.4046,0,0,-0.00047236,0,2.2742,0.013698,0,0,0,0,1,0.18917,5,0.18917,0
0.48084,0,0,0,3.4244,0,0,-0.00045531,0,2.2696,0.01389,0,0,0,0,1,0.19053,5,0.19053,0
0.48394,0,0,0,3.4441,0,0,-0.00043827,0,2.2649,0.014081,0,0,0,0,1,0.19189,5,0.19189,0
0.48705,0,0,0,3.4639,0,0,-0.00042123,0,2.2602,0.014272,0,0,0,0,1,0.19325,5,0.19325,0
0.49015,0,0,0,3.4837,0,0,-0.00040418,0,2.2555,0.014464,0,0,0,0,1,0.19461,5,0.19461,0
0.49325,0,0,0,3.5035,0,0,-0.00038714,0,2.2509,0.014655,0,0,0,0,1,0.19597,5,0.19597,0
0.49635,0,0,0,3.5232,0,0,-0.0003701,0,2.2462,0.014846,0,0,0,0,1,0.19733,5,0.19733,0
0.49945,0,0,0,3.543,0,0,-0.00035305,0,2.2415,0.015038,0,0,0,0,1,0.19869,5,0.19869,0
0.50255,0,0,0,3.5628,0,0,-0.00033601,0,2.2368,0.015229,0,0,0,0,1,0.20005,5,0.20005,0
0.50565,0,0,0,3.5826,0,0,-0.00031897,0,2.2322,0.01542,0,0,0,0,1,0.20141,5,0.20141,0
0.50875,0,0,0,3.6023,0,0,-0.00030192,0,2.2275,0.015612,0,0,0,0,1,0.20277,5,0.20277,0
0.51185,0,0,0,3.6221,0,0,-0.00028488,0,2.2228,0.015803,0,0,0,0,1,0.20414,5,0.20414,0
0.51496,0,0,0,3.6419,0,0,-0.00026784,0,2.2181,0.015994,0,0,0,0,1,0.2055,5,0.2055,0
0.51806,0,0,0,3.6617,0,0,-0.00025079,0,2.2135,0.016186,0,0,0,0,1,0.20686,5,0.20686,0
0.52116,0,0,0,3.6814,0,0,-0.00023375,0,2.2088,0.016377,0,0,0,0,1,0.20822,5,0.20822,0
0.52426,0,0,0,3.7012,0,0,-0.00021671,0,2.2041,0.016568,0,0,0,0,1,0.20958,5,0.20958,0
0.52736,0,0,0,3.721,0,0,-0.00019966,0,2.1994,0.01676,0,0,0,0,1,0.21094,5,0.21094,0
0.53046,0,0,0,3.7408,0,0,-0.00018262,0,2.1948,0.016951,0,0,0,0,1,0.2123,5,0.2123,0
0.53356,0,0,0,3.7605,0,0,-0.00016558,0,2.1901,0.017142,0,0,0,0,1,0.21366,5,0.21366,0
0.53666,0,0,0,3.7803,0,0,-0.00014853,0,2.1854,0.017334,0,0,0,0,1,0.21502,5,0.21502,0
0.53976,0,0,0,3.8001,0,0,-0.00013149,0,2.1807,0.017525,0,0,0,0,1,0.21638,5,0.21638,0
0.54287,0,0,0,3.8199,0,0,-0.00011445,0,2.1761,0.017716,0,0,0,0,1,0.21774,5,0.21774,0
0.54597,0,0,0,3.8396,0,0,-9.7405e-05,0,2.1714,0.017908,0,0,0,0,1,0.2191,5,0.2191,0
0.54899,0,0,0,3.8595,0,0,-8.3217e-05,0,2.1664,0.018101,0,0,0,0,1,0.22047,5,0.22047,0
0.55178,0,0,0,3.8798,0,0,-7.8519e-05,0,2.1605,0.018303,0,0,0,0,1,0.22183,5,0.22183,0
0.55456,0,0,0,3.9001,0,0,-7.3821e-05,0,2.1545,0.018505,0,0,0,0,1,0.22319,5,0.22319,0
0.55735,0,0,0,3.9205,0,0,-6.9123e-05,0,2.1486,0.018706,0,0,0,0,1,0.22455,5,0.22455,0
0.56013,0,0,0,3.9408,0,0,-6.4425e-05,0,2.1427,0.018908,0,0,0,0,1,0.22591,5,0.22591,0
0.56292,0,0,0,3.9611,0,0,-5.9727e-05,0,2.1367,0.01911,0,0,0,0,1,0.22727,5,0.22727,0
0.5657,0,0,0,3.9814,0,0,-5.5029e-05,0,2.1308,0.019311,0,0,0,0,1,0.22863,5,0.22863,0
0.56849,0,0,0,4.0017,0,0,-5.0331e-05,0,2.1248,0.019513,0,0,0,0,1,0.22999,5,0.22999,0
0.57127,0,0,0,4.022,0,0,-4.5633e-05,0,2.1189,0.019715,0,0,0,0,1,0.23135,5,0.23135,0
0.57406,0,0,0,4.0423,0,0,-4.0935e-05,0,2.113,0.019916,0,0,0,0,1,0.23271,5,0.23271,0
0.57684,0,0,0,4.0626,0,0,-3.6237e-05,0,2.107,0.020118,0,0,0,0,1,0.23407,5,0.23407,0
0.57963,0,0,0,4.0829,0,0,-3.154e-05,0,2.1011,0.02032,0,0,0,0,1,0.23544,5,0.23544,0
0.58241,0,0,0,4.1032,0,0,-2.6842e-05,0,2.0951,0.020521,0,0,0,0,1,0.2368,5,0.2368,0
0.5852,0,0,0,4.1235,0,0,-2.2144e-05,0,2.0892,0.020723,0,0,0,0,1,0.23816,5,0.23816,0
0.58798,0,0,0,4.1438,0,0,-1.7446e-05,0,2.0833,0.020925,0,0,0,0,1,0.23952,5,0.23952,0
0.59077,0,0,0,4.1642,0,0,-1.2969e-05,0,2.0773,0.021129,0,0,0,0,1,0.24088,5,0.24088,0
0.59354,0,0,0,4.185,0,0,-9.8002e-06,0,2.0713,0.02135,0,0,0,0,1,0.24224,5,0.24224,0
0.59632,0,0,0,4.2059,0,0,-6.6317e-06,0,2.0653,0.021571,0,0,0,0,1,0.2436,5,0.2436,0
0.5991,0,0,0,4.2267,0,0,-3.4632e-06,0,2.0593,0.021792,0,0,0,0,1,0.24496,5,0.24496,0
0.60188,0,0,0,4.2476,0,0,-2.9474e-07,0,2.0533,0.022013,0,0,0,0,1,0.24632,5,0.24632,0
0.60466,0,0,0,4.2684,0,0,2.8737e-06,0,2.0473,0.022234,0,0,0,0,1,0.24768,5,0.24768,0
0.60744,0,0,0,4.2893,0,0,6.0423e-06,0,2.0413,0.022455,0,0,0,0,1,0.24904,5,0.24904,0
0.61022,0,0,0,4.3101,0,0,9.2108e-06,0,2.0353,0.022676,0,0,0,0,1,0.25041,5,0.25041,0
0.613,0,0,0,4.331,0,0,1.2379e-05,0,2.0293,0.022896,0,0,0,0,1,0.25177,5,0.25177,0
0.61577,0,0,0,4.3518,0,0,1.5548e-05,0,2.0233,0.023117,0,0,0,0,1,0.25313,5,0.25313,0
0.61855,0,0,0,4.3727,0,0,1.8716e-05,0,2.0173,0.023338,0,0,0,0,1,0.25449,5,0.25449,0
0.62133,0,0,0,4.3935,0,0,2.1885e-05,0,2.0113,0.023559,0,0,0,0,1,0.25585,5,0.25585,0
0.62411,0,0,0,4.4143,0,0,2.5053e-05,0,2.0053,0.02378,0,0,0,0,1,0.25721,5,0.25721,0
0.62689,0,0,0,4.4352,0,0,2.8222e-05,0,1.9993,0.024001,0,0,0,0,1,0.25857,5,0.25857,0
0.62967,0,0,0,4.456,0,0,3.139e-05,0,1.9933,0.024222,0,0,0,0,1,0.25993,5,0.25993,0
0.63245,0,0,0,4.4769,0,0,3.4559e-05,0,1.9873,0.024443,0,0,0,0,1,0.26129,5,0.26129,0
0.63523,0,0,0,4.4977,0,0,3.7727e-05,0,1.9813,0.024664,0,0,0,0,1,0.26265,5,0.26265,0
0.638,0,0,0,4.5186,0,0,4.0896e-05,0,1.9753,0.024885,0,0,0,0,1,0.26401,5,0.26401,0
0.64078,0,0,0,4.5394,0,0,4.4064e-05,0,1.9693,0.025106,0,0,0,0,1,0.26538,5,0.26538,0
0.64356,0,0,0,4.5603,0,0,4.7233e-05,0,1.9633,0.025327,0,0,0,0,1,0.26674,5,0.26674,0
0.64634,0,0,0,4.5811,0,0,5.0401e-05,0,1.9573,0.025548,0,0,0,0,1,0.2681,5,0.2681,0
0.64912,0,0,0,4.602,0,0,5.357e-05,0,1.9513,0.025769,0,0,0,0,1,0.26946,5,0.26946,0
0.6519,0,0,0,4.6228,0,0,5.6738e-05,0,1.9453,0.02599,0,0,0,0,1,0.27082,5,0.27082,0
0.65468,0,0,0,4.6437,0,0,5.9907e-05,0,1.9393,0.026211,0,0,0,0,1,0.27218,5,0.27218,0
0.65745,0,0,0,4.6645,0,0,6.3075e-05,0,1.9333,0.026431,0,0,0,0,1,0.27354,5,0.27354,0
0.66023,0,0,0,4.6854,0,0,6.6244e-05,0,1.9273,0.026652,0,0,0,0,1,0.2749,5,0.2749,0
0.66301,0,0,0,4.7062,0,0,6.9412e-05,0,1.9213,0.026873,0,0,0,0,1,0.27626,5,0.27626,0
0.6657,0,0,0,4.7261,0,0,7.0943e-05,0,1.915,0.027088,0,0,0,0,1,0.27762,5,0.27762,0
0.66814,0,0,0,4.7433,0,0,6.8178e-05,0,1.908,0.027288,0,0,0,0,1,0.27898,5,0.27898,0
0.67058,0,0,0,4.7606,0,0,6.5412e-05,0,1.9009,0.027489,0,0,0,0,1,0.28035,5,0.28035,0
0.67303,0,0,0,4.7778,0,0,6.2647e-05,0,1.8939,0.027689,0,0,0,0,1,0.28171,5,0.28171,0
0.67547,0,0,0,4.7951,0,0,5.9881e-05,0,1.8868,0.027889,0,0,0,0,1,0.28307,5,0.28307,0
0.67791,0,0,0,4.8123,0,0,5.7116e-05,0,1.8798,0.028089,0,0,0,0,1,0.28443,5,0.28443,0
0.68035,0,0,0,4.8295,0,0,5.435e-05,0,1.8727,0.028289,0,0,0,0,1,0.28579,5,0.28579,0
0.6828,0,0,0,4.8468,0,0,5.1584e-05,0,1.8657,0.028489,0,0,0,0,1,0.28715,5,0.28715,0
0.68524,0,0,0,4.864,0,0,4.8819e-05,0,1.8586,0.028689,0,0,0,0,1,0.28851,5,0.28851,0
0.68768,0,0,0,4.8813,0,0,4.6053e-05,0,1.8516,0.028889,0,0,0,0,1,0.28987,5,0.28987,0
0.69013,0,0,0,4.8985,0,0,4.3288e-05,0,1.8445,0.029089,0,0,0,0,1,0.29123,5,0.29123,0
0.69257,0,0,0,4.9158,0,0,4.0522e-05,0,1.8375,0.029289,0,0,0,0,1,0.29259,5,0.29259,0
