"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.0282e-08,1.1413,0,0,6.0282e-08,0,1,0,8.5,0,0
9.0017e-08,1.1416,7.3918e-05,0,9.0017e-08,0.01142,1,0.01,8.5,0.01,0
1.1819e-07,1.1418,0.0001514,0,1.1819e-07,0.02284,1,0.02,8.5,0.02,0
1.4636e-07,1.1421,0.00022888,0,1.4636e-07,0.034259,1,0.03,8.5,0.03,0
1.7454e-07,1.1423,0.00030635,0,1.7454e-07,0.045679,1,0.04,8.5,0.04,0
2.4703e-07,1.1424,0.00038534,0,2.4703e-07,0.057098,1,0.05,8.5,0.05,0
3.5419e-07,1.1424,0.00046551,0,3.5419e-07,0.068516,1,0.06,8.5,0.06,0
4.6134e-07,1.1424,0.00054568,0,4.6134e-07,0.079935,1,0.07,8.5,0.07,0
6.5584e-07,1.1421,0.00060433,0,6.5584e-07,0.091357,1,0.08,8.5,0.08,0
8.5665e-07,1.1419,0.00066143,0,8.5665e-07,0.10278,1,0.09,8.5,0.09,0
1.4191e-06,1.1419,0.00072861,0,1.4191e-06,0.1142,1,0.1,8.5,0.1,0
2.0325e-06,1.142,0.00079721,0,2.0325e-06,0.12562,1,0.11,8.5,0.11,0
2.646e-06,1.1421,0.00086581,0,2.646e-06,0.13704,1,0.12,8.5,0.12,0
3.2618e-06,1.1421,0.0009347,0,3.2618e-06,0.14846,1,0.13,8.5,0.13,0
3.9108e-06,1.1423,0.0010077,0,3.9108e-06,0.15989,1,0.14,8.5,0.14,0
6.2002e-06,1.1423,0.001053,0,6.2002e-06,0.17131,1,0.15,8.5,0.15,0
1.0408e-05,1.1423,0.001112,0,1.0408e-05,0.18273,1,0.16,8.5,0.16,0
1.4617e-05,1.1423,0.001171,0,1.4617e-05,0.19416,1,0.17,8.5,0.17,0
1.8825e-05,1.1423,0.00123,0,1.8825e-05,0.20558,1,0.18,8.5,0.18,0
2.3033e-05,1.1423,0.0012889,0,2.3033e-05,0.217,1,0.19,8.5,0.19,0
2.8446e-05,1.1424,0.0013449,0,2.8446e-05,0.22843,1,0.2,8.5,0.2,0
4.269e-05,1.1425,0.001398,0,4.269e-05,0.23986,1,0.21,8.5,0.21,0
6.3084e-05,1.1425,0.0014503,0,6.3084e-05,0.25129,1,0.22,8.5,0.22,0
8.3478e-05,1.1426,0.0015026,0,8.3478e-05,0.26271,1,0.23,8.5,0.23,0
0.00010387,1.1426,0.0015549,0,0.00010387,0.27414,1,0.24,8.5,0.24,0
0.00012427,1.1427,0.0016072,0,0.00012427,0.28557,1,0.25,8.5,0.25,0
0.00017002,1.1428,0.0016577,0,0.00017002,0.297,1,0.26,8.5,0.26,0
0.00025169,1.1429,0.0016982,0,0.00025169,0.30843,1,0.27,8.5,0.27,0
0.00033336,1.143,0.0017388,0,0.00033336,0.31986,1,0.28,8.5,0.28,0
0.00041504,1.1431,0.0017793,0,0.00041504,0.33129,1,0.29,8.5,0.29,0
0.00049671,1.1432,0.0018199,0,0.00049671,0.34272,1,0.3,8.5,0.3,0
0.00057838,1.1432,0.0018605,0,0.00057838,0.35415,1,0.31,8.5,0.31,0
0.00079176,1.1433,0.0018925,0,0.00079176,0.36558,1,0.32,8.5,0.32,0
0.0010415,1.1434,0.0019228,0,0.0010415,0.37701,1,0.33,8.5,0.33,0
0.0013284,1.1434,0.0019516,0,0.0013284,0.38845,1,0.34,8.5,0.34,0
0.0016153,1.1434,0.0019803,0,0.0016153,0.39988,1,0.35,8.5,0.35,0
0.002015,1.1434,0.0020005,0,0.002015,0.41132,1,0.36,8.5,0.36,0
0.0027419,1.1435,0.0019959,0,0.0027419,0.42275,1,0.37,8.5,0.37,0
