"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1176,1.3673,0,0,0.1176,0,1,0,8.5,0,0
0.11991,1.3677,0.00020731,0,0.11991,0.013702,1,0.01,8.5,0.01,0
0.12213,1.368,0.00044736,0,0.12213,0.027402,1,0.02,8.5,0.02,0
0.12436,1.3682,0.0006874,0,0.12436,0.041103,1,0.03,8.5,0.03,0
0.12659,1.3685,0.00092745,0,0.12659,0.054803,1,0.04,8.5,0.04,0
0.1301,1.3677,0.00108,0,0.1301,0.068475,1,0.05,8.5,0.05,0
0.1346,1.3662,0.0011643,0,0.1346,0.082125,1,0.06,8.5,0.06,0
0.13911,1.3646,0.0012485,0,0.13911,0.095776,1,0.07,8.5,0.07,0
0.14453,1.3624,0.0014953,0,0.14453,0.10941,1,0.08,8.5,0.08,0
0.15002,1.3601,0.0017539,0,0.15002,0.12305,1,0.09,8.5,0.09,0
0.15749,1.3587,0.0020622,0,0.15749,0.13663,1,0.1,8.5,0.1,0
0.16523,1.3574,0.0023775,0,0.16523,0.1502,1,0.11,8.5,0.11,0
0.17298,1.3561,0.0026928,0,0.17298,0.16377,1,0.12,8.5,0.12,0
0.18073,1.3549,0.0029987,0,0.18073,0.17735,1,0.13,8.5,0.13,0
0.18864,1.3538,0.0031727,0,0.18864,0.19092,1,0.14,8.5,0.14,0
0.19912,1.3514,0.0033308,0,0.19912,0.20443,1,0.15,8.5,0.15,0
0.21103,1.3492,0.003454,0,0.21103,0.21789,1,0.16,8.5,0.16,0
0.22294,1.347,0.0035772,0,0.22294,0.23135,1,0.17,8.5,0.17,0
0.23485,1.3448,0.0037003,0,0.23485,0.24481,1,0.18,8.5,0.18,0
0.24676,1.3426,0.0038235,0,0.24676,0.25827,1,0.19,8.5,0.19,0
0.25944,1.3406,0.0039852,0,0.25944,0.27171,1,0.2,8.5,0.2,0
0.27446,1.3379,0.004089,0,0.27446,0.28508,1,0.21,8.5,0.21,0
0.29088,1.3348,0.0041287,0,0.29088,0.29841,1,0.22,8.5,0.22,0
0.30731,1.3316,0.0041683,0,0.30731,0.31173,1,0.23,8.5,0.23,0
0.32373,1.3284,0.004208,0,0.32373,0.32505,1,0.24,8.5,0.24,0
0.34015,1.3252,0.0042476,0,0.34015,0.33837,1,0.25,8.5,0.25,0
0.35843,1.3218,0.0043981,0,0.35843,0.35161,1,0.26,8.5,0.26,0
0.37927,1.3181,0.0046999,0,0.37927,0.36474,1,0.27,8.5,0.27,0
0.40011,1.3144,0.0050016,0,0.40011,0.37788,1,0.28,8.5,0.28,0
0.42095,1.3106,0.0053033,0,0.42095,0.39101,1,0.29,8.5,0.29,0
0.4418,1.3069,0.005605,0,0.4418,0.40414,1,0.3,8.5,0.3,0
0.46264,1.3032,0.0059067,0,0.46264,0.41728,1,0.31,8.5,0.31,0
0.48725,1.2982,0.0059923,0,0.48725,0.43023,1,0.32,8.5,0.32,0
0.51254,1.2932,0.0059914,0,0.51254,0.44315,1,0.33,8.5,0.33,0
0.5384,1.2882,0.0058929,0,0.5384,0.45604,1,0.34,8.5,0.34,0
0.56426,1.2831,0.0057943,0,0.56426,0.46893,1,0.35,8.5,0.35,0
0.59117,1.2776,0.0058573,0,0.59117,0.48177,1,0.36,8.5,0.36,0
0.62117,1.2709,0.0063889,0,0.62117,0.49442,1,0.37,8.5,0.37,0
0.65118,1.2641,0.0069205,0,0.65118,0.50707,1,0.38,8.5,0.38,0
0.68118,1.2573,0.0074522,0,0.68118,0.51972,1,0.39,8.5,0.39,0
0.71117,1.2506,0.0079775,0,0.71117,0.53237,1,0.4,8.5,0.4,0
0.7441,1.2436,0.0080949,0,0.7441,0.54481,1,0.41,8.5,0.41,0
0.77902,1.2363,0.0078401,0,0.77902,0.55712,1,0.42,8.5,0.42,0
0.81394,1.229,0.0075852,0,0.81394,0.56942,1,0.43,8.5,0.43,0
0.84885,1.2217,0.0073304,0,0.84885,0.58172,1,0.44,8.5,0.44,0
0.88377,1.2144,0.0070756,0,0.88377,0.59403,1,0.45,8.5,0.45,0
0.92067,1.2059,0.0068562,0,0.92067,0.60616,1,0.46,8.5,0.46,0
0.96039,1.1956,0.0066872,0,0.96039,0.61805,1,0.47,8.5,0.47,0
1.0001,1.1854,0.0065181,0,1.0001,0.62993,1,0.48,8.5,0.48,0
1.0404,1.1757,0.0062934,0,1.0404,0.64174,1,0.49,8.5,0.49,0
1.0808,1.1661,0.0060606,0,1.0808,0.65354,1,0.5,8.5,0.5,0
1.1231,1.155,0.0055842,0,1.1231,0.66514,1,0.51,8.5,0.51,0
1.1679,1.1419,0.0047879,0,1.1679,0.67646,1,0.52,8.5,0.52,0
1.2126,1.1288,0.0039916,0,1.2126,0.68779,1,0.53,8.5,0.53,0
1.2574,1.1156,0.0031954,0,1.2574,0.69912,1,0.54,8.5,0.54,0
1.3021,1.1025,0.0023991,0,1.3021,0.71044,1,0.55,8.5,0.55,0
1.35,1.0891,0.0025422,0,1.35,0.72124,1,0.56,8.5,0.56,0
1.3988,1.0756,0.0030899,0,1.3988,0.73188,1,0.57,8.5,0.57,0
1.4476,1.062,0.0036375,0,1.4476,0.74251,1,0.58,8.5,0.58,0
1.4965,1.0485,0.0041852,0,1.4965,0.75314,1,0.59,8.5,0.59,0
1.5453,1.0349,0.0047329,0,1.5453,0.76378,1,0.6,8.5,0.6,0
1.5942,1.0213,0.0052993,0,1.5942,0.7744,1,0.61,8.5,0.61,0
1.6451,1.0055,0.0065381,0,1.6451,0.78451,1,0.62,8.5,0.62,0
1.6968,0.98797,0.0067655,0,1.6968,0.79438,1,0.63,8.5,0.63,0
1.7496,0.96813,0.0055707,0,1.7496,0.80393,1,0.64,8.5,0.64,0
1.8024,0.94829,0.004376,0,1.8024,0.81348,1,0.65,8.5,0.65,0
1.8552,0.92996,0.0042307,0,1.8552,0.82299,1,0.66,8.5,0.66,0
1.908,0.91277,0.0048709,0,1.908,0.83247,1,0.67,8.5,0.67,0
1.9615,0.89239,0.005593,0,1.9615,0.84149,1,0.68,8.5,0.68,0
2.0161,0.86935,0.0062299,0,2.0161,0.84997,1,0.69,8.5,0.69,0
2.0706,0.84985,0.0062482,0,2.0706,0.85844,1,0.7,8.5,0.7,0
2.1251,0.83034,0.0062664,0,2.1251,0.86691,1,0.71,8.5,0.71,0
2.1796,0.81084,0.0062846,0,2.1796,0.87538,1,0.72,8.5,0.72,0
2.2342,0.79134,0.0063029,0,2.2342,0.88385,1,0.73,8.5,0.73,0
