"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.30451,1.4664,0,0,0.30451,0,1,0,8.5,0,0
0.30722,1.4652,-1.8748e-05,0,0.30722,0.014658,1,0.01,8.5,0.01,0
0.30984,1.4642,2.7447e-05,0,0.30984,0.02932,1,0.02,8.5,0.02,0
0.31246,1.4632,7.3642e-05,0,0.31246,0.043981,1,0.03,8.5,0.03,0
0.31508,1.4621,0.00011984,0,0.31508,0.058642,1,0.04,8.5,0.04,0
0.31982,1.4594,-2.8176e-05,0,0.31982,0.073239,1,0.05,8.5,0.05,0
0.32622,1.4553,-0.00032806,0,0.32622,0.087786,1,0.06,8.5,0.06,0
0.33262,1.4512,-0.00062795,0,0.33262,0.10233,1,0.07,8.5,0.07,0
0.3406,1.4472,-0.00051238,0,0.3406,0.11682,1,0.08,8.5,0.08,0
0.34869,1.4433,-0.00036681,0,0.34869,0.1313,1,0.09,8.5,0.09,0
0.3596,1.4398,-0.0001348,0,0.3596,0.14568,1,0.1,8.5,0.1,0
0.37091,1.4365,0.0001094,0,0.37091,0.16004,1,0.11,8.5,0.11,0
0.38222,1.4332,0.0003536,0,0.38222,0.1744,1,0.12,8.5,0.12,0
0.39355,1.4299,0.00057771,0,0.39355,0.18877,1,0.13,8.5,0.13,0
0.40513,1.4266,0.00051958,0,0.40513,0.20311,1,0.14,8.5,0.14,0
0.41997,1.4219,0.00051559,0,0.41997,0.21732,1,0.15,8.5,0.15,0
0.43647,1.4175,0.00043917,0,0.43647,0.23144,1,0.16,8.5,0.16,0
0.45298,1.4131,0.00036275,0,0.45298,0.24556,1,0.17,8.5,0.17,0
0.46948,1.4088,0.00028633,0,0.46948,0.25968,1,0.18,8.5,0.18,0
0.48598,1.4044,0.0002099,0,0.48598,0.2738,1,0.19,8.5,0.19,0
0.50338,1.4001,0.00023515,0,0.50338,0.28788,1,0.2,8.5,0.2,0
0.5232,1.3949,0.0001986,0,0.5232,0.30181,1,0.21,8.5,0.21,0
0.54442,1.389,6.2296e-05,0,0.54442,0.31565,1,0.22,8.5,0.22,0
0.56563,1.3831,-7.4012e-05,0,0.56563,0.3295,1,0.23,8.5,0.23,0
0.58684,1.3771,-0.00021032,0,0.58684,0.34334,1,0.24,8.5,0.24,0
0.60806,1.3712,-0.00034663,0,0.60806,0.35718,1,0.25,8.5,0.25,0
0.63086,1.3651,-0.00027629,0,0.63086,0.37088,1,0.26,8.5,0.26,0
0.6559,1.3588,7.7026e-05,0,0.6559,0.38439,1,0.27,8.5,0.27,0
0.68094,1.3525,0.00043034,0,0.68094,0.3979,1,0.28,8.5,0.28,0
0.70597,1.3462,0.00078366,0,0.70597,0.41141,1,0.29,8.5,0.29,0
0.73101,1.3398,0.001137,0,0.73101,0.42492,1,0.3,8.5,0.3,0
0.75605,1.3335,0.0014903,0,0.75605,0.43843,1,0.31,8.5,0.31,0
0.78371,1.3255,0.0015319,0,0.78371,0.45163,1,0.32,8.5,0.32,0
0.81184,1.3175,0.001435,0,0.81184,0.46479,1,0.33,8.5,0.33,0
0.84037,1.3094,0.0011781,0,0.84037,0.4779,1,0.34,8.5,0.34,0
0.8689,1.3014,0.00092125,0,0.8689,0.49102,1,0.35,8.5,0.35,0
0.898,1.2929,0.00092394,0,0.898,0.50403,1,0.36,8.5,0.36,0
0.92878,1.2828,0.0016795,0,0.92878,0.51678,1,0.37,8.5,0.37,0
0.95957,1.2728,0.002435,0,0.95957,0.52952,1,0.38,8.5,0.38,0
0.99035,1.2628,0.0031905,0,0.99035,0.54226,1,0.39,8.5,0.39,0
1.0211,1.2527,0.0039364,0,1.0211,0.555,1,0.4,8.5,0.4,0
1.0532,1.2428,0.0040842,0,1.0532,0.56744,1,0.41,8.5,0.41,0
1.0863,1.2328,0.0037199,0,1.0863,0.57968,1,0.42,8.5,0.42,0
1.1193,1.2228,0.0033556,0,1.1193,0.59193,1,0.43,8.5,0.43,0
1.1523,1.2127,0.0029914,0,1.1523,0.60417,1,0.44,8.5,0.44,0
1.1854,1.2027,0.0026271,0,1.1854,0.61642,1,0.45,8.5,0.45,0
1.2192,1.1913,0.0023617,0,1.2192,0.62843,1,0.46,8.5,0.46,0
1.254,1.178,0.0022365,0,1.254,0.64012,1,0.47,8.5,0.47,0
1.2888,1.1647,0.0021113,0,1.2888,0.6518,1,0.48,8.5,0.48,0
1.3238,1.1521,0.0019018,0,1.3238,0.66339,1,0.49,8.5,0.49,0
1.3587,1.1396,0.0016799,0,1.3587,0.67496,1,0.5,8.5,0.5,0
1.3942,1.1256,0.0011947,0,1.3942,0.68628,1,0.51,8.5,0.51,0
1.4303,1.1098,0.00036348,0,1.4303,0.69726,1,0.52,8.5,0.52,0
1.4665,1.094,-0.00046773,0,1.4665,0.70824,1,0.53,8.5,0.53,0
1.5026,1.0782,-0.0012989,0,1.5026,0.71923,1,0.54,8.5,0.54,0
1.5387,1.0624,-0.0021301,0,1.5387,0.73021,1,0.55,8.5,0.55,0
1.5754,1.0471,-0.0018239,0,1.5754,0.74058,1,0.56,8.5,0.56,0
1.6123,1.0318,-0.0010382,0,1.6123,0.75075,1,0.57,8.5,0.57,0
1.6492,1.0165,-0.00025241,0,1.6492,0.76093,1,0.58,8.5,0.58,0
1.6861,1.0013,0.00053335,0,1.6861,0.7711,1,0.59,8.5,0.59,0
1.723,0.986,0.0013191,0,1.723,0.78127,1,0.6,8.5,0.6,0
1.7598,0.97067,0.0021219,0,1.7598,0.79143,1,0.61,8.5,0.61,0
1.7969,0.95319,0.0035363,0,1.7969,0.80101,1,0.62,8.5,0.62,0
1.8341,0.93422,0.0038712,0,1.8341,0.81035,1,0.63,8.5,0.63,0
1.8716,0.91318,0.0026883,0,1.8716,0.81932,1,0.64,8.5,0.64,0
1.909,0.89213,0.0015053,0,1.909,0.8283,1,0.65,8.5,0.65,0
1.9464,0.87258,0.0014371,0,1.9464,0.83725,1,0.66,8.5,0.66,0
1.9838,0.85414,0.0022033,0,1.9838,0.84616,1,0.67,8.5,0.67,0
2.0212,0.83307,0.0030392,0,2.0212,0.8546,1,0.68,8.5,0.68,0
2.0587,0.80999,0.0037804,0,2.0587,0.86248,1,0.69,8.5,0.69,0
2.0962,0.79046,0.0039184,0,2.0962,0.87035,1,0.7,8.5,0.7,0
2.1336,0.77094,0.0040565,0,2.1336,0.87822,1,0.71,8.5,0.71,0
2.171,0.75141,0.0041945,0,2.171,0.88609,1,0.72,8.5,0.72,0
2.2085,0.73189,0.0043326,0,2.2085,0.89396,1,0.73,8.5,0.73,0
2.2458,0.71109,0.0038787,0,2.2458,0.90116,1,0.74,8.5,0.74,0
2.2831,0.68925,0.0029402,0,2.2831,0.90781,1,0.75,8.5,0.75,0
2.3204,0.66742,0.0020018,0,2.3204,0.91446,1,0.76,8.5,0.76,0
2.3576,0.64528,0.0014175,0,2.3576,0.92107,1,0.77,8.5,0.77,0
2.3944,0.62192,0.0023035,0,2.3944,0.92749,1,0.78,8.5,0.78,0
2.4311,0.59856,0.0031895,0,2.4311,0.93391,1,0.79,8.5,0.79,0
2.4671,0.57341,0.003429,0,2.4671,0.93975,1,0.8,8.5,0.8,0
2.5022,0.54626,0.0029439,0,2.5022,0.94495,1,0.81,8.5,0.81,0
2.5374,0.51912,0.0024588,0,2.5374,0.95014,1,0.82,8.5,0.82,0
2.5726,0.49183,0.002135,0,2.5726,0.95528,1,0.83,8.5,0.83,0
2.6079,0.46441,0.0019548,0,2.6079,0.96038,1,0.84,8.5,0.84,0
2.6418,0.43784,0.0015262,0,2.6418,0.96491,1,0.85,8.5,0.85,0
2.6735,0.41247,0.00075215,0,2.6735,0.96868,1,0.86,8.5,0.86,0
2.7053,0.3871,-2.1844e-05,0,2.7053,0.97245,1,0.87,8.5,0.87,0
2.737,0.36173,-0.00079584,0,2.737,0.97622,1,0.88,8.5,0.88,0
2.7699,0.33606,-0.0014213,0,2.7699,0.9801,1,0.89,8.5,0.89,0
2.8041,0.30988,-0.001954,0,2.8041,0.98383,1,0.9,8.5,0.9,0
2.8406,0.28059,-0.0024849,0,2.8406,0.98641,1,0.91,8.5,0.91,0
2.872,0.24951,-0.0034601,0,2.872,0.98867,1,0.92,8.5,0.92,0
2.9035,0.21842,-0.0044353,0,2.9035,0.99092,1,0.93,8.5,0.93,0
2.935,0.18734,-0.0054105,0,2.935,0.99318,1,0.94,8.5,0.94,0
2.9664,0.15625,-0.0063856,0,2.9664,0.99544,1,0.95,8.5,0.95,0
3.0131,0.12472,-0.005585,0,3.0131,0.99644,1,0.96,8.5,0.96,0
3.0609,0.093147,-0.0046523,0,3.0609,0.99734,1,0.97,8.5,0.97,0
3.1052,0.061732,-0.0035353,0,3.1052,0.99823,1,0.98,8.5,0.98,0
3.1369,0.030866,-0.0017677,0,3.1369,0.99912,1,0.99,8.5,0.99,0
3.1686,0,0,0,3.1686,1,1,1,8.5,1,0
