"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.71946,0,0,0,0.71946,0,1,0,0.5,0,0
0.64894,-0.0059075,-2.3559e-05,0,0.64894,-5.9277e-05,1,0.01,0.5,0.01,0
0.57841,-0.011815,-4.7117e-05,0,0.57841,-0.00011855,1,0.02,0.5,0.02,0
0.53225,-0.016631,-1.0898e-05,0,0.53225,-0.00027095,1,0.03,0.5,0.03,0
0.49854,-0.020806,5.7646e-05,0,0.49854,-0.00047579,1,0.04,0.5,0.04,0
0.46482,-0.024981,0.00012619,0,0.46482,-0.00068062,1,0.05,0.5,0.05,0
0.43671,-0.029711,0.00013157,0,0.43671,-0.00091818,1,0.06,0.5,0.06,0
0.41687,-0.034128,5.1379e-05,0,0.41687,-0.0012769,1,0.07,0.5,0.07,0
0.39689,-0.038489,-0.00010417,0,0.39689,-0.0016379,1,0.08,0.5,0.08,0
0.37857,-0.042482,-0.00014025,0,0.37857,-0.0020403,1,0.09,0.5,0.09,0
0.36231,-0.046038,-0.00018588,0,0.36231,-0.0024972,1,0.1,0.5,0.1,0
0.3468,-0.04974,-0.00051612,0,0.3468,-0.0029887,1,0.11,0.5,0.11,0
0.33223,-0.054271,-0.00053718,0,0.33223,-0.0035312,1,0.12,0.5,0.12,0
0.31817,-0.058857,-0.00050582,0,0.31817,-0.0040861,1,0.13,0.5,0.13,0
0.30552,-0.062252,-0.00073707,0,0.30552,-0.0047233,1,0.14,0.5,0.14,0
0.29296,-0.065462,-0.00081988,0,0.29296,-0.005382,1,0.15,0.5,0.15,0
0.2805,-0.069264,-0.00069103,0,0.2805,-0.0060567,1,0.16,0.5,0.16,0
0.26928,-0.074705,-0.00046222,0,0.26928,-0.0068066,1,0.17,0.5,0.17,0
0.25785,-0.079285,-0.00017593,0,0.25785,-0.0075756,1,0.18,0.5,0.18,0
0.24639,-0.082922,8.4025e-05,0,0.24639,-0.0084028,1,0.19,0.5,0.19,0
0.23528,-0.086675,0.00018878,0,0.23528,-0.0092893,1,0.2,0.5,0.2,0
0.22418,-0.09042,0.00028684,0,0.22418,-0.010175,1,0.21,0.5,0.21,0
0.21298,-0.094345,0.00042567,0,0.21298,-0.011115,1,0.22,0.5,0.22,0
0.20133,-0.098735,0.00082238,0,0.20133,-0.01211,1,0.23,0.5,0.23,0
0.18969,-0.10312,0.0012191,0,0.18969,-0.013106,1,0.24,0.5,0.24,0
0.17688,-0.10788,0.0012959,0,0.17688,-0.014213,1,0.25,0.5,0.25,0
0.16374,-0.1124,0.0016725,0,0.16374,-0.01533,1,0.26,0.5,0.26,0
0.14919,-0.11518,0.0023097,0,0.14919,-0.01651,1,0.27,0.5,0.27,0
0.1339,-0.11693,0.0026002,0,0.1339,-0.017737,1,0.28,0.5,0.28,0
0.1177,-0.12018,0.0033736,0,0.1177,-0.018996,1,0.29,0.5,0.29,0
0.10013,-0.12558,0.0048084,0,0.10013,-0.020304,1,0.3,0.5,0.3,0
0.080985,-0.13086,0.0057645,0,0.080985,-0.021662,1,0.31,0.5,0.31,0
0.061043,-0.13812,0.0063496,0,0.061043,-0.023044,1,0.32,0.5,0.32,0
0.038447,-0.14401,0.0074373,0,0.038447,-0.024499,1,0.33,0.5,0.33,0
0.013744,-0.1488,0.0089255,0,0.013744,-0.026014,1,0.34,0.5,0.34,0
-0.011681,-0.1536,0.010102,0,-0.011681,-0.027544,1,0.35,0.5,0.35,0
-0.04191,-0.15736,0.011356,0,-0.04191,-0.029181,1,0.36,0.5,0.36,0
-0.071787,-0.16118,0.012652,0,-0.071787,-0.030805,1,0.37,0.5,0.37,0
-0.10452,-0.16427,0.014632,0,-0.10452,-0.032473,1,0.38,0.5,0.38,0
-0.13952,-0.16621,0.016845,0,-0.13952,-0.034179,1,0.39,0.5,0.39,0
-0.17955,-0.17199,0.018801,0,-0.17955,-0.03598,1,0.4,0.5,0.4,0
-0.22052,-0.1795,0.02079,0,-0.22052,-0.037791,1,0.41,0.5,0.41,0
-0.26642,-0.18343,0.023442,0,-0.26642,-0.039655,1,0.42,0.5,0.42,0
-0.31187,-0.18641,0.026808,0,-0.31187,-0.041501,1,0.43,0.5,0.43,0
-0.36501,-0.18982,0.030309,0,-0.36501,-0.043473,1,0.44,0.5,0.44,0
-0.41718,-0.1935,0.033479,0,-0.41718,-0.045412,1,0.45,0.5,0.45,0
-0.47252,-0.19634,0.036509,0,-0.47252,-0.047389,1,0.46,0.5,0.46,0
-0.53206,-0.1994,0.039163,0,-0.53206,-0.049399,1,0.47,0.5,0.47,0
-0.59444,-0.20193,0.042146,0,-0.59444,-0.051434,1,0.48,0.5,0.48,0
-0.65989,-0.20322,0.045913,0,-0.65989,-0.053513,1,0.49,0.5,0.49,0
-0.72535,-0.20451,0.049681,0,-0.72535,-0.055592,1,0.5,0.5,0.5,0
-0.7952,-0.20469,0.052756,0,-0.7952,-0.057658,1,0.51,0.5,0.51,0
-0.86504,-0.20487,0.055831,0,-0.86504,-0.059723,1,0.52,0.5,0.52,0
-0.93489,-0.20505,0.058905,0,-0.93489,-0.061789,1,0.53,0.5,0.53,0
-1.0059,-0.20369,0.062864,0,-1.0059,-0.063824,1,0.54,0.5,0.54,0
-1.078,-0.2013,0.067408,0,-1.078,-0.065836,1,0.55,0.5,0.55,0
-1.1502,-0.19891,0.071953,0,-1.1502,-0.067848,1,0.56,0.5,0.56,0
-1.2247,-0.19571,0.075617,0,-1.2247,-0.06982,1,0.57,0.5,0.57,0
-1.2962,-0.19225,0.079081,0,-1.2962,-0.071726,1,0.58,0.5,0.58,0
-1.3686,-0.18838,0.082592,0,-1.3686,-0.073635,1,0.59,0.5,0.59,0
-1.4436,-0.18224,0.086171,0,-1.4436,-0.075515,1,0.6,0.5,0.6,0
-1.5114,-0.17606,0.089061,0,-1.5114,-0.077249,1,0.61,0.5,0.61,0
-1.5801,-0.16978,0.09181,0,-1.5801,-0.078956,1,0.62,0.5,0.62,0
-1.6499,-0.16337,0.094392,0,-1.6499,-0.08063,1,0.63,0.5,0.63,0
-1.716,-0.15707,0.097449,0,-1.716,-0.082238,1,0.64,0.5,0.64,0
-1.778,-0.14904,0.10046,0,-1.778,-0.083724,1,0.65,0.5,0.65,0
-1.8408,-0.13738,0.1022,0,-1.8408,-0.085139,1,0.66,0.5,0.66,0
-1.9016,-0.12548,0.1037,0,-1.9016,-0.08649,1,0.67,0.5,0.67,0
-1.9576,-0.11711,0.1056,0,-1.9576,-0.087649,1,0.68,0.5,0.68,0
-2.0153,-0.10672,0.10802,0,-2.0153,-0.088687,1,0.69,0.5,0.69,0
-2.0718,-0.094444,0.10949,0,-2.0718,-0.089634,1,0.7,0.5,0.7,0
-2.1272,-0.08051,0.1101,0,-2.1272,-0.090492,1,0.71,0.5,0.71,0
-2.1844,-0.066347,0.1102,0,-2.1844,-0.091135,1,0.72,0.5,0.72,0
-2.2424,-0.053249,0.11007,0,-2.2424,-0.091677,1,0.73,0.5,0.73,0
-2.302,-0.038176,0.10957,0,-2.302,-0.092103,1,0.74,0.5,0.74,0
-2.3677,-0.02015,0.10835,0,-2.3677,-0.092288,1,0.75,0.5,0.75,0
-2.4351,-0.00198,0.10705,0,-2.4351,-0.092421,1,0.76,0.5,0.76,0
-2.5144,0.017124,0.10527,0,-2.5144,-0.092214,1,0.77,0.5,0.77,0
-2.5936,0.036228,0.10349,0,-2.5936,-0.092007,1,0.78,0.5,0.78,0
-2.6922,0.056216,0.10003,0,-2.6922,-0.091514,1,0.79,0.5,0.79,0
-2.8063,0.077697,0.09551,0,-2.8063,-0.090698,1,0.8,0.5,0.8,0
-2.9203,0.099184,0.090982,0,-2.9203,-0.089882,1,0.81,0.5,0.81,0
-3.0508,0.12368,0.086597,0,-3.0508,-0.088713,1,0.82,0.5,0.82,0
-3.2087,0.15115,0.081501,0,-3.2087,-0.087237,1,0.83,0.5,0.83,0
-3.3816,0.17961,0.075733,0,-3.3816,-0.085678,1,0.84,0.5,0.84,0
-3.585,0.21144,0.070171,0,-3.585,-0.083523,1,0.85,0.5,0.85,0
-3.8001,0.24372,0.064959,0,-3.8001,-0.081237,1,0.86,0.5,0.86,0
-4.0346,0.27734,0.059328,0,-4.0346,-0.078794,1,0.87,0.5,0.87,0
-4.3073,0.3166,0.051657,0,-4.3073,-0.075647,1,0.88,0.5,0.88,0
-4.5762,0.35623,0.044474,0,-4.5762,-0.072256,1,0.89,0.5,0.89,0
-4.8792,0.40088,0.03901,0,-4.8792,-0.068472,1,0.9,0.5,0.9,0
-5.1781,0.44653,0.034697,0,-5.1781,-0.064198,1,0.91,0.5,0.91,0
-5.4795,0.49927,0.030389,0,-5.4795,-0.059301,1,0.92,0.5,0.92,0
-5.7875,0.55845,0.025834,0,-5.7875,-0.053984,1,0.93,0.5,0.93,0
-6.0919,0.61804,0.020523,0,-6.0919,-0.048614,1,0.94,0.5,0.94,0
-6.3856,0.68084,0.016385,0,-6.3856,-0.041583,1,0.95,0.5,0.95,0
-6.6962,0.73722,0.010611,0,-6.6962,-0.034161,1,0.96,0.5,0.96,0
-7.0069,0.79359,0.0048363,0,-7.0069,-0.026739,1,0.97,0.5,0.97,0
-7.4212,0.85584,0.00095516,0,-7.4212,-0.018635,1,0.98,0.5,0.98,0
-8.0442,0.92792,0.00047758,0,-8.0442,-0.0093175,1,0.99,0.5,0.99,0
-8.6673,1,0,0,-8.6673,0,1,1,0.5,1,0
