"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9576,0,0,0,1.9576,0,1,0,0,0.5,0
1.741,-0.00062149,0.016041,0,1.741,-0.00016489,1,0.01,0.01,0.5,0
1.5245,-0.001243,0.032081,0,1.5245,-0.00032979,1,0.02,0.02,0.5,0
1.3718,-0.0027183,0.044321,0,1.3718,-0.00073007,1,0.03,0.03,0.5,0
1.2517,-0.0046848,0.054386,0,1.2517,-0.0012636,1,0.04,0.04,0.5,0
1.1316,-0.0066513,0.064452,0,1.1316,-0.0017971,1,0.05,0.05,0.5,0
1.0221,-0.0091097,0.076014,0,1.0221,-0.002438,1,0.06,0.06,0.5,0
0.93978,-0.01247,0.085069,0,0.93978,-0.003322,1,0.07,0.07,0.5,0
0.85858,-0.015962,0.094013,0,0.85858,-0.0042009,1,0.08,0.08,0.5,0
0.7797,-0.019269,0.10209,0,0.7797,-0.0051791,1,0.09,0.09,0.5,0
0.70642,-0.022616,0.10899,0,0.70642,-0.0062586,1,0.1,0.1,0.5,0
0.64071,-0.026646,0.11534,0,0.64071,-0.0073497,1,0.11,0.11,0.5,0
0.57472,-0.030895,0.12155,0,0.57472,-0.0085834,1,0.12,0.12,0.5,0
0.51361,-0.0349,0.12678,0,0.51361,-0.0097858,1,0.13,0.13,0.5,0
0.46016,-0.039239,0.13086,0,0.46016,-0.011062,1,0.14,0.14,0.5,0
0.40637,-0.043932,0.13443,0,0.40637,-0.012407,1,0.15,0.15,0.5,0
0.35336,-0.048803,0.1376,0,0.35336,-0.013778,1,0.16,0.16,0.5,0
0.30879,-0.053841,0.14026,0,0.30879,-0.015141,1,0.17,0.17,0.5,0
0.26305,-0.058482,0.14285,0,0.26305,-0.016575,1,0.18,0.18,0.5,0
0.2191,-0.062894,0.14495,0,0.2191,-0.018071,1,0.19,0.19,0.5,0
0.1805,-0.067711,0.14636,0,0.1805,-0.01953,1,0.2,0.2,0.5,0
0.14191,-0.072529,0.14778,0,0.14191,-0.020989,1,0.21,0.21,0.5,0
0.10628,-0.077392,0.14834,0,0.10628,-0.02244,1,0.22,0.22,0.5,0
0.071328,-0.082385,0.14831,0,0.071328,-0.023952,1,0.23,0.23,0.5,0
0.036381,-0.087378,0.14827,0,0.036381,-0.025465,1,0.24,0.24,0.5,0
0.0052442,-0.091735,0.14834,0,0.0052442,-0.026938,1,0.25,0.25,0.5,0
-0.025309,-0.095994,0.14841,0,-0.025309,-0.028405,1,0.26,0.26,0.5,0
-0.056406,-0.10118,0.14734,0,-0.056406,-0.029902,1,0.27,0.27,0.5,0
-0.0858,-0.10665,0.146,0,-0.0858,-0.031354,1,0.28,0.28,0.5,0
-0.11716,-0.11127,0.14502,0,-0.11716,-0.032868,1,0.29,0.29,0.5,0
-0.14538,-0.11587,0.14261,0,-0.14538,-0.034279,1,0.3,0.3,0.5,0
-0.17488,-0.1207,0.14025,0,-0.17488,-0.035716,1,0.31,0.31,0.5,0
-0.20446,-0.12595,0.13846,0,-0.20446,-0.037133,1,0.32,0.32,0.5,0
