"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-11.252,-1,0,0,-11.252,0,1,0,5,0,0
-10.843,-0.88999,0.0087404,0,-10.843,-0.0072497,1,0.01,5,0.01,0
-10.433,-0.77998,0.017481,0,-10.433,-0.014499,1,0.02,5,0.02,0
-10.024,-0.66996,0.026221,0,-10.024,-0.021749,1,0.03,5,0.03,0
-9.63,-0.56513,0.032565,0,-9.63,-0.028762,1,0.04,5,0.04,0
-9.2558,-0.47416,0.032624,0,-9.2558,-0.035096,1,0.05,5,0.05,0
-8.2255,-0.41368,0.023639,0,-8.2255,-0.038304,1,0.06,5,0.06,0
-7.1952,-0.3532,0.014655,0,-7.1952,-0.041512,1,0.07,5,0.07,0
-6.1649,-0.29273,0.0056702,0,-6.1649,-0.04472,1,0.08,5,0.08,0
-5.1346,-0.23225,-0.0033145,0,-5.1346,-0.047928,1,0.09,5,0.09,0
-4.1402,-0.17183,-0.0097798,0,-4.1402,-0.050835,1,0.1,5,0.1,0
-3.3429,-0.11956,-0.0076196,0,-3.3429,-0.052405,1,0.11,5,0.11,0
-2.8363,-0.10142,-0.0076738,0,-2.8363,-0.052915,1,0.12,5,0.12,0
-2.3271,-0.083021,-0.0075863,0,-2.3271,-0.05343,1,0.13,5,0.13,0
-1.7899,-0.061723,-0.0059492,0,-1.7899,-0.053995,1,0.14,5,0.14,0
-1.2528,-0.040425,-0.0043122,0,-1.2528,-0.05456,1,0.15,5,0.15,0
-0.71557,-0.019127,-0.0026752,0,-0.71557,-0.055125,1,0.16,5,0.16,0
-0.50742,-0.012456,-0.0025112,0,-0.50742,-0.055281,1,0.17,5,0.17,0
-0.39231,-0.0099212,-0.0027637,0,-0.39231,-0.055322,1,0.18,5,0.18,0
-0.28612,-0.0072836,-0.0024822,0,-0.28612,-0.055354,1,0.19,5,0.19,0
-0.18125,-0.0046308,-0.0021209,0,-0.18125,-0.055385,1,0.2,5,0.2,0
-0.076391,-0.001978,-0.0017597,0,-0.076391,-0.055416,1,0.21,5,0.21,0
0.028472,0.00067487,-0.0013984,0,0.028472,-0.055446,1,0.22,5,0.22,0
0.037984,0.00080431,-0.0013099,0,0.037984,-0.055447,1,0.23,5,0.23,0
0.032835,0.00054574,-0.0012632,0,0.032835,-0.055442,1,0.24,5,0.24,0
0.027686,0.00028718,-0.0012166,0,0.027686,-0.055438,1,0.25,5,0.25,0
0.022537,2.862e-05,-0.0011699,0,0.022537,-0.055433,1,0.26,5,0.26,0
0.01742,-0.00018708,-0.0011154,0,0.01742,-0.05543,1,0.27,5,0.27,0
0.013047,-0.00018803,-0.0010403,0,0.013047,-0.055433,1,0.28,5,0.28,0
0.0086744,-0.00018897,-0.00096518,0,0.0086744,-0.055436,1,0.29,5,0.29,0
0.0043016,-0.00018992,-0.00089008,0,0.0043016,-0.055438,1,0.3,5,0.3,0
-7.116e-05,-0.00019087,-0.00081497,0,-7.116e-05,-0.055441,1,0.31,5,0.31,0
-0.0012021,-0.00016757,-0.00076316,0,-0.0012021,-0.055443,1,0.32,5,0.32,0
-0.001129,-0.00013526,-0.00072,0,-0.001129,-0.055444,1,0.33,5,0.33,0
-0.001056,-0.00010296,-0.00067685,0,-0.001056,-0.055445,1,0.34,5,0.34,0
-0.00098295,-7.0654e-05,-0.00063369,0,-0.00098295,-0.055446,1,0.35,5,0.35,0
-0.00091968,-4.4566e-05,-0.00059229,0,-0.00091968,-0.055447,1,0.36,5,0.36,0
-0.00069609,-6.0595e-06,-0.00055816,0,-0.00069609,-0.055446,1,0.37,5,0.37,0
-0.00050391,3.7478e-05,-0.00053264,0,-0.00050391,-0.055446,1,0.38,5,0.38,0
-0.00031172,8.1015e-05,-0.00050711,0,-0.00031172,-0.055445,1,0.39,5,0.39,0
-0.00011954,0.00012455,-0.00048158,0,-0.00011954,-0.055445,1,0.4,5,0.4,0
7.2645e-05,0.00016809,-0.00045606,0,7.2645e-05,-0.055444,1,0.41,5,0.41,0
0.0001402,0.00019506,-0.00043236,0,0.0001402,-0.055442,1,0.42,5,0.42,0
0.00015082,0.00021452,-0.00040941,0,0.00015082,-0.055439,1,0.43,5,0.43,0
0.00014508,0.00023371,-0.00038398,0,0.00014508,-0.055437,1,0.44,5,0.44,0
0.00013934,0.0002529,-0.00035855,0,0.00013934,-0.055435,1,0.45,5,0.45,0
0.0001336,0.00027209,-0.00033311,0,0.0001336,-0.055433,1,0.46,5,0.46,0
0.00013002,0.00029332,-0.00030821,0,0.00013002,-0.055431,1,0.47,5,0.47,0
0.00014084,0.0003282,-0.00028686,0,0.00014084,-0.055427,1,0.48,5,0.48,0
0.00015166,0.00036307,-0.00026551,0,0.00015166,-0.055423,1,0.49,5,0.49,0
0.00016248,0.00039795,-0.00024416,0,0.00016248,-0.055418,1,0.5,5,0.5,0
0.0001733,0.00043283,-0.00022281,0,0.0001733,-0.055414,1,0.51,5,0.51,0
0.00018306,0.00046999,-0.00020302,0,0.00018306,-0.055411,1,0.52,5,0.52,0
0.00018042,0.00049803,-0.00019102,0,0.00018042,-0.055406,1,0.53,5,0.53,0
0.00017649,0.00052552,-0.00018046,0,0.00017649,-0.0554,1,0.54,5,0.54,0
0.00017256,0.00055302,-0.0001699,0,0.00017256,-0.055395,1,0.55,5,0.55,0
0.00016863,0.00058051,-0.00015934,0,0.00016863,-0.055389,1,0.56,5,0.56,0
0.0001647,0.000608,-0.00014878,0,0.0001647,-0.055384,1,0.57,5,0.57,0
0.00016076,0.00063549,-0.00013821,0,0.00016076,-0.055379,1,0.58,5,0.58,0
-4.3974e-05,0.0006805,-0.00011312,0,-4.3974e-05,-0.055372,1,0.59,5,0.59,0
-0.00032528,0.00073219,-8.2492e-05,0,-0.00032528,-0.055365,1,0.6,5,0.6,0
-0.00058835,0.0007852,-5.3327e-05,0,-0.00058835,-0.055358,1,0.61,5,0.61,0
-0.00077487,0.00084377,-3.0312e-05,0,-0.00077487,-0.055349,1,0.62,5,0.62,0
-0.00096138,0.00090234,-7.2973e-06,0,-0.00096138,-0.055341,1,0.63,5,0.63,0
-0.0011479,0.00096091,1.5717e-05,0,-0.0011479,-0.055332,1,0.64,5,0.64,0
-0.0011767,0.0010283,2.7577e-05,0,-0.0011767,-0.055323,1,0.65,5,0.65,0
-0.00093524,0.001111,2.0313e-05,0,-0.00093524,-0.055311,1,0.66,5,0.66,0
-0.00069376,0.0011936,1.3049e-05,0,-0.00069376,-0.055299,1,0.67,5,0.67,0
0.00023662,0.0012267,4.5947e-05,0,0.00023662,-0.055287,1,0.68,5,0.68,0
0.0017857,0.0012153,0.00011492,0,0.0017857,-0.055276,1,0.69,5,0.69,0
0.0039474,0.0011957,0.00019259,0,0.0039474,-0.055264,1,0.7,5,0.7,0
0.0070675,0.0011635,0.00028389,0,0.0070675,-0.05525,1,0.71,5,0.71,0
0.01202,0.001139,0.00033688,0,0.01202,-0.055238,1,0.72,5,0.72,0
0.020185,0.0011281,0.00032271,0,0.020185,-0.055229,1,0.73,5,0.73,0
0.02835,0.0011172,0.00030854,0,0.02835,-0.055221,1,0.74,5,0.74,0
0.027934,0.0011454,0.0004061,0,0.027934,-0.05521,1,0.75,5,0.75,0
0.021572,0.0012007,0.0005811,0,0.021572,-0.055199,1,0.76,5,0.76,0
0.01521,0.001256,0.0007561,0,0.01521,-0.055187,1,0.77,5,0.77,0
0.0088476,0.0013112,0.0009311,0,0.0088476,-0.055176,1,0.78,5,0.78,0
-0.045951,0.0021854,0.001289,0,-0.045951,-0.055157,1,0.79,5,0.79,0
-0.12719,0.0037216,0.0017267,0,-0.12719,-0.055126,1,0.8,5,0.8,0
-0.27492,0.007575,0.0023037,0,-0.27492,-0.055043,1,0.81,5,0.81,0
-0.42266,0.011428,0.0028807,0,-0.42266,-0.054961,1,0.82,5,0.82,0
-0.57039,0.015282,0.0034577,0,-0.57039,-0.054878,1,0.83,5,0.83,0
-0.78248,0.021626,0.0037962,0,-0.78248,-0.054724,1,0.84,5,0.84,0
-1.258,0.038166,0.0031586,0,-1.258,-0.05428,1,0.85,5,0.85,0
-1.7335,0.054706,0.002521,0,-1.7335,-0.053836,1,0.86,5,0.86,0
-2.209,0.071246,0.0018833,0,-2.209,-0.053392,1,0.87,5,0.87,0
-2.7306,0.091315,0.0011088,0,-2.7306,-0.052797,1,0.88,5,0.88,0
-3.3391,0.11955,7.3541e-05,0,-3.3391,-0.051811,1,0.89,5,0.89,0
-4.2323,0.17672,-0.0018174,0,-4.2323,-0.049389,1,0.9,5,0.9,0
-5.1128,0.23376,-0.0026532,0,-5.1128,-0.046993,1,0.91,5,0.91,0
-5.9852,0.29072,-0.0028132,0,-5.9852,-0.044613,1,0.92,5,0.92,0
-6.8576,0.34768,-0.0029732,0,-6.8576,-0.042234,1,0.93,5,0.93,0
-7.73,0.40464,-0.0031331,0,-7.73,-0.039855,1,0.94,5,0.94,0
-8.3543,0.496,-0.0027379,0,-8.3543,-0.034006,1,0.95,5,0.95,0
-8.9105,0.5968,-0.0021904,0,-8.9105,-0.027205,1,0.96,5,0.96,0
-9.4667,0.6976,-0.0016428,0,-9.4667,-0.020404,1,0.97,5,0.97,0
-10.023,0.7984,-0.0010952,0,-10.023,-0.013603,1,0.98,5,0.98,0
-10.579,0.8992,-0.00054759,0,-10.579,-0.0068013,1,0.99,5,0.99,0
-11.135,1,0,0,-11.135,0,1,1,5,1,0
