"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.178,0,0,0,-6.178,0,1,0,15,0,0
-6.0437,0.06084,-0.00089763,0,-6.0437,0.0027601,1,0.01,15,0.01,0
-5.9093,0.12168,-0.0017953,0,-5.9093,0.0055202,1,0.02,15,0.02,0
-5.7749,0.18252,-0.0026929,0,-5.7749,0.0082803,1,0.03,15,0.03,0
-5.635,0.24291,-0.0033292,0,-5.635,0.011083,1,0.04,15,0.04,0
-5.4573,0.30025,-0.0022118,0,-5.4573,0.014175,1,0.05,15,0.05,0
-5.2796,0.35759,-0.0010945,0,-5.2796,0.017266,1,0.06,15,0.06,0
-5.1019,0.41493,2.2821e-05,0,-5.1019,0.020357,1,0.07,15,0.07,0
-4.9242,0.47228,0.0011401,0,-4.9242,0.023448,1,0.08,15,0.08,0
-4.775,0.52159,0.0031154,0,-4.775,0.028571,1,0.09,15,0.09,0
-4.6473,0.56488,0.0057363,0,-4.6473,0.035223,1,0.1,15,0.1,0
-4.5195,0.60816,0.0083572,0,-4.5195,0.041875,1,0.11,15,0.11,0
-4.3917,0.65144,0.010978,0,-4.3917,0.048527,1,0.12,15,0.12,0
-4.264,0.69472,0.013599,0,-4.264,0.055179,1,0.13,15,0.13,0
-4.1362,0.738,0.01622,0,-4.1362,0.061831,1,0.14,15,0.14,0
-4.0085,0.78128,0.018841,0,-4.0085,0.068483,1,0.15,15,0.15,0
-3.8844,0.82427,0.020174,0,-3.8844,0.075325,1,0.16,15,0.16,0
-3.7772,0.86588,0.015497,0,-3.7772,0.083054,1,0.17,15,0.17,0
-3.6701,0.90748,0.010821,0,-3.6701,0.090783,1,0.18,15,0.18,0
-3.5529,0.93563,0.010344,0,-3.5529,0.10154,1,0.19,15,0.19,0
-3.4357,0.96371,0.0098898,0,-3.4357,0.11232,1,0.2,15,0.2,0
-3.3185,0.99179,0.0094358,0,-3.3185,0.1231,1,0.21,15,0.21,0
-3.2012,1.0199,0.0089819,0,-3.2012,0.13387,1,0.22,15,0.22,0
-3.0841,1.048,0.0082996,0,-3.0841,0.14459,1,0.23,15,0.23,0
-2.9673,1.0764,0.0068277,0,-2.9673,0.15513,1,0.24,15,0.24,0
-2.8505,1.1048,0.0053558,0,-2.8505,0.16566,1,0.25,15,0.25,0
-2.7337,1.1332,0.0038838,0,-2.7337,0.17619,1,0.26,15,0.26,0
-2.6169,1.1615,0.0024119,0,-2.6169,0.18672,1,0.27,15,0.27,0
-2.5001,1.1899,0.00094004,0,-2.5001,0.19726,1,0.28,15,0.28,0
-2.3812,1.2174,-0.0016037,0,-2.3812,0.20869,1,0.29,15,0.29,0
-2.2607,1.244,-0.0049797,0,-2.2607,0.22082,1,0.3,15,0.3,0
-2.145,1.2636,-0.0053825,0,-2.145,0.23398,1,0.31,15,0.31,0
-2.031,1.2807,-0.0048099,0,-2.031,0.24748,1,0.32,15,0.32,0
-1.9169,1.2979,-0.0042373,0,-1.9169,0.26097,1,0.33,15,0.33,0
-1.8029,1.315,-0.0036647,0,-1.8029,0.27446,1,0.34,15,0.34,0
-1.6888,1.3322,-0.0030921,0,-1.6888,0.28796,1,0.35,15,0.35,0
-1.5748,1.3493,-0.0025195,0,-1.5748,0.30145,1,0.36,15,0.36,0
-1.4606,1.3671,-0.0019479,0,-1.4606,0.31489,1,0.37,15,0.37,0
-1.3463,1.3851,-0.0013766,0,-1.3463,0.32831,1,0.38,15,0.38,0
-1.232,1.4032,-0.00080536,0,-1.232,0.34172,1,0.39,15,0.39,0
-1.1181,1.4195,-0.00032632,0,-1.1181,0.35529,1,0.4,15,0.4,0
-1.0064,1.4247,-0.00045424,0,-1.0064,0.36986,1,0.41,15,0.41,0
-0.89474,1.4298,-0.00058216,0,-0.89474,0.38444,1,0.42,15,0.42,0
-0.78305,1.4349,-0.00071009,0,-0.78305,0.39901,1,0.43,15,0.43,0
-0.67137,1.44,-0.00083801,0,-0.67137,0.41359,1,0.44,15,0.44,0
-0.55969,1.4452,-0.00096594,0,-0.55969,0.42816,1,0.45,15,0.45,0
-0.448,1.4503,-0.0010939,0,-0.448,0.44274,1,0.46,15,0.46,0
-0.33632,1.4554,-0.0012218,0,-0.33632,0.45731,1,0.47,15,0.47,0
-0.22469,1.4609,-0.0013505,0,-0.22469,0.47185,1,0.48,15,0.48,0
-0.11305,1.4664,-0.0014792,0,-0.11305,0.4864,1,0.49,15,0.49,0
-0.0014132,1.4719,-0.001608,0,-0.0014132,0.50094,1,0.5,15,0.5,0
0.11144,1.475,-0.0017501,0,0.11144,0.51555,1,0.51,15,0.51,0
0.22597,1.4691,-0.0018254,0,0.22597,0.53004,1,0.52,15,0.52,0
0.34056,1.4611,-0.0018725,0,0.34056,0.54447,1,0.53,15,0.53,0
0.45515,1.4532,-0.0019197,0,0.45515,0.5589,1,0.54,15,0.54,0
0.56974,1.4452,-0.0019669,0,0.56974,0.57332,1,0.55,15,0.55,0
0.68433,1.4373,-0.0020141,0,0.68433,0.58775,1,0.56,15,0.56,0
0.79892,1.4293,-0.0020612,0,0.79892,0.60217,1,0.57,15,0.57,0
0.91351,1.4214,-0.0021084,0,0.91351,0.6166,1,0.58,15,0.58,0
