"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-5.838,0,0,0,-5.838,0,1,0,5,0,0
-5.6889,0.059889,0.0051348,0,-5.6889,0.0014948,1,0.01,5,0.01,0
-5.5397,0.11978,0.01027,0,-5.5397,0.0029895,1,0.02,5,0.02,0
-5.3906,0.17967,0.015404,0,-5.3906,0.0044843,1,0.03,5,0.03,0
-5.2897,0.23749,0.019084,0,-5.2897,0.0061128,1,0.04,5,0.04,0
-5.3073,0.29001,0.018952,0,-5.3073,0.0081315,1,0.05,5,0.05,0
-5.1996,0.33831,0.013442,0,-5.1996,0.012132,1,0.06,5,0.06,0
-5.092,0.38661,0.0079323,0,-5.092,0.016133,1,0.07,5,0.07,0
-4.9844,0.43491,0.0024224,0,-4.9844,0.020134,1,0.08,5,0.08,0
-4.8767,0.48321,-0.0030875,0,-4.8767,0.024135,1,0.09,5,0.09,0
-4.7634,0.53327,-0.0067289,0,-4.7634,0.028399,1,0.1,5,0.1,0
-4.6322,0.58752,-0.004357,0,-4.6322,0.03397,1,0.11,5,0.11,0
-4.514,0.63223,-0.0052821,0,-4.514,0.041054,1,0.12,5,0.12,0
-4.396,0.67702,-0.005997,0,-4.396,0.048127,1,0.13,5,0.13,0
-4.2793,0.72262,-0.0044149,0,-4.2793,0.05509,1,0.14,5,0.14,0
-4.1627,0.76822,-0.0028328,0,-4.1627,0.062052,1,0.15,5,0.15,0
-4.046,0.81382,-0.0012507,0,-4.046,0.069015,1,0.16,5,0.16,0
-3.929,0.85048,-0.0012425,0,-3.929,0.07772,1,0.17,5,0.17,0
-3.8119,0.88462,-0.0016794,0,-3.8119,0.086918,1,0.18,5,0.18,0
-3.6957,0.9184,-0.00091199,0,-3.6957,0.09622,1,0.19,5,0.19,0
-3.5797,0.95213,3.5259e-05,0,-3.5797,0.10554,1,0.2,5,0.2,0
-3.4636,0.98586,0.00098251,0,-3.4636,0.11485,1,0.21,5,0.21,0
-3.3476,1.0196,0.0019298,0,-3.3476,0.12417,1,0.22,5,0.22,0
-3.2295,1.0521,0.0014851,0,-3.2295,0.13501,1,0.23,5,0.23,0
-3.1112,1.0845,0.00082636,0,-3.1112,0.14608,1,0.24,5,0.24,0
-2.9928,1.1168,0.00016765,0,-2.9928,0.15714,1,0.25,5,0.25,0
-2.8744,1.1492,-0.00049106,0,-2.8744,0.16821,1,0.26,5,0.26,0
-2.7558,1.1806,-0.0011606,0,-2.7558,0.17948,1,0.27,5,0.27,0
-2.6362,1.2065,-0.0017478,0,-2.6362,0.19184,1,0.28,5,0.28,0
-2.5165,1.2324,-0.0023349,0,-2.5165,0.20419,1,0.29,5,0.29,0
-2.3968,1.2584,-0.002922,0,-2.3968,0.21655,1,0.3,5,0.3,0
-2.2772,1.2843,-0.0035092,0,-2.2772,0.2289,1,0.31,5,0.31,0
-2.1579,1.3042,-0.0028501,0,-2.1579,0.24199,1,0.32,5,0.32,0
-2.0388,1.3218,-0.0017282,0,-2.0388,0.25535,1,0.33,5,0.33,0
-1.9197,1.3394,-0.00060628,0,-1.9197,0.26872,1,0.34,5,0.34,0
-1.8006,1.357,0.00051563,0,-1.8006,0.28208,1,0.35,5,0.35,0
-1.6811,1.3753,0.0010805,0,-1.6811,0.29542,1,0.36,5,0.36,0
-1.5612,1.3908,0.00096101,0,-1.5612,0.30948,1,0.37,5,0.37,0
-1.4412,1.4056,0.00049332,0,-1.4412,0.32369,1,0.38,5,0.38,0
-1.3213,1.4204,2.5634e-05,0,-1.3213,0.33791,1,0.39,5,0.39,0
-1.2013,1.4353,-0.00044205,0,-1.2013,0.35212,1,0.4,5,0.4,0
-1.0813,1.4501,-0.00090974,0,-1.0813,0.36633,1,0.41,5,0.41,0
-0.96164,1.46,-0.00079743,0,-0.96164,0.38084,1,0.42,5,0.42,0
-0.84215,1.4676,-0.00042271,0,-0.84215,0.39549,1,0.43,5,0.43,0
