"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-21.987,0,0,0,-21.987,0,1,0,5,0,0
-19.295,0.1838,-0.0026895,0,-19.295,0.0044519,1,0.01,5,0.01,0
-16.603,0.3676,-0.0053791,0,-16.603,0.0089038,1,0.02,5,0.02,0
-13.911,0.55141,-0.0080686,0,-13.911,0.013356,1,0.03,5,0.03,0
-11.219,0.73521,-0.010758,0,-11.219,0.017808,1,0.04,5,0.04,0
-8.7129,0.82792,-0.016948,0,-8.7129,0.025968,1,0.05,5,0.05,0
-6.5892,0.88887,-0.01754,0,-6.5892,0.035307,1,0.06,5,0.06,0
-4.554,0.94649,-0.016509,0,-4.554,0.044753,1,0.07,5,0.07,0
-2.5188,1.0041,-0.015479,0,-2.5188,0.054199,1,0.08,5,0.08,0
-1.3047,1.0355,-0.013164,0,-1.3047,0.064257,1,0.09,5,0.09,0
-0.69803,1.0476,-0.009899,0,-0.69803,0.074767,1,0.1,5,0.1,0
-0.22678,1.0577,-0.0071859,0,-0.22678,0.085283,1,0.11,5,0.11,0
0.026269,1.0632,-0.0055885,0,0.026269,0.095838,1,0.12,5,0.12,0
0.057878,1.0624,-0.0053254,0,0.057878,0.10646,1,0.13,5,0.13,0
0.089487,1.0616,-0.0050623,0,0.089487,0.11708,1,0.14,5,0.14,0
0.11471,1.0609,-0.0048133,0,0.11471,0.12769,1,0.15,5,0.15,0
0.08435,1.061,-0.0044861,0,0.08435,0.1383,1,0.16,5,0.16,0
0.059641,1.061,-0.0038516,0,0.059641,0.14891,1,0.17,5,0.17,0
0.03525,1.061,-0.0032159,0,0.03525,0.15952,1,0.18,5,0.18,0
0.010858,1.0611,-0.0025803,0,0.010858,0.17014,1,0.19,5,0.19,0
-0.0082611,1.0612,-0.0020945,0,-0.0082611,0.18076,1,0.2,5,0.2,0
