"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.785,0,0,0,-7.785,0,1,0,8,0,0
-7.602,0.069617,0.0028631,0,-7.602,0.0016369,1,0.01,8,0.01,0
-7.419,0.13923,0.0057262,0,-7.419,0.0032738,1,0.02,8,0.02,0
-7.236,0.20885,0.0085894,0,-7.236,0.0049107,1,0.03,8,0.03,0
-6.9362,0.28097,0.0067589,0,-6.9362,0.0065446,1,0.04,8,0.04,0
-6.6805,0.3454,0.0051608,0,-6.6805,0.010342,1,0.05,8,0.05,0
-6.4556,0.40738,0.0043875,0,-6.4556,0.014717,1,0.06,8,0.06,0
-6.233,0.46949,0.0030974,0,-6.233,0.019072,1,0.07,8,0.07,0
-6.0192,0.53207,-4.8641e-05,0,-6.0192,0.023353,1,0.08,8,0.08,0
-5.791,0.59429,-0.0029109,0,-5.791,0.028006,1,0.09,8,0.09,0
-5.507,0.64545,-0.0038274,0,-5.507,0.034919,1,0.1,8,0.1,0
-5.2262,0.69016,-0.0042329,0,-5.2262,0.042299,1,0.11,8,0.11,0
-4.9453,0.73486,-0.0046384,0,-4.9453,0.04968,1,0.12,8,0.12,0
-4.6645,0.77957,-0.0050439,0,-4.6645,0.057061,1,0.13,8,0.13,0
-4.3836,0.82427,-0.0054495,0,-4.3836,0.064442,1,0.14,8,0.14,0
-4.1104,0.86932,-0.0055768,0,-4.1104,0.073271,1,0.15,8,0.15,0
-3.8394,0.91452,-0.0056342,0,-3.8394,0.082502,1,0.16,8,0.16,0
-3.5684,0.95971,-0.0056916,0,-3.5684,0.091734,1,0.17,8,0.17,0
-3.2974,1.0049,-0.005749,0,-3.2974,0.10097,1,0.18,8,0.18,0
-3.0676,1.0341,-0.0043843,0,-3.0676,0.11146,1,0.19,8,0.19,0
-2.8502,1.0584,-0.0025909,0,-2.8502,0.12234,1,0.2,8,0.2,0
-2.6328,1.0827,-0.00079748,0,-2.6328,0.13322,1,0.21,8,0.21,0
-2.4155,1.1071,0.00099594,0,-2.4155,0.1441,1,0.22,8,0.22,0
-2.2029,1.1291,0.0010785,0,-2.2029,0.15516,1,0.23,8,0.23,0
-1.9912,1.1507,0.00088761,0,-1.9912,0.16625,1,0.24,8,0.24,0
-1.8029,1.17,0.00047427,0,-1.8029,0.17773,1,0.25,8,0.25,0
-1.6531,1.1855,-0.00030485,0,-1.6531,0.18984,1,0.26,8,0.26,0
-1.5032,1.201,-0.001084,0,-1.5032,0.20196,1,0.27,8,0.27,0
-1.3534,1.2165,-0.0018631,0,-1.3534,0.21408,1,0.28,8,0.28,0
-1.2035,1.2321,-0.0026422,0,-1.2035,0.2262,1,0.29,8,0.29,0
-1.0555,1.2474,-0.0032521,0,-1.0555,0.23833,1,0.3,8,0.3,0
-0.94948,1.2568,-0.0031307,0,-0.94948,0.25091,1,0.31,8,0.31,0
-0.86234,1.2632,-0.0033968,0,-0.86234,0.26368,1,0.32,8,0.32,0
-0.77205,1.2698,-0.0033506,0,-0.77205,0.27642,1,0.33,8,0.33,0
-0.6815,1.2765,-0.0032801,0,-0.6815,0.28917,1,0.34,8,0.34,0
-0.59096,1.2831,-0.0032097,0,-0.59096,0.30191,1,0.35,8,0.35,0
-0.50042,1.2897,-0.0031392,0,-0.50042,0.31465,1,0.36,8,0.36,0
-0.42712,1.2953,-0.003557,0,-0.42712,0.32752,1,0.37,8,0.37,0
-0.37863,1.2986,-0.0033348,0,-0.37863,0.34055,1,0.38,8,0.38,0
-0.33503,1.3015,-0.0028803,0,-0.33503,0.35361,1,0.39,8,0.39,0
-0.29057,1.3046,-0.0024615,0,-0.29057,0.36667,1,0.4,8,0.4,0
-0.24527,1.3078,-0.0020771,0,-0.24527,0.37972,1,0.41,8,0.41,0
-0.19998,1.311,-0.0016928,0,-0.19998,0.39278,1,0.42,8,0.42,0
-0.16715,1.3128,-0.0016411,0,-0.16715,0.40589,1,0.43,8,0.43,0
-0.1399,1.3141,-0.0017315,0,-0.1399,0.41904,1,0.44,8,0.44,0
-0.11493,1.3152,-0.0018311,0,-0.11493,0.43219,1,0.45,8,0.45,0
-0.089961,1.3163,-0.0019306,0,-0.089961,0.44534,1,0.46,8,0.46,0
-0.065693,1.3173,-0.0020094,0,-0.065693,0.4585,1,0.47,8,0.47,0
-0.046815,1.3175,-0.0019284,0,-0.046815,0.47168,1,0.48,8,0.48,0
-0.027936,1.3177,-0.0018474,0,-0.027936,0.48486,1,0.49,8,0.49,0
-0.0090569,1.3179,-0.0017664,0,-0.0090569,0.49804,1,0.5,8,0.5,0
0.0098219,1.3181,-0.0016854,0,0.0098219,0.51122,1,0.51,8,0.51,0
0.029296,1.3181,-0.0016435,0,0.029296,0.5244,1,0.52,8,0.52,0
0.05016,1.3172,-0.0016152,0,0.05016,0.53757,1,0.53,8,0.53,0
0.071099,1.3163,-0.00157,0,0.071099,0.55074,1,0.54,8,0.54,0
0.092038,1.3154,-0.0015248,0,0.092038,0.5639,1,0.55,8,0.55,0
0.11298,1.3145,-0.0014796,0,0.11298,0.57707,1,0.56,8,0.56,0
0.1453,1.3127,-0.0015021,0,0.1453,0.59019,1,0.57,8,0.57,0
0.1789,1.3108,-0.0015321,0,0.1789,0.6033,1,0.58,8,0.58,0
0.2125,1.3089,-0.001562,0,0.2125,0.61641,1,0.59,8,0.59,0
0.24862,1.3066,-0.0015016,0,0.24862,0.6295,1,0.6,8,0.6,0
0.28723,1.304,-0.0013521,0,0.28723,0.64258,1,0.61,8,0.61,0
0.34541,1.3001,-0.0012265,0,0.34541,0.65555,1,0.62,8,0.62,0
0.40847,1.2958,-0.0011068,0,0.40847,0.66849,1,0.63,8,0.63,0
0.47153,1.2915,-0.00098718,0,0.47153,0.68143,1,0.64,8,0.64,0
0.53458,1.2872,-0.00086752,0,0.53458,0.69437,1,0.65,8,0.65,0
0.60099,1.2826,-0.00074498,0,0.60099,0.70729,1,0.66,8,0.66,0
0.6916,1.2753,-0.00060165,0,0.6916,0.72005,1,0.67,8,0.67,0
0.79019,1.2671,-0.00064675,0,0.79019,0.73275,1,0.68,8,0.68,0
0.90381,1.2572,-0.0010466,0,0.90381,0.74531,1,0.69,8,0.69,0
1.0174,1.2474,-0.0014464,0,1.0174,0.75788,1,0.7,8,0.7,0
1.131,1.2375,-0.0018462,0,1.131,0.77045,1,0.71,8,0.71,0
1.2832,1.2253,-0.0023407,0,1.2832,0.78262,1,0.72,8,0.72,0
1.4417,1.2128,-0.0028504,0,1.4417,0.79473,1,0.73,8,0.73,0
1.6001,1.2002,-0.0033601,0,1.6001,0.80683,1,0.74,8,0.74,0
1.7723,1.1843,-0.0026537,0,1.7723,0.81875,1,0.75,8,0.75,0
1.9454,1.1683,-0.0018634,0,1.9454,0.83065,1,0.76,8,0.76,0
2.1453,1.1449,-0.00094522,0,2.1453,0.84206,1,0.77,8,0.77,0
2.3638,1.1164,6.1902e-05,0,2.3638,0.85312,1,0.78,8,0.78,0
2.5823,1.088,0.001069,0,2.5823,0.86419,1,0.79,8,0.79,0
2.8008,1.0595,0.0020761,0,2.8008,0.87525,1,0.8,8,0.8,0
3.0257,1.0323,0.0014857,0,3.0257,0.88614,1,0.81,8,0.81,0
3.2817,0.99468,0.0014061,0,3.2817,0.89553,1,0.82,8,0.82,0
3.5392,0.95653,0.0013875,0,3.5392,0.90484,1,0.83,8,0.83,0
3.7953,0.92075,0.00034017,0,3.7953,0.91429,1,0.84,8,0.84,0
4.0515,0.88497,-0.0007072,0,4.0515,0.92373,1,0.85,8,0.85,0
4.3076,0.84919,-0.0017546,0,4.3076,0.93318,1,0.86,8,0.86,0
4.5643,0.811,-0.002038,0,4.5643,0.9423,1,0.87,8,0.87,0
4.8232,0.76244,0.00061199,0,4.8232,0.94999,1,0.88,8,0.88,0
5.0824,0.70779,0.00037667,0,5.0824,0.95617,1,0.89,8,0.89,0
5.3415,0.65314,0.00014135,0,5.3415,0.96234,1,0.9,8,0.9,0
5.6007,0.59849,-9.3965e-05,0,5.6007,0.96851,1,0.91,8,0.91,0
5.8598,0.54383,-0.00032928,0,5.8598,0.97468,1,0.92,8,0.92,0
6.119,0.48918,-0.0005646,0,6.119,0.98085,1,0.93,8,0.93,0
6.366,0.43188,-0.0028037,0,6.366,0.98658,1,0.94,8,0.94,0
6.6337,0.36279,-0.0029216,0,6.6337,0.98953,1,0.95,8,0.95,0
6.8985,0.29041,-0.0012573,0,6.8985,0.9916,1,0.96,8,0.96,0
7.1341,0.21781,-0.00094298,0,7.1341,0.9937,1,0.97,8,0.97,0
7.3696,0.14521,-0.00062865,0,7.3696,0.9958,1,0.98,8,0.98,0
7.6052,0.072603,-0.00031433,0,7.6052,0.9979,1,0.99,8,0.99,0
7.8408,0,0,0,7.8408,1,1,1,8,1,0
