"concentration","vector:0","vector:1","vector:2","vorticity","stream","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1164,0,0,0,1.1164,0,1,0,0.5,0,0
0.98635,-0.0057121,1.7261e-05,0,0.98635,-2.3586e-05,1,0.01,0.5,0.01,0
0.85628,-0.011424,3.4523e-05,0,0.85628,-4.7173e-05,1,0.02,0.5,0.02,0
0.76806,-0.01708,0.00016347,0,0.76806,-0.000205,1,0.03,0.5,0.03,0
0.70128,-0.022684,0.00035274,0,0.70128,-0.00043841,1,0.04,0.5,0.04,0
0.63451,-0.028289,0.000542,0,0.63451,-0.00067181,1,0.05,0.5,0.05,0
0.5779,-0.034564,0.00063307,0,0.5779,-0.00094891,1,0.06,0.5,0.06,0
0.53975,-0.040828,0.00056627,0,0.53975,-0.0013869,1,0.07,0.5,0.07,0
0.50153,-0.04706,0.00039407,0,0.50153,-0.0018282,1,0.08,0.5,0.08,0
0.4672,-0.052699,0.00036764,0,0.4672,-0.0023197,1,0.09,0.5,0.09,0
0.43765,-0.057634,0.00034325,0,0.43765,-0.0028778,1,0.1,0.5,0.1,0
0.40983,-0.062473,3.9855e-06,0,0.40983,-0.0034776,1,0.11,0.5,0.11,0
0.3843,-0.067346,3.2556e-05,0,0.3843,-0.0041364,1,0.12,0.5,0.12,0
0.35931,-0.072185,0.00010622,0,0.35931,-0.0048097,1,0.13,0.5,0.13,0
0.33664,-0.07648,-0.00014617,0,0.33664,-0.0055751,1,0.14,0.5,0.14,0
0.31446,-0.080576,-0.00023899,0,0.31446,-0.0063645,1,0.15,0.5,0.15,0
0.29241,-0.084824,-0.00010901,0,0.29241,-0.0071708,1,0.16,0.5,0.16,0
0.27139,-0.08973,7.3264e-05,0,0.27139,-0.0080573,1,0.17,0.5,0.17,0
0.25048,-0.094273,0.00031985,0,0.25048,-0.008964,1,0.18,0.5,0.18,0
0.22968,-0.098333,0.00050156,0,0.22968,-0.0099306,1,0.19,0.5,0.19,0
0.20885,-0.1023,0.00045102,0,0.20885,-0.010956,1,0.2,0.5,0.2,0
0.18803,-0.10627,0.00039405,0,0.18803,-0.011982,1,0.21,0.5,0.21,0
0.16701,-0.11015,0.00031636,0,0.16701,-0.013056,1,0.22,0.5,0.22,0
0.14576,-0.11413,0.00047025,0,0.14576,-0.014186,1,0.23,0.5,0.23,0
0.12451,-0.1181,0.00062414,0,0.12451,-0.015316,1,0.24,0.5,0.24,0
0.10227,-0.12266,0.00029357,0,0.10227,-0.016548,1,0.25,0.5,0.25,0
0.079926,-0.12712,0.00026101,0,0.079926,-0.017791,1,0.26,0.5,0.26,0
0.05682,-0.13092,0.00040597,0,0.05682,-0.019089,1,0.27,0.5,0.27,0
0.033144,-0.13438,0.00011764,0,0.033144,-0.020427,1,0.28,0.5,0.28,0
0.0090092,-0.13829,0.00022164,0,0.0090092,-0.021792,1,0.29,0.5,0.29,0
-0.015839,-0.14289,0.00083529,0,-0.015839,-0.023197,1,0.3,0.5,0.3,0
-0.041678,-0.14695,0.00099049,0,-0.041678,-0.024651,1,0.31,0.5,0.31,0
-0.067642,-0.1504,0.00081667,0,-0.067642,-0.026112,1,0.32,0.5,0.32,0
-0.095228,-0.15424,0.00088566,0,-0.095228,-0.027641,1,0.33,0.5,0.33,0
